card_id,customer_id,card_type,card_tier,card_status,issue_date,expiry_date,credit_limit
CARD000004205,CUS00005021,DEBIT,,ACTIVE,2024-10-10,2029-10-09,0.0
CARD000004206,CUS00005022,DEBIT,,ACTIVE,2021-07-17,2026-07-16,0.0
CARD000004207,CUS00005023,DEBIT,,ACTIVE,2025-09-22,2030-09-21,0.0
CARD000004208,CUS00005032,DEBIT,,ACTIVE,2022-11-11,2027-11-10,0.0
CARD000004209,CUS00005032,CREDIT,PLATINUM,ACTIVE,2023-10-27,2028-10-25,31000000.0
CARD000004210,CUS00005033,CREDIT,STANDARD,ACTIVE,2021-12-03,2026-12-02,500000000.0
CARD000004211,CUS00005037,CREDIT,GOLD,BLOCKED,2022-09-20,2027-09-19,454000000.0
CARD000004212,CUS00005037,CREDIT,GOLD,EXPIRED,2025-09-08,2030-09-07,500000000.0
CARD000004213,CUS00005038,CREDIT,PLATINUM,ACTIVE,2023-06-21,2028-06-19,209000000.0
CARD000004214,CUS00005041,CREDIT,PLATINUM,ACTIVE,2021-05-04,2026-05-03,58000000.0
CARD000004215,CUS00005042,DEBIT,,ACTIVE,2025-06-06,2030-06-05,0.0
CARD000004216,CUS00005043,DEBIT,,ACTIVE,2021-12-15,2026-12-14,0.0
CARD000004217,CUS00005044,DEBIT,,ACTIVE,2023-02-03,2028-02-02,0.0
CARD000004218,CUS00005045,DEBIT,,ACTIVE,2025-08-01,2030-07-31,0.0
CARD000004219,CUS00005047,DEBIT,,ACTIVE,2024-08-29,2029-08-28,0.0
CARD000004220,CUS00005051,CREDIT,GOLD,ACTIVE,2025-04-08,2030-04-07,78000000.0
CARD000004221,CUS00005052,CREDIT,PLATINUM,ACTIVE,2025-06-19,2030-06-18,104000000.0
CARD000004222,CUS00005053,DEBIT,,ACTIVE,2023-07-22,2028-07-20,0.0
CARD000004223,CUS00005055,DEBIT,,ACTIVE,2022-04-19,2027-04-18,0.0
CARD000004224,CUS00005057,DEBIT,,ACTIVE,2024-06-14,2029-06-13,0.0
CARD000004225,CUS00005059,DEBIT,,ACTIVE,2021-09-27,2026-09-26,0.0
CARD000004226,CUS00005060,CREDIT,PLATINUM,ACTIVE,2026-06-18,2031-06-17,67000000.0
CARD000004227,CUS00005062,CREDIT,GOLD,ACTIVE,2023-01-19,2028-01-18,268000000.0
CARD000004228,CUS00005063,CREDIT,GOLD,ACTIVE,2020-11-14,2025-11-13,176000000.0
CARD000004229,CUS00005064,DEBIT,,ACTIVE,2024-07-09,2029-07-08,0.0
CARD000004230,CUS00005064,DEBIT,,ACTIVE,2025-09-09,2030-09-08,0.0
CARD000004231,CUS00005065,DEBIT,,ACTIVE,2021-11-03,2026-11-02,0.0
CARD000004232,CUS00005065,DEBIT,,ACTIVE,2025-06-26,2030-06-25,0.0
CARD000004233,CUS00005066,CREDIT,GOLD,ACTIVE,2022-11-13,2027-11-12,235000000.0
CARD000004234,CUS00005067,CREDIT,GOLD,ACTIVE,2021-02-07,2026-02-06,133000000.0
CARD000004235,CUS00005068,CREDIT,PLATINUM,ACTIVE,2022-07-09,2027-07-08,39000000.0
CARD000004236,CUS00005068,CREDIT,GOLD,ACTIVE,2025-10-14,2030-10-13,39000000.0
CARD000004237,CUS00005069,DEBIT,,ACTIVE,2025-01-25,2030-01-24,0.0
CARD000004238,CUS00005072,DEBIT,,ACTIVE,2021-03-22,2026-03-21,0.0
CARD000004239,CUS00005075,CREDIT,STANDARD,ACTIVE,2021-09-06,2026-09-05,84000000.0
CARD000004240,CUS00005075,CREDIT,STANDARD,ACTIVE,2023-02-01,2028-01-31,78000000.0
CARD000004241,CUS00005076,CREDIT,GOLD,ACTIVE,2025-06-30,2030-06-29,157000000.0
CARD000004242,CUS00005077,CREDIT,PLATINUM,ACTIVE,2025-06-25,2030-06-24,342000000.0
CARD000004243,CUS00005078,DEBIT,,ACTIVE,2022-06-27,2027-06-26,0.0
CARD000004244,CUS00005081,CREDIT,STANDARD,ACTIVE,2023-06-28,2028-06-26,426000000.0
CARD000004245,CUS00005082,DEBIT,,ACTIVE,2022-11-30,2027-11-29,0.0
CARD000004246,CUS00005086,DEBIT,,ACTIVE,2024-05-09,2029-05-08,0.0
CARD000004247,CUS00005088,CREDIT,GOLD,ACTIVE,2022-09-03,2027-09-02,317000000.0
CARD000004248,CUS00005089,DEBIT,,ACTIVE,2023-01-18,2028-01-17,0.0
CARD000004249,CUS00005090,CREDIT,PLATINUM,ACTIVE,2025-07-14,2030-07-13,51000000.0
CARD000004250,CUS00005091,DEBIT,,ACTIVE,2024-03-05,2029-03-04,0.0
CARD000004251,CUS00005092,CREDIT,PLATINUM,ACTIVE,2025-05-02,2030-05-01,400000000.0
CARD000004252,CUS00005092,DEBIT,,EXPIRED,2025-08-13,2030-08-12,0.0
CARD000004253,CUS00005094,CREDIT,PLATINUM,ACTIVE,2021-05-15,2026-05-14,134000000.0
CARD000004254,CUS00005095,CREDIT,STANDARD,EXPIRED,2024-02-14,2029-02-12,195000000.0
CARD000004255,CUS00005096,CREDIT,GOLD,ACTIVE,2023-08-10,2028-08-08,185000000.0
CARD000004256,CUS00005097,CREDIT,STANDARD,ACTIVE,2024-09-22,2029-09-21,475000000.0
CARD000004257,CUS00005103,DEBIT,,ACTIVE,2025-03-02,2030-03-01,0.0
CARD000004258,CUS00005103,CREDIT,STANDARD,ACTIVE,2021-03-07,2026-03-06,48000000.0
CARD000004259,CUS00005104,CREDIT,STANDARD,ACTIVE,2020-09-08,2025-09-07,344000000.0
CARD000004260,CUS00005105,DEBIT,,ACTIVE,2025-11-12,2030-11-11,0.0
CARD000004261,CUS00005107,CREDIT,PLATINUM,ACTIVE,2023-01-14,2028-01-13,175000000.0
CARD000004262,CUS00005110,CREDIT,PLATINUM,ACTIVE,2023-05-13,2028-05-11,36000000.0
CARD000004263,CUS00005111,CREDIT,PLATINUM,ACTIVE,2025-07-30,2030-07-29,38000000.0
CARD000004264,CUS00005115,DEBIT,,ACTIVE,2026-01-23,2031-01-22,0.0
CARD000004265,CUS00005116,CREDIT,STANDARD,ACTIVE,2026-02-15,2031-02-14,75000000.0
CARD000004266,CUS00005117,CREDIT,STANDARD,ACTIVE,2024-02-22,2029-02-20,51000000.0
CARD000004267,CUS00005118,DEBIT,,ACTIVE,2022-03-14,2027-03-13,0.0
CARD000004268,CUS00005119,CREDIT,GOLD,ACTIVE,2021-05-20,2026-05-19,407000000.0
CARD000004269,CUS00005121,DEBIT,,ACTIVE,2021-01-02,2026-01-01,0.0
CARD000004270,CUS00005122,CREDIT,PLATINUM,ACTIVE,2024-10-17,2029-10-16,57000000.0
CARD000004271,CUS00005124,DEBIT,,ACTIVE,2021-03-17,2026-03-16,0.0
CARD000004272,CUS00005126,DEBIT,,ACTIVE,2022-10-04,2027-10-03,0.0
CARD000004273,CUS00005127,CREDIT,STANDARD,ACTIVE,2026-06-11,2031-06-10,385000000.0
CARD000004274,CUS00005127,CREDIT,PLATINUM,BLOCKED,2023-12-19,2028-12-17,287000000.0
CARD000004275,CUS00005128,DEBIT,,ACTIVE,2025-06-07,2030-06-06,0.0
CARD000004276,CUS00005129,CREDIT,PLATINUM,ACTIVE,2025-01-29,2030-01-28,99000000.0
CARD000004277,CUS00005129,DEBIT,,ACTIVE,2025-11-26,2030-11-25,0.0
CARD000004278,CUS00005130,CREDIT,GOLD,ACTIVE,2021-04-14,2026-04-13,50000000.0
CARD000004279,CUS00005131,DEBIT,,ACTIVE,2023-01-04,2028-01-03,0.0
CARD000004280,CUS00005134,CREDIT,GOLD,ACTIVE,2023-05-14,2028-05-12,115000000.0
CARD000004281,CUS00005134,CREDIT,STANDARD,ACTIVE,2024-12-01,2029-11-30,142000000.0
CARD000004282,CUS00005135,DEBIT,,ACTIVE,2021-10-06,2026-10-05,0.0
CARD000004283,CUS00005135,CREDIT,GOLD,ACTIVE,2025-03-23,2030-03-22,77000000.0
CARD000004284,CUS00005139,CREDIT,PLATINUM,ACTIVE,2023-04-01,2028-03-30,188000000.0
CARD000004285,CUS00005140,CREDIT,PLATINUM,ACTIVE,2025-03-12,2030-03-11,500000000.0
CARD000004286,CUS00005141,CREDIT,STANDARD,ACTIVE,2024-05-21,2029-05-20,89000000.0
CARD000004287,CUS00005142,DEBIT,,ACTIVE,2023-06-15,2028-06-13,0.0
CARD000004288,CUS00005144,CREDIT,STANDARD,ACTIVE,2026-02-14,2031-02-13,133000000.0
CARD000004289,CUS00005145,DEBIT,,BLOCKED,2021-03-09,2026-03-08,0.0
CARD000004290,CUS00005146,CREDIT,GOLD,ACTIVE,2021-03-19,2026-03-18,83000000.0
CARD000004291,CUS00005147,DEBIT,,ACTIVE,2023-04-03,2028-04-01,0.0
CARD000004292,CUS00005148,DEBIT,,ACTIVE,2021-01-15,2026-01-14,0.0
CARD000004293,CUS00005148,DEBIT,,ACTIVE,2024-04-14,2029-04-13,0.0
CARD000004294,CUS00005149,CREDIT,GOLD,ACTIVE,2026-03-14,2031-03-13,317000000.0
CARD000004295,CUS00005150,CREDIT,PLATINUM,ACTIVE,2024-10-17,2029-10-16,245000000.0
CARD000004296,CUS00005152,DEBIT,,ACTIVE,2025-06-20,2030-06-19,0.0
CARD000004297,CUS00005154,DEBIT,,ACTIVE,2021-09-05,2026-09-04,0.0
CARD000004298,CUS00005154,DEBIT,,ACTIVE,2022-06-17,2027-06-16,0.0
CARD000004299,CUS00005155,DEBIT,,ACTIVE,2022-04-18,2027-04-17,0.0
CARD000004300,CUS00005156,CREDIT,GOLD,ACTIVE,2023-12-21,2028-12-19,117000000.0
CARD000004301,CUS00005158,DEBIT,,ACTIVE,2026-06-07,2031-06-06,0.0
CARD000004302,CUS00005159,CREDIT,STANDARD,ACTIVE,2025-06-22,2030-06-21,500000000.0
CARD000004303,CUS00005160,DEBIT,,ACTIVE,2022-06-20,2027-06-19,0.0
CARD000004304,CUS00005161,DEBIT,,ACTIVE,2023-04-26,2028-04-24,0.0
CARD000004305,CUS00005162,CREDIT,GOLD,ACTIVE,2020-12-20,2025-12-19,163000000.0
CARD000004306,CUS00005165,DEBIT,,ACTIVE,2022-03-05,2027-03-04,0.0
CARD000004307,CUS00005166,CREDIT,STANDARD,ACTIVE,2025-04-14,2030-04-13,250000000.0
CARD000004308,CUS00005166,DEBIT,,ACTIVE,2023-05-09,2028-05-07,0.0
CARD000004309,CUS00005168,CREDIT,GOLD,ACTIVE,2024-06-10,2029-06-09,299000000.0
CARD000004310,CUS00005169,DEBIT,,ACTIVE,2025-10-13,2030-10-12,0.0
CARD000004311,CUS00005170,CREDIT,GOLD,ACTIVE,2022-01-12,2027-01-11,168000000.0
CARD000004312,CUS00005171,CREDIT,GOLD,ACTIVE,2021-04-29,2026-04-28,301000000.0
CARD000004313,CUS00005172,DEBIT,,ACTIVE,2022-05-25,2027-05-24,0.0
CARD000004314,CUS00005174,DEBIT,,ACTIVE,2021-08-08,2026-08-07,0.0
CARD000004315,CUS00005174,CREDIT,PLATINUM,ACTIVE,2024-03-27,2029-03-26,358000000.0
CARD000004316,CUS00005175,CREDIT,GOLD,ACTIVE,2021-03-15,2026-03-14,122000000.0
CARD000004317,CUS00005175,CREDIT,STANDARD,ACTIVE,2020-10-23,2025-10-22,167000000.0
CARD000004318,CUS00005176,CREDIT,STANDARD,ACTIVE,2024-09-11,2029-09-10,82000000.0
CARD000004319,CUS00005177,DEBIT,,ACTIVE,2021-03-12,2026-03-11,0.0
CARD000004320,CUS00005177,DEBIT,,ACTIVE,2023-01-31,2028-01-30,0.0
CARD000004321,CUS00005179,DEBIT,,ACTIVE,2025-08-30,2030-08-29,0.0
CARD000004322,CUS00005182,CREDIT,GOLD,ACTIVE,2025-06-20,2030-06-19,84000000.0
CARD000004323,CUS00005185,DEBIT,,ACTIVE,2024-06-07,2029-06-06,0.0
CARD000004324,CUS00005189,CREDIT,GOLD,ACTIVE,2023-06-28,2028-06-26,27000000.0
CARD000004325,CUS00005190,DEBIT,,ACTIVE,2025-09-09,2030-09-08,0.0
CARD000004326,CUS00005190,DEBIT,,ACTIVE,2022-02-25,2027-02-24,0.0
CARD000004327,CUS00005192,DEBIT,,ACTIVE,2024-08-27,2029-08-26,0.0
CARD000004328,CUS00005194,CREDIT,PLATINUM,ACTIVE,2023-09-14,2028-09-12,42000000.0
CARD000004329,CUS00005196,DEBIT,,ACTIVE,2021-10-03,2026-10-02,0.0
CARD000004330,CUS00005196,DEBIT,,ACTIVE,2024-02-06,2029-02-04,0.0
CARD000004331,CUS00005197,CREDIT,STANDARD,ACTIVE,2023-08-24,2028-08-22,60000000.0
CARD000004332,CUS00005201,DEBIT,,ACTIVE,2022-09-02,2027-09-01,0.0
CARD000004333,CUS00005201,CREDIT,STANDARD,ACTIVE,2025-03-22,2030-03-21,434000000.0
CARD000004334,CUS00005203,DEBIT,,ACTIVE,2021-10-08,2026-10-07,0.0
CARD000004335,CUS00005204,CREDIT,GOLD,ACTIVE,2022-03-24,2027-03-23,33000000.0
CARD000004336,CUS00005205,DEBIT,,ACTIVE,2020-09-30,2025-09-29,0.0
CARD000004337,CUS00005206,CREDIT,PLATINUM,BLOCKED,2025-12-15,2030-12-14,500000000.0
CARD000004338,CUS00005206,DEBIT,,EXPIRED,2025-04-20,2030-04-19,0.0
CARD000004339,CUS00005208,CREDIT,STANDARD,ACTIVE,2023-05-03,2028-05-01,172000000.0
CARD000004340,CUS00005209,CREDIT,PLATINUM,ACTIVE,2026-01-31,2031-01-30,27000000.0
CARD000004341,CUS00005210,CREDIT,STANDARD,ACTIVE,2023-03-20,2028-03-18,239000000.0
CARD000004342,CUS00005210,CREDIT,PLATINUM,ACTIVE,2022-10-13,2027-10-12,346000000.0
CARD000004343,CUS00005212,DEBIT,,ACTIVE,2026-04-17,2031-04-16,0.0
CARD000004344,CUS00005214,CREDIT,STANDARD,ACTIVE,2021-10-09,2026-10-08,138000000.0
CARD000004345,CUS00005215,DEBIT,,ACTIVE,2022-05-18,2027-05-17,0.0
CARD000004346,CUS00005215,CREDIT,STANDARD,ACTIVE,2024-07-16,2029-07-15,329000000.0
CARD000004347,CUS00005218,DEBIT,,ACTIVE,2026-01-01,2030-12-31,0.0
CARD000004348,CUS00005218,CREDIT,GOLD,ACTIVE,2022-11-24,2027-11-23,500000000.0
CARD000004349,CUS00005219,CREDIT,GOLD,ACTIVE,2026-04-08,2031-04-07,500000000.0
CARD000004350,CUS00005221,DEBIT,,BLOCKED,2024-02-08,2029-02-06,0.0
CARD000004351,CUS00005222,DEBIT,,ACTIVE,2022-01-20,2027-01-19,0.0
CARD000004352,CUS00005223,DEBIT,,ACTIVE,2025-10-11,2030-10-10,0.0
CARD000004353,CUS00005224,CREDIT,PLATINUM,ACTIVE,2022-01-19,2027-01-18,127000000.0
CARD000004354,CUS00005226,DEBIT,,ACTIVE,2025-06-09,2030-06-08,0.0
CARD000004355,CUS00005227,CREDIT,GOLD,ACTIVE,2025-03-16,2030-03-15,121000000.0
CARD000004356,CUS00005230,CREDIT,PLATINUM,ACTIVE,2024-08-12,2029-08-11,45000000.0
CARD000004357,CUS00005230,CREDIT,STANDARD,EXPIRED,2023-12-14,2028-12-12,45000000.0
CARD000004358,CUS00005231,DEBIT,,ACTIVE,2022-06-08,2027-06-07,0.0
CARD000004359,CUS00005233,DEBIT,,ACTIVE,2022-03-10,2027-03-09,0.0
CARD000004360,CUS00005234,CREDIT,STANDARD,ACTIVE,2021-05-15,2026-05-14,20000000.0
CARD000004361,CUS00005235,CREDIT,STANDARD,ACTIVE,2023-01-16,2028-01-15,500000000.0
CARD000004362,CUS00005236,CREDIT,GOLD,ACTIVE,2025-12-06,2030-12-05,337000000.0
CARD000004363,CUS00005238,CREDIT,PLATINUM,EXPIRED,2024-05-13,2029-05-12,87000000.0
CARD000004364,CUS00005240,DEBIT,,ACTIVE,2020-12-18,2025-12-17,0.0
CARD000004365,CUS00005241,CREDIT,GOLD,ACTIVE,2023-04-04,2028-04-02,141000000.0
CARD000004366,CUS00005242,DEBIT,,ACTIVE,2025-11-03,2030-11-02,0.0
CARD000004367,CUS00005243,CREDIT,PLATINUM,ACTIVE,2022-04-28,2027-04-27,20000000.0
CARD000004368,CUS00005244,DEBIT,,ACTIVE,2020-12-08,2025-12-07,0.0
CARD000004369,CUS00005245,CREDIT,PLATINUM,EXPIRED,2023-07-29,2028-07-27,140000000.0
CARD000004370,CUS00005247,DEBIT,,ACTIVE,2025-11-13,2030-11-12,0.0
CARD000004371,CUS00005247,DEBIT,,ACTIVE,2021-01-18,2026-01-17,0.0
CARD000004372,CUS00005248,CREDIT,STANDARD,ACTIVE,2025-09-05,2030-09-04,460000000.0
CARD000004373,CUS00005248,CREDIT,STANDARD,ACTIVE,2023-11-03,2028-11-01,496000000.0
CARD000004374,CUS00005249,DEBIT,,ACTIVE,2025-08-27,2030-08-26,0.0
CARD000004375,CUS00005250,DEBIT,,ACTIVE,2023-03-30,2028-03-28,0.0
CARD000004376,CUS00005250,DEBIT,,ACTIVE,2021-05-08,2026-05-07,0.0
CARD000004377,CUS00005251,DEBIT,,ACTIVE,2020-09-28,2025-09-27,0.0
CARD000004378,CUS00005251,DEBIT,,ACTIVE,2026-02-05,2031-02-04,0.0
CARD000004379,CUS00005253,CREDIT,GOLD,ACTIVE,2022-04-20,2027-04-19,24000000.0
CARD000004380,CUS00005253,CREDIT,STANDARD,ACTIVE,2020-10-30,2025-10-29,41000000.0
CARD000004381,CUS00005254,CREDIT,GOLD,ACTIVE,2021-11-13,2026-11-12,20000000.0
CARD000004382,CUS00005255,DEBIT,,ACTIVE,2022-03-05,2027-03-04,0.0
CARD000004383,CUS00005256,CREDIT,GOLD,ACTIVE,2024-06-21,2029-06-20,240000000.0
CARD000004384,CUS00005256,CREDIT,STANDARD,ACTIVE,2022-01-13,2027-01-12,328000000.0
CARD000004385,CUS00005257,CREDIT,GOLD,ACTIVE,2020-10-25,2025-10-24,28000000.0
CARD000004386,CUS00005257,CREDIT,STANDARD,ACTIVE,2021-01-05,2026-01-04,23000000.0
CARD000004387,CUS00005259,DEBIT,,ACTIVE,2025-08-13,2030-08-12,0.0
CARD000004388,CUS00005260,CREDIT,PLATINUM,ACTIVE,2022-05-25,2027-05-24,238000000.0
CARD000004389,CUS00005261,DEBIT,,ACTIVE,2021-08-17,2026-08-16,0.0
CARD000004390,CUS00005264,CREDIT,GOLD,ACTIVE,2020-12-12,2025-12-11,500000000.0
CARD000004391,CUS00005264,DEBIT,,ACTIVE,2025-09-04,2030-09-03,0.0
CARD000004392,CUS00005268,CREDIT,STANDARD,ACTIVE,2025-02-08,2030-02-07,500000000.0
CARD000004393,CUS00005269,DEBIT,,ACTIVE,2022-03-16,2027-03-15,0.0
CARD000004394,CUS00005270,DEBIT,,ACTIVE,2020-11-10,2025-11-09,0.0
CARD000004395,CUS00005274,DEBIT,,ACTIVE,2026-04-12,2031-04-11,0.0
CARD000004396,CUS00005275,CREDIT,GOLD,ACTIVE,2022-07-25,2027-07-24,456000000.0
CARD000004397,CUS00005277,CREDIT,PLATINUM,ACTIVE,2020-09-21,2025-09-20,349000000.0
CARD000004398,CUS00005278,CREDIT,GOLD,ACTIVE,2025-03-27,2030-03-26,122000000.0
CARD000004399,CUS00005279,CREDIT,PLATINUM,ACTIVE,2025-05-06,2030-05-05,147000000.0
CARD000004400,CUS00005280,CREDIT,STANDARD,ACTIVE,2021-07-01,2026-06-30,387000000.0
CARD000004401,CUS00005282,DEBIT,,ACTIVE,2025-07-22,2030-07-21,0.0
CARD000004402,CUS00005283,CREDIT,GOLD,EXPIRED,2026-06-10,2031-06-09,59000000.0
CARD000004403,CUS00005284,DEBIT,,BLOCKED,2022-02-19,2027-02-18,0.0
CARD000004404,CUS00005285,DEBIT,,ACTIVE,2024-02-02,2029-01-31,0.0
CARD000004405,CUS00005286,CREDIT,PLATINUM,ACTIVE,2022-05-26,2027-05-25,106000000.0
CARD000004406,CUS00005288,DEBIT,,BLOCKED,2024-05-09,2029-05-08,0.0
CARD000004407,CUS00005288,CREDIT,GOLD,ACTIVE,2022-05-06,2027-05-05,146000000.0
CARD000004408,CUS00005289,DEBIT,,EXPIRED,2021-11-16,2026-11-15,0.0
CARD000004409,CUS00005290,DEBIT,,ACTIVE,2025-10-21,2030-10-20,0.0
CARD000004410,CUS00005291,DEBIT,,ACTIVE,2025-06-29,2030-06-28,0.0
CARD000004411,CUS00005293,CREDIT,STANDARD,ACTIVE,2020-09-02,2025-09-01,343000000.0
CARD000004412,CUS00005295,CREDIT,STANDARD,ACTIVE,2026-05-19,2031-05-18,122000000.0
CARD000004413,CUS00005295,DEBIT,,ACTIVE,2023-11-02,2028-10-31,0.0
CARD000004414,CUS00005296,CREDIT,STANDARD,ACTIVE,2025-05-16,2030-05-15,353000000.0
CARD000004415,CUS00005298,DEBIT,,BLOCKED,2022-09-01,2027-08-31,0.0
CARD000004416,CUS00005299,CREDIT,STANDARD,EXPIRED,2022-02-15,2027-02-14,264000000.0
CARD000004417,CUS00005300,CREDIT,STANDARD,ACTIVE,2020-11-14,2025-11-13,77000000.0
CARD000004418,CUS00005301,DEBIT,,BLOCKED,2023-12-16,2028-12-14,0.0
CARD000004419,CUS00005302,DEBIT,,ACTIVE,2024-01-14,2029-01-12,0.0
CARD000004420,CUS00005303,CREDIT,GOLD,ACTIVE,2022-04-04,2027-04-03,385000000.0
CARD000004421,CUS00005304,CREDIT,STANDARD,ACTIVE,2021-12-18,2026-12-17,142000000.0
CARD000004422,CUS00005306,DEBIT,,BLOCKED,2020-12-25,2025-12-24,0.0
CARD000004423,CUS00005307,CREDIT,PLATINUM,ACTIVE,2024-07-30,2029-07-29,75000000.0
CARD000004424,CUS00005308,CREDIT,PLATINUM,ACTIVE,2024-09-13,2029-09-12,95000000.0
CARD000004425,CUS00005309,DEBIT,,EXPIRED,2023-04-10,2028-04-08,0.0
CARD000004426,CUS00005310,CREDIT,STANDARD,ACTIVE,2023-02-12,2028-02-11,62000000.0
CARD000004427,CUS00005310,CREDIT,PLATINUM,ACTIVE,2024-12-13,2029-12-12,66000000.0
CARD000004428,CUS00005311,CREDIT,STANDARD,ACTIVE,2025-05-24,2030-05-23,68000000.0
CARD000004429,CUS00005314,DEBIT,,ACTIVE,2023-05-10,2028-05-08,0.0
CARD000004430,CUS00005314,CREDIT,GOLD,ACTIVE,2022-11-15,2027-11-14,140000000.0
CARD000004431,CUS00005315,CREDIT,PLATINUM,ACTIVE,2023-12-29,2028-12-27,37000000.0
CARD000004432,CUS00005315,DEBIT,,ACTIVE,2024-05-28,2029-05-27,0.0
CARD000004433,CUS00005316,CREDIT,PLATINUM,ACTIVE,2024-04-20,2029-04-19,478000000.0
CARD000004434,CUS00005317,DEBIT,,ACTIVE,2022-02-06,2027-02-05,0.0
CARD000004435,CUS00005318,CREDIT,PLATINUM,ACTIVE,2023-06-18,2028-06-16,333000000.0
CARD000004436,CUS00005318,DEBIT,,ACTIVE,2024-12-25,2029-12-24,0.0
CARD000004437,CUS00005319,CREDIT,PLATINUM,ACTIVE,2025-03-01,2030-02-28,135000000.0
CARD000004438,CUS00005319,DEBIT,,ACTIVE,2022-02-27,2027-02-26,0.0
CARD000004439,CUS00005321,CREDIT,GOLD,ACTIVE,2022-12-30,2027-12-29,64000000.0
CARD000004440,CUS00005321,CREDIT,GOLD,ACTIVE,2024-07-09,2029-07-08,171000000.0
CARD000004441,CUS00005322,CREDIT,PLATINUM,ACTIVE,2023-07-07,2028-07-05,146000000.0
CARD000004442,CUS00005322,CREDIT,STANDARD,ACTIVE,2022-09-23,2027-09-22,112000000.0
CARD000004443,CUS00005324,CREDIT,STANDARD,ACTIVE,2022-04-24,2027-04-23,323000000.0
CARD000004444,CUS00005324,CREDIT,GOLD,ACTIVE,2022-01-25,2027-01-24,164000000.0
CARD000004445,CUS00005325,DEBIT,,ACTIVE,2025-10-25,2030-10-24,0.0
CARD000004446,CUS00005326,DEBIT,,ACTIVE,2021-04-10,2026-04-09,0.0
CARD000004447,CUS00005328,DEBIT,,ACTIVE,2022-11-18,2027-11-17,0.0
CARD000004448,CUS00005330,DEBIT,,ACTIVE,2025-07-23,2030-07-22,0.0
CARD000004449,CUS00005331,CREDIT,PLATINUM,ACTIVE,2024-07-07,2029-07-06,303000000.0
CARD000004450,CUS00005333,CREDIT,GOLD,ACTIVE,2021-08-23,2026-08-22,251000000.0
CARD000004451,CUS00005336,CREDIT,PLATINUM,ACTIVE,2021-10-19,2026-10-18,355000000.0
CARD000004452,CUS00005337,DEBIT,,ACTIVE,2023-02-01,2028-01-31,0.0
CARD000004453,CUS00005337,DEBIT,,ACTIVE,2022-02-01,2027-01-31,0.0
CARD000004454,CUS00005338,CREDIT,PLATINUM,ACTIVE,2025-05-25,2030-05-24,208000000.0
CARD000004455,CUS00005338,DEBIT,,ACTIVE,2024-04-22,2029-04-21,0.0
CARD000004456,CUS00005339,CREDIT,STANDARD,ACTIVE,2022-01-18,2027-01-17,121000000.0
CARD000004457,CUS00005340,DEBIT,,BLOCKED,2025-04-20,2030-04-19,0.0
CARD000004458,CUS00005341,CREDIT,PLATINUM,ACTIVE,2025-08-20,2030-08-19,144000000.0
CARD000004459,CUS00005345,CREDIT,PLATINUM,ACTIVE,2023-03-22,2028-03-20,20000000.0
CARD000004460,CUS00005347,CREDIT,GOLD,ACTIVE,2023-05-05,2028-05-03,36000000.0
CARD000004461,CUS00005348,CREDIT,STANDARD,ACTIVE,2024-07-21,2029-07-20,104000000.0
CARD000004462,CUS00005348,DEBIT,,ACTIVE,2021-11-08,2026-11-07,0.0
CARD000004463,CUS00005349,DEBIT,,ACTIVE,2021-07-15,2026-07-14,0.0
CARD000004464,CUS00005350,DEBIT,,ACTIVE,2022-06-22,2027-06-21,0.0
CARD000004465,CUS00005350,CREDIT,GOLD,ACTIVE,2022-04-09,2027-04-08,166000000.0
CARD000004466,CUS00005351,CREDIT,GOLD,ACTIVE,2025-09-13,2030-09-12,45000000.0
CARD000004467,CUS00005351,DEBIT,,BLOCKED,2023-06-16,2028-06-14,0.0
CARD000004468,CUS00005352,DEBIT,,ACTIVE,2025-04-29,2030-04-28,0.0
CARD000004469,CUS00005353,CREDIT,GOLD,ACTIVE,2022-03-31,2027-03-30,44000000.0
CARD000004470,CUS00005356,DEBIT,,ACTIVE,2022-05-11,2027-05-10,0.0
CARD000004471,CUS00005357,CREDIT,PLATINUM,ACTIVE,2022-11-22,2027-11-21,77000000.0
CARD000004472,CUS00005359,DEBIT,,ACTIVE,2023-04-21,2028-04-19,0.0
CARD000004473,CUS00005361,DEBIT,,ACTIVE,2022-12-06,2027-12-05,0.0
CARD000004474,CUS00005364,CREDIT,GOLD,ACTIVE,2022-03-11,2027-03-10,204000000.0
CARD000004475,CUS00005365,DEBIT,,ACTIVE,2025-11-09,2030-11-08,0.0
CARD000004476,CUS00005367,DEBIT,,ACTIVE,2024-05-03,2029-05-02,0.0
CARD000004477,CUS00005369,DEBIT,,ACTIVE,2023-03-18,2028-03-16,0.0
CARD000004478,CUS00005371,CREDIT,GOLD,ACTIVE,2025-01-11,2030-01-10,65000000.0
CARD000004479,CUS00005371,CREDIT,GOLD,ACTIVE,2026-06-06,2031-06-05,146000000.0
CARD000004480,CUS00005372,CREDIT,STANDARD,ACTIVE,2025-10-31,2030-10-30,36000000.0
CARD000004481,CUS00005374,DEBIT,,ACTIVE,2024-12-21,2029-12-20,0.0
CARD000004482,CUS00005374,DEBIT,,ACTIVE,2026-05-02,2031-05-01,0.0
CARD000004483,CUS00005376,CREDIT,STANDARD,ACTIVE,2023-08-08,2028-08-06,72000000.0
CARD000004484,CUS00005376,CREDIT,PLATINUM,ACTIVE,2023-05-12,2028-05-10,97000000.0
