loan_id,customer_id,loan_type,start_date,maturity_date,original_amount,outstanding_balance,interest_rate,monthly_installment,secured_flag,payment_status,days_past_due,loan_status,has_active_loan,active_loan_count,total_loan_outstanding,monthly_debt_payment,loan_to_income_ratio
LOAN000001545,CUS00004741,HOME,2023-11-05,2026-10-20,119564705.62,17530211.14,12.507,3865529.45,True,CURRENT,0,ACTIVE,True,1,17530211.14,3865529.45,0.1289
LOAN000001546,CUS00004749,PERSONAL,2022-11-29,2025-11-13,43292412.75,9868590.41,13.818,1313360.31,False,CURRENT,0,ACTIVE,True,1,9868590.41,1313360.31,0.0876
LOAN000001547,CUS00004750,HOME,2021-08-19,2036-06-01,137931041.76,101006461.38,12.402,871738.02,True,CURRENT,0,ACTIVE,True,1,101006461.38,871738.02,0.0291
LOAN000001548,CUS00004753,HOME,2022-08-16,2025-07-31,703804396.71,75087365.61,9.477,21881176.64,True,CURRENT,0,ACTIVE,True,1,75087365.61,21881176.64,0.1823
LOAN000001549,CUS00004760,PERSONAL,2024-11-20,2028-10-30,228476577.51,150886277.75,12.256,5589784.62,False,CURRENT,0,ACTIVE,True,1,150886277.75,5589784.62,0.0466
LOAN000001550,CUS00004762,AUTO,2026-02-14,2027-02-09,155074022.66,94177056.98,12.201,16129334.99,True,CURRENT,0,ACTIVE,True,1,94177056.98,16129334.99,0.5376
LOAN000001551,CUS00004767,HOME,2024-01-21,2028-12-25,20184189.8,11838731.31,11.588,365992.78,True,LATE,30,DELINQUENT,True,1,11838731.31,365992.78,0.0523
LOAN000001552,CUS00004769,HOME,2022-08-10,2042-04-27,87123526.36,69521076.27,9.516,400127.2,True,CURRENT,0,ACTIVE,True,1,69521076.27,400127.2,0.0267
LOAN000001553,CUS00004771,HOME,2024-12-05,2029-11-09,288942357.3,217494384.63,11.206,5254692.0,True,CURRENT,0,ACTIVE,True,1,217494384.63,5254692.0,0.1752
LOAN000001554,CUS00004782,BUSINESS,2025-03-14,2026-03-09,38475132.2,5470236.53,7.934,3696611.82,False,LATE,60,DELINQUENT,True,1,5470236.53,3696611.82,0.2464
LOAN000001555,CUS00004801,HOME,2023-01-22,2027-01-01,1862836578.11,384813466.3,9.597,46120301.97,True,CURRENT,0,ACTIVE,True,1,384813466.3,46120301.97,1.5373
LOAN000001556,CUS00004805,HOME,2024-03-09,2028-02-17,276368909.27,113987094.22,6.995,6178066.54,True,CURRENT,0,ACTIVE,True,1,113987094.22,6178066.54,0.2059
LOAN000001557,CUS00004812,BUSINESS,2022-04-09,2023-04-04,233631904.35,30163777.42,9.597,21146218.11,False,CURRENT,0,ACTIVE,True,1,30163777.42,21146218.11,0.1762
LOAN000001558,CUS00004813,HOME,2021-05-08,2031-03-17,815302345.02,428206393.34,14.145,8379621.29,True,CURRENT,0,ACTIVE,True,1,428206393.34,8379621.29,0.1397
LOAN000001559,CUS00004814,BUSINESS,2023-06-06,2025-05-26,1113822736.13,10680169.54,12.564,53721044.76,False,CURRENT,0,ACTIVE,True,1,10680169.54,53721044.76,0.4477
LOAN000001560,CUS00004822,PERSONAL,2019-09-29,2024-09-02,2837655281.74,12704203.98,9.861,53926973.73,False,CURRENT,0,ACTIVE,True,1,12704203.98,53926973.73,0.8988
LOAN000001561,CUS00004823,AUTO,2022-02-14,2024-02-04,1331348590.3,242725370.97,12.822,65208536.93,True,CURRENT,0,ACTIVE,True,1,242725370.97,65208536.93,1.0868
LOAN000001562,CUS00004827,HOME,2021-02-17,2035-12-01,385641658.21,263339920.68,13.696,2516939.82,True,CURRENT,0,ACTIVE,True,1,263339920.68,2516939.82,0.0839
LOAN000001563,CUS00004828,BUSINESS,2019-11-15,2021-11-04,30522503.84,7861540.28,6.602,1475579.78,False,CURRENT,0,ACTIVE,True,1,7861540.28,1475579.78,0.0984
LOAN000001564,CUS00004829,HOME,2019-12-21,2039-09-07,160558347.2,111890441.08,11.693,765830.02,True,CURRENT,0,ACTIVE,True,1,111890441.08,765830.02,0.0511
LOAN000001565,CUS00004833,PERSONAL,2021-11-04,2041-07-22,1015076564.49,807645715.44,7.026,5283374.86,False,CURRENT,0,ACTIVE,True,1,807645715.44,5283374.86,0.0881
LOAN000001566,CUS00004839,HOME,2024-04-27,2029-04-01,334874578.88,187806588.19,13.941,6222663.73,True,CURRENT,0,ACTIVE,True,2,405497689.85,11317317.43,0.3772
LOAN000001567,CUS00004839,PERSONAL,2020-05-07,2030-03-16,551823175.36,217691101.66,9.993,5094653.7,False,CURRENT,0,ACTIVE,True,2,405497689.85,11317317.43,0.3772
LOAN000001568,CUS00004840,HOME,2023-01-25,2025-01-14,7278997565.34,632383752.59,7.077,324546052.34,True,CURRENT,0,ACTIVE,True,1,632383752.59,324546052.34,2.7046
LOAN000001569,CUS00004841,PERSONAL,2025-06-25,2028-06-09,726236186.92,443166132.46,8.608,23778873.25,False,CURRENT,0,ACTIVE,True,1,443166132.46,23778873.25,0.7926
LOAN000001570,CUS00004844,BUSINESS,2020-03-26,2039-12-12,2811746205.81,1981218705.85,13.648,13719084.06,False,CURRENT,0,ACTIVE,True,1,1981218705.85,13719084.06,0.1143
LOAN000001571,CUS00004846,AUTO,2019-11-15,2039-08-02,34663024.47,26112925.76,6.84,157921.81,True,CURRENT,0,ACTIVE,True,1,26112925.76,157921.81,0.0226
LOAN000001572,CUS00004850,HOME,2023-09-17,2025-09-06,1052426105.04,163609025.86,10.519,46625608.91,True,CURRENT,0,ACTIVE,True,1,163609025.86,46625608.91,0.7771
LOAN000001573,CUS00004851,BUSINESS,2025-08-13,2027-08-03,178820121.9,88974180.57,9.444,8127574.21,False,CURRENT,0,ACTIVE,True,1,88974180.57,8127574.21,0.2709
LOAN000001574,CUS00004862,PERSONAL,2023-12-03,2025-11-22,35279978.35,2327612.44,9.881,1651506.85,False,LATE,15,DELINQUENT,True,1,2327612.44,1651506.85,0.2359
LOAN000001575,CUS00004867,HOME,2023-09-09,2025-08-29,258657611.0,9512773.58,12.881,12328612.44,True,CURRENT,0,ACTIVE,True,2,162236483.99,70085303.87,0.584
LOAN000001576,CUS00004867,AUTO,2022-06-27,2023-06-22,595660212.87,152723710.41,7.536,57756691.43,True,CURRENT,0,ACTIVE,True,2,162236483.99,70085303.87,0.584
LOAN000001577,CUS00004870,PERSONAL,2025-03-16,2044-12-01,179106643.5,166749841.76,9.858,842229.12,False,CURRENT,0,ACTIVE,True,1,166749841.76,842229.12,0.014
LOAN000001578,CUS00004871,AUTO,2022-08-15,2024-08-04,96905511.47,23944376.03,12.105,5024675.07,True,CURRENT,0,ACTIVE,True,1,23944376.03,5024675.07,0.335
LOAN000001579,CUS00004874,AUTO,2020-01-24,2023-01-08,471437867.12,95477359.92,14.357,15542940.26,True,CURRENT,0,ACTIVE,True,1,95477359.92,15542940.26,0.259
LOAN000001580,CUS00004876,BUSINESS,2020-07-04,2035-04-17,72769424.95,44514994.38,13.365,455702.77,False,CURRENT,0,ACTIVE,True,1,44514994.38,455702.77,0.0152
LOAN000001581,CUS00004877,HOME,2020-10-23,2040-07-10,52230878.34,39556458.03,6.806,257959.42,True,CURRENT,0,ACTIVE,True,1,39556458.03,257959.42,0.0172
LOAN000001582,CUS00004884,AUTO,2020-06-27,2024-06-06,903092896.77,159594096.46,7.746,22300145.76,True,CURRENT,0,ACTIVE,True,1,159594096.46,22300145.76,0.1858
LOAN000001583,CUS00004886,BUSINESS,2021-09-15,2022-09-10,61251179.16,14780320.91,12.233,6034266.93,False,CURRENT,0,ACTIVE,True,2,92576798.84,6507391.52,0.1085
LOAN000001584,CUS00004886,BUSINESS,2021-02-21,2040-11-08,100397930.96,77796477.93,11.788,473124.59,False,CURRENT,0,ACTIVE,True,2,92576798.84,6507391.52,0.1085
LOAN000001585,CUS00004894,PERSONAL,2022-12-10,2032-10-18,100954843.49,63302395.99,12.512,998682.04,False,LATE,15,DELINQUENT,True,1,63302395.99,998682.04,0.0666
LOAN000001586,CUS00004895,HOME,2022-04-15,2027-03-20,108556122.3,38056523.27,12.066,2121639.32,True,CURRENT,0,ACTIVE,True,1,38056523.27,2121639.32,0.0354
LOAN000001587,CUS00004896,AUTO,2024-06-12,2026-06-02,18661608.21,2067395.34,7.613,891124.25,True,CURRENT,0,ACTIVE,True,1,2067395.34,891124.25,0.0594
LOAN000001588,CUS00004899,PERSONAL,2026-04-09,2028-03-29,843364893.9,710584511.2,10.485,42333630.39,False,CURRENT,0,ACTIVE,True,1,710584511.2,42333630.39,0.3528
LOAN000001589,CUS00004909,PERSONAL,2019-08-15,2039-05-02,314787834.81,224417121.79,13.792,1623432.99,False,CURRENT,0,ACTIVE,True,2,414775256.98,6762612.35,0.0564
LOAN000001590,CUS00004909,PERSONAL,2026-01-02,2029-12-12,226350354.98,190358135.19,7.013,5139179.36,False,CURRENT,0,ACTIVE,True,2,414775256.98,6762612.35,0.0564
LOAN000001591,CUS00004910,PERSONAL,2025-08-21,2028-08-05,49265069.81,33276568.94,10.534,1656662.55,False,LATE,15,DELINQUENT,True,1,33276568.94,1656662.55,0.2367
LOAN000001592,CUS00004916,HOME,2023-08-12,2027-07-22,418208130.41,97454994.56,11.998,10047702.76,True,CURRENT,0,ACTIVE,True,1,97454994.56,10047702.76,0.1675
LOAN000001593,CUS00004917,HOME,2021-04-25,2036-02-06,173258625.74,112637384.22,7.587,1041238.27,True,CURRENT,0,ACTIVE,True,1,112637384.22,1041238.27,0.0174
LOAN000001594,CUS00004918,AUTO,2024-12-19,2027-12-04,189170552.44,84954359.98,8.943,6312832.29,True,CURRENT,0,ACTIVE,True,1,84954359.98,6312832.29,0.2104
LOAN000001595,CUS00004920,PERSONAL,2024-04-26,2029-03-31,921381716.55,516363101.14,7.665,16613094.02,False,CURRENT,0,ACTIVE,True,1,516363101.14,16613094.02,0.5538
LOAN000001596,CUS00004922,HOME,2026-05-24,2046-02-08,130484641.52,129111943.41,9.516,602753.4,True,CURRENT,0,ACTIVE,True,1,129111943.41,602753.4,0.0402
LOAN000001597,CUS00004924,HOME,2021-12-09,2031-10-18,197509470.18,124682854.57,6.928,1893736.27,True,CURRENT,0,ACTIVE,True,1,124682854.57,1893736.27,0.0631
LOAN000001598,CUS00004925,AUTO,2019-08-02,2020-07-27,128753493.84,35285131.16,14.148,13302574.83,True,CURRENT,0,ACTIVE,True,2,91163969.38,26087316.19,0.8696
LOAN000001599,CUS00004925,HOME,2025-10-28,2026-10-23,141106331.66,55878838.22,14.401,12784741.36,True,CURRENT,0,ACTIVE,True,2,91163969.38,26087316.19,0.8696
LOAN000001600,CUS00004927,HOME,2022-06-26,2042-03-13,206495198.39,172340697.37,8.976,1056514.05,True,CURRENT,0,ACTIVE,True,1,172340697.37,1056514.05,0.0352
LOAN000001601,CUS00004928,HOME,2026-01-07,2028-12-22,226595376.97,180143490.72,11.078,6637283.15,True,CURRENT,0,ACTIVE,True,1,180143490.72,6637283.15,0.2212
LOAN000001602,CUS00004937,HOME,2021-05-13,2031-03-22,3197422915.47,1844001396.83,14.261,32360744.79,True,CURRENT,0,ACTIVE,True,1,1844001396.83,32360744.79,0.2697
LOAN000001603,CUS00004939,PERSONAL,2022-12-16,2025-11-30,52903939.84,5162104.86,12.252,1589084.43,False,CURRENT,0,ACTIVE,True,1,5162104.86,1589084.43,0.1059
LOAN000001604,CUS00004949,AUTO,2021-08-31,2041-05-18,22581935.03,18548807.06,13.26,115459.03,True,CURRENT,0,ACTIVE,True,1,18548807.06,115459.03,0.0038
LOAN000001605,CUS00004953,HOME,2026-05-06,2046-01-21,168156392.41,165722429.02,9.411,851663.5,True,CURRENT,0,ACTIVE,True,1,165722429.02,851663.5,0.0284
LOAN000001606,CUS00004954,AUTO,2021-06-12,2024-05-27,296188976.29,43567240.1,14.016,8741696.6,True,CURRENT,0,ACTIVE,True,1,43567240.1,8741696.6,0.2914
LOAN000001607,CUS00004958,HOME,2022-08-26,2027-07-31,4368745744.35,897983063.69,6.786,78337573.32,True,CURRENT,0,ACTIVE,True,1,897983063.69,78337573.32,1.3056
LOAN000001608,CUS00004962,BUSINESS,2024-07-29,2029-07-03,1274637071.37,816061324.04,9.291,23796501.87,False,CURRENT,0,ACTIVE,True,1,816061324.04,23796501.87,0.3966
LOAN000001609,CUS00004964,BUSINESS,2019-12-22,2020-12-16,838363104.42,135465590.37,9.983,77852531.69,False,CURRENT,0,ACTIVE,True,1,135465590.37,77852531.69,0.6488
LOAN000001610,CUS00004965,AUTO,2024-06-03,2027-05-19,38885154.54,12541619.36,13.899,1276700.54,True,CURRENT,0,ACTIVE,True,1,12541619.36,1276700.54,0.0851
LOAN000001611,CUS00004966,PERSONAL,2022-07-15,2026-06-24,14834122.54,2188103.26,10.057,348691.37,False,CURRENT,0,ACTIVE,True,1,2188103.26,348691.37,0.0498
LOAN000001612,CUS00004968,HOME,2020-05-14,2040-01-30,60243276.25,45838780.51,12.755,286705.48,True,LATE,15,DELINQUENT,True,1,45838780.51,286705.48,0.0191
LOAN000001613,CUS00004970,PERSONAL,2024-10-14,2034-08-23,49663625.59,40931099.46,12.81,496665.02,False,LATE,60,DELINQUENT,True,1,40931099.46,496665.02,0.0166
LOAN000001614,CUS00004975,PERSONAL,2021-06-17,2036-03-30,364935984.14,238599174.96,12.264,2331060.99,False,CURRENT,0,ACTIVE,True,1,238599174.96,2331060.99,0.0777
LOAN000001615,CUS00004976,HOME,2024-03-18,2027-03-03,375443891.23,91750153.45,9.436,12828237.81,True,CURRENT,0,ACTIVE,True,1,91750153.45,12828237.81,0.1069
LOAN000001616,CUS00004977,HOME,2023-04-24,2028-03-28,34572987.11,14505720.45,14.022,651019.99,True,CURRENT,0,ACTIVE,True,1,14505720.45,651019.99,0.0434
LOAN000001617,CUS00004979,PERSONAL,2026-05-24,2030-05-03,31796194.89,29668057.71,13.5,750602.81,False,CURRENT,0,ACTIVE,True,1,29668057.71,750602.81,0.05
LOAN000001618,CUS00004981,HOME,2023-03-14,2025-03-03,466365751.52,47365320.98,10.302,23994388.07,True,CURRENT,0,ACTIVE,True,1,47365320.98,23994388.07,0.2
LOAN000001619,CUS00004998,AUTO,2019-12-24,2039-09-10,147452378.94,104469959.13,14.108,694425.26,True,CURRENT,0,ACTIVE,True,1,104469959.13,694425.26,0.0058
LOAN000001620,CUS00005012,PERSONAL,2022-04-26,2027-03-31,160233351.01,20697001.55,7.253,3065174.57,False,CURRENT,0,ACTIVE,True,1,20697001.55,3065174.57,0.2043
LOAN000001621,CUS00005015,HOME,2025-06-26,2045-03-13,112294305.46,105752543.47,7.179,508248.0,True,LATE,90,DELINQUENT,True,1,105752543.47,508248.0,0.0169
LOAN000001622,CUS00005022,BUSINESS,2023-04-07,2026-03-22,80568647.65,21194755.08,14.118,2622021.4,False,CURRENT,0,ACTIVE,True,1,21194755.08,2622021.4,0.1748
LOAN000001623,CUS00005023,BUSINESS,2024-05-09,2025-05-04,461349405.52,82130488.55,13.09,43038636.03,False,CURRENT,0,ACTIVE,True,1,82130488.55,43038636.03,0.7173
LOAN000001624,CUS00005035,HOME,2020-04-12,2035-01-24,61751836.04,41879966.66,8.951,406185.28,True,CURRENT,0,ACTIVE,True,2,43152129.34,2433863.72,0.0811
LOAN000001625,CUS00005035,PERSONAL,2019-11-11,2022-10-26,60897871.4,1272162.68,7.764,2027678.44,False,CURRENT,0,ACTIVE,True,2,43152129.34,2433863.72,0.0811
LOAN000001626,CUS00005036,PERSONAL,2019-12-01,2023-11-10,226222981.19,2917622.52,14.251,5751485.77,False,CURRENT,0,ACTIVE,True,1,2917622.52,5751485.77,0.1917
LOAN000001627,CUS00005038,BUSINESS,2022-07-30,2037-05-12,1427413430.11,1045669873.88,14.279,9297122.98,False,CURRENT,0,ACTIVE,True,1,1045669873.88,9297122.98,0.155
LOAN000001628,CUS00005050,HOME,2022-07-07,2023-07-02,1698022242.12,450724303.81,9.233,149579503.63,True,CURRENT,0,ACTIVE,True,1,450724303.81,149579503.63,4.986
LOAN000001629,CUS00005052,HOME,2022-11-20,2027-10-25,1497928523.61,364674643.9,12.018,26405456.58,True,CURRENT,0,ACTIVE,True,1,364674643.9,26405456.58,0.8802
LOAN000001630,CUS00005053,HOME,2020-10-22,2040-07-09,429814422.35,314399900.67,13.366,2002835.43,True,CURRENT,0,ACTIVE,True,1,314399900.67,2002835.43,0.0334
LOAN000001631,CUS00005054,PERSONAL,2024-05-05,2025-04-30,69499103.5,15721906.07,12.567,7224811.96,False,CURRENT,0,ACTIVE,True,1,15721906.07,7224811.96,0.4817
LOAN000001632,CUS00005059,PERSONAL,2020-06-26,2023-06-11,58249299.52,248861.25,11.613,1847597.41,False,CURRENT,0,ACTIVE,True,1,248861.25,1847597.41,0.0616
LOAN000001633,CUS00005062,PERSONAL,2021-06-29,2026-06-03,204447923.34,27506594.31,8.715,3655672.95,False,CURRENT,0,ACTIVE,True,1,27506594.31,3655672.95,0.0609
LOAN000001634,CUS00005066,AUTO,2024-07-07,2025-07-02,971985096.05,85637441.02,7.373,86916861.3,True,CURRENT,0,ACTIVE,True,1,85637441.02,86916861.3,1.4486
LOAN000001635,CUS00005068,AUTO,2022-10-20,2027-09-24,23104855.66,5772060.35,7.402,470471.31,True,CURRENT,0,ACTIVE,True,1,5772060.35,470471.31,0.0672
LOAN000001636,CUS00005069,HOME,2021-12-06,2036-09-18,165053005.29,124189583.16,13.385,1079119.52,True,CURRENT,0,ACTIVE,True,1,124189583.16,1079119.52,0.0719
LOAN000001637,CUS00005072,PERSONAL,2026-05-27,2028-05-16,81361734.77,73068623.03,11.985,4206577.41,False,CURRENT,0,ACTIVE,True,1,73068623.03,4206577.41,0.2804
LOAN000001638,CUS00005073,PERSONAL,2026-02-25,2027-02-20,115554233.49,59718961.35,7.423,11835955.26,False,CURRENT,0,ACTIVE,True,1,59718961.35,11835955.26,0.3945
LOAN000001639,CUS00005074,BUSINESS,2023-05-05,2033-03-13,100051573.75,73884845.57,7.995,1028178.87,False,LATE,30,DELINQUENT,True,2,79248453.96,11140818.31,0.7427
LOAN000001640,CUS00005074,PERSONAL,2020-05-11,2021-05-06,104902473.89,5363608.39,9.391,10112639.44,False,LATE,15,DELINQUENT,True,2,79248453.96,11140818.31,0.7427
LOAN000001641,CUS00005075,HOME,2021-07-08,2023-06-28,58011921.41,15739026.35,14.185,2879831.34,True,CURRENT,0,ACTIVE,True,1,15739026.35,2879831.34,0.192
LOAN000001642,CUS00005076,HOME,2022-09-28,2037-07-11,1794963462.5,1455383563.97,6.935,11500281.54,True,CURRENT,0,ACTIVE,True,1,1455383563.97,11500281.54,0.3833
LOAN000001643,CUS00005079,HOME,2021-04-13,2026-03-18,474537059.43,52721521.66,9.496,9479387.22,True,CURRENT,0,ACTIVE,True,1,52721521.66,9479387.22,0.158
LOAN000001644,CUS00005080,AUTO,2019-09-04,2021-08-24,77492296.26,16841601.1,8.503,3493583.5,True,LATE,30,DELINQUENT,True,1,16841601.1,3493583.5,0.2329
LOAN000001645,CUS00005087,PERSONAL,2023-07-02,2028-06-05,31475766.36,15415211.78,9.628,619076.02,False,CURRENT,0,ACTIVE,True,1,15415211.78,619076.02,0.0884
LOAN000001646,CUS00005092,AUTO,2019-12-02,2021-11-21,1113011101.94,219268070.49,10.374,55649457.08,True,CURRENT,0,ACTIVE,True,1,219268070.49,55649457.08,0.4637
LOAN000001647,CUS00005093,BUSINESS,2023-07-09,2027-06-18,13968620.66,3448286.95,10.682,346666.09,False,CURRENT,0,ACTIVE,True,1,3448286.95,346666.09,0.0116
LOAN000001648,CUS00005094,HOME,2021-07-03,2022-06-28,70374038.57,11208396.55,11.177,6398520.13,True,CURRENT,0,ACTIVE,True,2,21051670.53,23284800.21,0.7762
LOAN000001649,CUS00005094,HOME,2025-06-25,2026-06-20,174706545.07,9843273.98,10.294,16886280.08,True,CURRENT,0,ACTIVE,True,2,21051670.53,23284800.21,0.7762
LOAN000001650,CUS00005097,AUTO,2024-07-12,2028-06-21,1191333313.92,738356023.98,13.636,30292164.4,True,CURRENT,0,ACTIVE,True,1,738356023.98,30292164.4,0.2524
LOAN000001651,CUS00005098,BUSINESS,2023-01-01,2025-12-16,518598898.0,118341570.15,13.945,16617469.57,False,CURRENT,0,ACTIVE,True,1,118341570.15,16617469.57,0.277
LOAN000001652,CUS00005104,PERSONAL,2020-11-23,2023-11-08,96223012.28,22121889.37,8.376,3147784.4,False,CURRENT,0,ACTIVE,True,1,22121889.37,3147784.4,0.0525
LOAN000001653,CUS00005105,AUTO,2021-05-25,2026-04-29,409597192.64,87150023.57,11.927,8378741.25,True,CURRENT,0,ACTIVE,True,1,87150023.57,8378741.25,0.1396
LOAN000001654,CUS00005106,PERSONAL,2025-06-20,2035-04-29,88193894.68,78214657.29,8.242,775546.52,False,CURRENT,0,ACTIVE,True,2,90177404.28,2826498.06,0.0942
LOAN000001655,CUS00005106,BUSINESS,2023-10-27,2025-10-16,43951125.77,11962746.99,8.009,2050951.54,False,CURRENT,0,ACTIVE,True,2,90177404.28,2826498.06,0.0942
LOAN000001656,CUS00005108,HOME,2022-12-14,2024-12-03,31077251.97,7440767.73,13.549,1535873.06,True,LATE,30,DELINQUENT,True,1,7440767.73,1535873.06,0.0256
LOAN000001657,CUS00005109,PERSONAL,2024-11-04,2026-10-25,245264497.97,75884797.79,9.956,11544814.32,False,CURRENT,0,ACTIVE,True,1,75884797.79,11544814.32,0.3848
LOAN000001658,CUS00005113,HOME,2025-01-30,2044-10-17,9510095.96,8845505.19,13.54,47683.23,True,CURRENT,0,ACTIVE,True,1,8845505.19,47683.23,0.0032
LOAN000001659,CUS00005119,BUSINESS,2020-10-19,2035-08-02,1865193305.63,1343144974.69,14.439,11865845.63,False,CURRENT,0,ACTIVE,True,2,3877674817.01,66180552.14,0.5515
LOAN000001660,CUS00005119,HOME,2026-03-21,2031-02-23,2724361838.5,2534529842.32,13.374,54314706.51,True,CURRENT,0,ACTIVE,True,2,3877674817.01,66180552.14,0.5515
LOAN000001661,CUS00005123,HOME,2019-10-13,2022-09-27,41668584.18,8520293.7,7.944,1423162.55,True,CURRENT,0,ACTIVE,True,1,8520293.7,1423162.55,0.0474
LOAN000001662,CUS00005125,BUSINESS,2026-03-03,2045-11-18,490014092.05,479708317.98,11.47,2446546.82,False,CURRENT,0,ACTIVE,True,1,479708317.98,2446546.82,0.0408
LOAN000001663,CUS00005130,HOME,2023-08-31,2024-08-25,165231271.78,15692001.52,7.388,14923342.22,True,CURRENT,0,ACTIVE,True,1,15692001.52,14923342.22,0.9949
LOAN000001664,CUS00005131,HOME,2024-03-23,2025-03-18,3710110344.96,1076171944.58,13.961,330213782.8,True,CURRENT,0,ACTIVE,True,1,1076171944.58,330213782.8,2.7518
LOAN000001665,CUS00005132,HOME,2024-07-22,2044-04-08,355312115.61,317379353.94,6.996,1629762.6,True,CURRENT,0,ACTIVE,True,1,317379353.94,1629762.6,0.1087
LOAN000001666,CUS00005136,PERSONAL,2026-02-16,2027-02-11,130770728.13,63639677.34,9.276,12226470.53,False,CURRENT,0,ACTIVE,True,1,63639677.34,12226470.53,0.4075
LOAN000001667,CUS00005140,AUTO,2024-01-29,2043-10-16,150028491.18,134758999.78,6.93,720598.07,True,LATE,15,DELINQUENT,True,1,134758999.78,720598.07,0.006
LOAN000001668,CUS00005141,HOME,2025-06-04,2026-05-30,104123192.48,10887152.54,11.007,9361772.49,True,CURRENT,0,ACTIVE,True,1,10887152.54,9361772.49,0.6241
LOAN000001669,CUS00005142,AUTO,2023-10-01,2043-06-18,312759231.14,267044996.73,9.755,1408005.9,True,CURRENT,0,ACTIVE,True,2,319272974.06,6890686.22,0.2297
LOAN000001670,CUS00005142,HOME,2021-09-01,2026-08-06,286784409.39,52227977.33,8.118,5482680.32,True,CURRENT,0,ACTIVE,True,2,319272974.06,6890686.22,0.2297
LOAN000001671,CUS00005144,AUTO,2021-01-21,2040-10-08,101859267.45,74019442.35,13.505,509415.15,True,CURRENT,0,ACTIVE,True,1,74019442.35,509415.15,0.017
LOAN000001672,CUS00005148,HOME,2023-09-04,2026-08-19,200054534.74,33973724.32,11.673,6254848.16,True,CURRENT,0,ACTIVE,True,1,33973724.32,6254848.16,0.1042
LOAN000001673,CUS00005151,HOME,2019-09-24,2021-09-13,657263639.3,71437286.17,6.798,34128414.47,True,CURRENT,0,ACTIVE,True,2,564993250.83,37030880.68,0.6172
LOAN000001674,CUS00005151,BUSINESS,2021-11-21,2041-08-08,615345110.22,493555964.66,9.648,2902466.21,False,CURRENT,0,ACTIVE,True,2,564993250.83,37030880.68,0.6172
LOAN000001675,CUS00005152,AUTO,2023-11-08,2027-10-18,16667885.62,6043660.38,12.409,366278.69,True,LATE,15,DELINQUENT,True,1,6043660.38,366278.69,0.0523
LOAN000001676,CUS00005153,HOME,2026-05-31,2028-05-20,92730427.12,83329127.67,13.472,4280443.75,True,CURRENT,0,ACTIVE,True,1,83329127.67,4280443.75,0.6115
LOAN000001677,CUS00005154,PERSONAL,2020-08-06,2024-07-16,148811575.59,29888974.8,10.667,3271681.32,False,CURRENT,0,ACTIVE,True,2,38822051.48,11145487.75,1.5922
LOAN000001678,CUS00005154,PERSONAL,2023-04-07,2024-04-01,81394761.98,8933076.68,9.704,7873806.43,False,CURRENT,0,ACTIVE,True,2,38822051.48,11145487.75,1.5922
LOAN000001679,CUS00005164,HOME,2020-08-30,2021-08-25,608657700.91,157890855.4,13.75,53294882.63,True,CURRENT,0,ACTIVE,True,1,157890855.4,53294882.63,1.7765
LOAN000001680,CUS00005167,PERSONAL,2026-05-13,2036-03-21,32769905.94,31827123.72,8.351,340156.55,False,CURRENT,0,ACTIVE,True,1,31827123.72,340156.55,0.0227
LOAN000001681,CUS00005172,BUSINESS,2020-08-06,2035-05-20,193376285.42,133147625.89,8.145,1281613.13,False,CURRENT,0,ACTIVE,True,1,133147625.89,1281613.13,0.0214
LOAN000001682,CUS00005174,HOME,2022-01-30,2023-01-25,1514547338.64,43283137.7,10.797,154433429.1,True,CURRENT,0,ACTIVE,True,1,43283137.7,154433429.1,1.2869
LOAN000001683,CUS00005180,PERSONAL,2023-04-24,2028-03-28,69176988.08,26456308.61,9.556,1377726.63,False,CURRENT,0,ACTIVE,True,2,29763689.42,2210847.16,0.0368
LOAN000001684,CUS00005180,PERSONAL,2021-06-19,2026-05-24,44508711.84,3307380.81,9.128,833120.53,False,CURRENT,0,ACTIVE,True,2,29763689.42,2210847.16,0.0368
LOAN000001685,CUS00005182,AUTO,2022-12-08,2025-11-22,66777456.22,3455051.5,13.574,2235229.33,True,CURRENT,0,ACTIVE,True,2,82951897.81,2919951.67,0.1947
