feedback_id,customer_id,product_id,product_code,product_group,segment,priority_rank,priority_level,propensity,rm_id,rm_verdict,agree_flag,rm_comment,converted_flag,feedback_date
RFB000002429,CUS00024654,PR021,FD_SAV_UPFRONT,FD,AFFLUENT,2,Medium,0.7931,RM0007,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-27
RFB000002430,CUS00019333,PR019,FD_SAV_MAXRATE,FD,MASS,3,Low,0.5981,RM0045,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-27
RFB000002431,CUS00007998,PR001,CARD_DEBIT_DOMESTIC,CARD,AFFLUENT,3,Medium,0.8653,RM0099,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-20
RFB000002432,CUS00021569,PR002,CARD_DEBIT_INTL_VISA,CARD,AFFLUENT,2,High,0.9492,RM0096,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-25
RFB000002433,CUS00000470,PR013,CASA_PAYROLL,CASA,AFFLUENT,1,Low,0.8795,RM0174,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-03
RFB000002434,CUS00000412,PR022,FD_SAV_PERIODIC,FD,AFFLUENT,2,High,0.9278,RM0047,ALREADY_HAS,False,KH đã có sản phẩm tương đương ở NH khác.,False,2026-08-11
RFB000002435,CUS00011800,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS,1,Medium,0.9035,RM0071,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-26
RFB000002436,CUS00004591,PR017,FD_TD_STANDARD,FD,MASS,2,Medium,0.8406,RM0145,WRONG_TIMING,False,Sản phẩm ổn nhưng chưa đúng thời điểm.,False,2026-07-26
RFB000002437,CUS00003320,PR023,FD_SAV_KIDS,FD,MASS_AFFLUENT,2,Low,0.6827,RM0115,NOT_RELEVANT,False,KH không có nhu cầu/đặc điểm phù hợp sản phẩm này.,False,2026-08-29
RFB000002438,CUS00022389,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS,1,Do not prioritize,0.707,RM0144,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-11
RFB000002439,CUS00022502,PR016,CASA_ESCROW,CASA,PRIVATE,2,High,0.99,RM0028,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-09
RFB000002440,CUS00014106,PR019,FD_SAV_MAXRATE,FD,AFFLUENT,3,High,0.7532,RM0025,WRONG_TIMING,False,Sản phẩm ổn nhưng chưa đúng thời điểm.,False,2026-07-18
RFB000002441,CUS00021849,PR012,CASA_PERSONAL,CASA,MASS,1,Do not prioritize,0.8111,RM0174,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-11
RFB000002442,CUS00013471,PR025,LEND_UNSECURED_PAYROLL,LENDING,MASS_AFFLUENT,2,Medium,0.9184,RM0072,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-07-30
RFB000002443,CUS00019145,PR007,CARD_CC_TRAVEL,CARD,PRIVATE,3,Very High,0.99,RM0006,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-23
RFB000002444,CUS00003580,PR015,CASA_BIZ_MSMART,CASA,SME,1,High,0.99,RM0006,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-06
RFB000002445,CUS00011488,PR017,FD_TD_STANDARD,FD,MASS,3,Do not prioritize,0.538,RM0075,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-07-24
RFB000002446,CUS00005198,PR001,CARD_DEBIT_DOMESTIC,CARD,AFFLUENT,3,High,0.8675,RM0080,NOT_RELEVANT,False,KH không có nhu cầu/đặc điểm phù hợp sản phẩm này.,False,2026-08-25
RFB000002447,CUS00006662,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS_AFFLUENT,2,Do not prioritize,0.6055,RM0058,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-23
RFB000002448,CUS00018384,PR015,CASA_BIZ_MSMART,CASA,MASS,2,Medium,0.99,RM0061,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-14
RFB000002449,CUS00006161,PR025,LEND_UNSECURED_PAYROLL,LENDING,MASS,1,Low,0.6829,RM0112,CANT_AFFORD,False,Dòng tiền/khả năng trả nợ chưa đủ điều kiện.,False,2026-07-22
RFB000002450,CUS00000770,PR013,CASA_PAYROLL,CASA,MASS_AFFLUENT,1,Do not prioritize,0.7452,RM0063,ALREADY_HAS,False,KH đã có sản phẩm tương đương ở NH khác.,False,2026-07-27
RFB000002451,CUS00020368,PR017,FD_TD_STANDARD,FD,MASS,2,Do not prioritize,0.5648,RM0163,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-23
RFB000002452,CUS00006247,PR021,FD_SAV_UPFRONT,FD,MASS_AFFLUENT,2,Medium,0.8349,RM0094,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-30
RFB000002453,CUS00017048,PR013,CASA_PAYROLL,CASA,MASS_AFFLUENT,3,Do not prioritize,0.659,RM0053,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-07-19
RFB000002454,CUS00007883,PR004,CARD_CC_MDIGI,CARD,MASS,2,Do not prioritize,0.5587,RM0153,WRONG_TIMING,False,Sản phẩm ổn nhưng chưa đúng thời điểm.,False,2026-08-03
RFB000002455,CUS00015757,PR015,CASA_BIZ_MSMART,CASA,MASS_AFFLUENT,1,Low,0.8811,RM0026,WRONG_TIMING,False,Sản phẩm ổn nhưng chưa đúng thời điểm.,False,2026-07-31
RFB000002456,CUS00010776,PR018,FD_TD_ONLINE,FD,MASS,2,Low,0.651,RM0155,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-13
RFB000002457,CUS00018463,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS,1,Low,0.8658,RM0090,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-07-27
RFB000002458,CUS00002264,PR023,FD_SAV_KIDS,FD,MASS_AFFLUENT,1,Do not prioritize,0.6815,RM0123,NOT_RELEVANT,False,KH không có nhu cầu/đặc điểm phù hợp sản phẩm này.,False,2026-07-25
RFB000002459,CUS00018228,PR035,LEND_OVERDRAFT_BIZ,LENDING,MASS,3,Do not prioritize,0.5813,RM0161,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-30
RFB000002460,CUS00019860,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS_AFFLUENT,2,Medium,0.8697,RM0120,WRONG_TIMING,False,Sản phẩm ổn nhưng chưa đúng thời điểm.,False,2026-08-09
RFB000002461,CUS00005356,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS_AFFLUENT,3,Do not prioritize,0.768,RM0013,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-19
RFB000002462,CUS00016592,PR014,CASA_M_FIRST,CASA,MASS_AFFLUENT,3,Low,0.7652,RM0166,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-19
RFB000002463,CUS00018607,PR023,FD_SAV_KIDS,FD,MASS_AFFLUENT,1,High,0.9719,RM0134,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-26
RFB000002464,CUS00023717,PR017,FD_TD_STANDARD,FD,MASS_AFFLUENT,3,Low,0.7223,RM0046,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-07-22
RFB000002465,CUS00008623,PR008,CARD_CC_SIGNATURE,CARD,AFFLUENT,1,High,0.878,RM0044,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-12
RFB000002466,CUS00014142,PR021,FD_SAV_UPFRONT,FD,MASS_AFFLUENT,3,Medium,0.7598,RM0111,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-26
RFB000002467,CUS00012981,PR032,LEND_SECURITIES_PLEDGE,LENDING,MASS_AFFLUENT,2,Low,0.7421,RM0031,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-06
RFB000002468,CUS00000444,PR018,FD_TD_ONLINE,FD,MASS_AFFLUENT,2,Medium,0.7733,RM0022,ALREADY_HAS,False,KH đã có sản phẩm tương đương ở NH khác.,False,2026-08-13
RFB000002469,CUS00000995,PR002,CARD_DEBIT_INTL_VISA,CARD,MASS_AFFLUENT,3,High,0.922,RM0012,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-07-19
RFB000002470,CUS00011824,PR027,LEND_CONSUMER,LENDING,AFFLUENT,3,High,0.8332,RM0135,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-03
RFB000002471,CUS00015857,PR018,FD_TD_ONLINE,FD,MASS,3,Medium,0.7751,RM0045,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-17
RFB000002472,CUS00002199,PR021,FD_SAV_UPFRONT,FD,AFFLUENT,3,High,0.7769,RM0124,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-30
RFB000002473,CUS00016795,PR016,CASA_ESCROW,CASA,SME,1,High,0.99,RM0146,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-19
RFB000002474,CUS00024827,PR007,CARD_CC_TRAVEL,CARD,AFFLUENT,3,High,0.9372,RM0070,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-07-26
RFB000002475,CUS00004495,PR019,FD_SAV_MAXRATE,FD,AFFLUENT,3,High,0.9189,RM0004,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-11
RFB000002476,CUS00001917,PR017,FD_TD_STANDARD,FD,MASS_AFFLUENT,2,Low,0.7105,RM0175,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-07-21
RFB000002477,CUS00011056,PR006,CARD_CC_FAMILY,CARD,MASS,3,Do not prioritize,0.5366,RM0163,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-14
RFB000002478,CUS00003390,PR017,FD_TD_STANDARD,FD,MASS_AFFLUENT,2,Low,0.7768,RM0043,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-21
RFB000002479,CUS00004850,PR006,CARD_CC_FAMILY,CARD,AFFLUENT,3,High,0.8557,RM0105,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-07-21
RFB000002480,CUS00002143,PR013,CASA_PAYROLL,CASA,MASS_AFFLUENT,1,Do not prioritize,0.6516,RM0145,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-21
RFB000002481,CUS00023458,PR023,FD_SAV_KIDS,FD,MASS_AFFLUENT,3,High,0.9492,RM0065,NOT_RELEVANT,False,KH không có nhu cầu/đặc điểm phù hợp sản phẩm này.,False,2026-07-27
RFB000002482,CUS00020868,PR005,CARD_CC_ONLINE,CARD,SME,2,High,0.9536,RM0130,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-31
RFB000002483,CUS00006360,PR018,FD_TD_ONLINE,FD,PRIVATE,3,High,0.8925,RM0173,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-31
RFB000002484,CUS00011203,PR013,CASA_PAYROLL,CASA,MASS,1,Do not prioritize,0.6293,RM0170,ALREADY_HAS,False,KH đã có sản phẩm tương đương ở NH khác.,False,2026-07-27
RFB000002485,CUS00010206,PR017,FD_TD_STANDARD,FD,AFFLUENT,3,High,0.952,RM0053,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-26
RFB000002486,CUS00013549,PR025,LEND_UNSECURED_PAYROLL,LENDING,MASS_AFFLUENT,3,Medium,0.7485,RM0078,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-08
RFB000002487,CUS00014256,PR030,LEND_HOME_RENOVATE,LENDING,MASS_AFFLUENT,2,Low,0.7796,RM0171,NOT_RELEVANT,False,KH không có nhu cầu/đặc điểm phù hợp sản phẩm này.,False,2026-08-01
RFB000002488,CUS00020535,PR025,LEND_UNSECURED_PAYROLL,LENDING,MASS_AFFLUENT,3,Low,0.7363,RM0092,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-13
RFB000002489,CUS00004634,PR017,FD_TD_STANDARD,FD,MASS,3,Medium,0.8704,RM0144,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-22
RFB000002490,CUS00018726,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS_AFFLUENT,1,High,0.99,RM0067,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-26
RFB000002491,CUS00014636,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS_AFFLUENT,1,Medium,0.99,RM0146,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-11
RFB000002492,CUS00022035,PR025,LEND_UNSECURED_PAYROLL,LENDING,PRIVATE,1,High,0.9201,RM0129,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-17
RFB000002493,CUS00006757,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS_AFFLUENT,2,Low,0.8243,RM0040,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-22
RFB000002494,CUS00000318,PR032,LEND_SECURITIES_PLEDGE,LENDING,MASS_AFFLUENT,3,Medium,0.7603,RM0053,NOT_RELEVANT,False,KH không có nhu cầu/đặc điểm phù hợp sản phẩm này.,False,2026-08-26
RFB000002495,CUS00016337,PR021,FD_SAV_UPFRONT,FD,MASS_AFFLUENT,2,Medium,0.7053,RM0158,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-07-25
RFB000002496,CUS00019632,PR016,CASA_ESCROW,CASA,SME,2,Medium,0.99,RM0078,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-27
RFB000002497,CUS00017045,PR015,CASA_BIZ_MSMART,CASA,MASS,1,Low,0.8504,RM0014,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-03
RFB000002498,CUS00015367,PR003,CARD_DEBIT_PLATINUM_FCB,CARD,PRIVATE,1,High,0.99,RM0078,WRONG_TIMING,False,Sản phẩm ổn nhưng chưa đúng thời điểm.,False,2026-08-25
RFB000002499,CUS00010127,PR006,CARD_CC_FAMILY,CARD,MASS_AFFLUENT,1,High,0.928,RM0109,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-07-27
RFB000002500,CUS00001720,PR025,LEND_UNSECURED_PAYROLL,LENDING,PRIVATE,3,Medium,0.8216,RM0175,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-12
RFB000002501,CUS00009564,PR018,FD_TD_ONLINE,FD,MASS,3,Low,0.7729,RM0103,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-05
RFB000002502,CUS00017248,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS,1,Low,0.8561,RM0179,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-07-26
RFB000002503,CUS00003283,PR021,FD_SAV_UPFRONT,FD,MASS,3,Do not prioritize,0.3666,RM0106,NOT_RELEVANT,False,KH không có nhu cầu/đặc điểm phù hợp sản phẩm này.,False,2026-07-20
RFB000002504,CUS00005754,PR035,LEND_OVERDRAFT_BIZ,LENDING,SME,3,Low,0.8097,RM0074,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-07
RFB000002505,CUS00001670,PR023,FD_SAV_KIDS,FD,AFFLUENT,3,Do not prioritize,0.5906,RM0167,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-25
RFB000002506,CUS00024590,PR001,CARD_DEBIT_DOMESTIC,CARD,AFFLUENT,3,High,0.8509,RM0084,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-02
RFB000002507,CUS00021112,PR023,FD_SAV_KIDS,FD,MASS,3,Low,0.6656,RM0018,NOT_RELEVANT,False,KH không có nhu cầu/đặc điểm phù hợp sản phẩm này.,False,2026-08-22
RFB000002508,CUS00011368,PR010,CARD_MERCHANT_POS,CARD,PRIVATE,3,Medium,0.8082,RM0008,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-14
RFB000002509,CUS00021250,PR021,FD_SAV_UPFRONT,FD,PRIVATE,3,High,0.9338,RM0164,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-30
RFB000002510,CUS00023863,PR017,FD_TD_STANDARD,FD,MASS_AFFLUENT,2,Medium,0.8116,RM0154,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-21
RFB000002511,CUS00003855,PR025,LEND_UNSECURED_PAYROLL,LENDING,MASS,3,Medium,0.7411,RM0008,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-07-29
RFB000002512,CUS00007236,PR023,FD_SAV_KIDS,FD,MASS_AFFLUENT,1,Medium,0.8018,RM0045,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-05
RFB000002513,CUS00019629,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS_AFFLUENT,3,Medium,0.8593,RM0087,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-27
RFB000002514,CUS00016648,PR025,LEND_UNSECURED_PAYROLL,LENDING,AFFLUENT,2,High,0.8843,RM0125,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-15
RFB000002515,CUS00007787,PR002,CARD_DEBIT_INTL_VISA,CARD,PRIVATE,1,Medium,0.99,RM0126,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-28
RFB000002516,CUS00009718,PR025,LEND_UNSECURED_PAYROLL,LENDING,MASS,1,Do not prioritize,0.7273,RM0168,CANT_AFFORD,False,Dòng tiền/khả năng trả nợ chưa đủ điều kiện.,False,2026-07-22
RFB000002517,CUS00021533,PR018,FD_TD_ONLINE,FD,MASS,3,Medium,0.7421,RM0109,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-04
RFB000002518,CUS00012700,PR023,FD_SAV_KIDS,FD,PRIVATE,2,High,0.9402,RM0059,ALREADY_HAS,False,KH đã có sản phẩm tương đương ở NH khác.,False,2026-07-27
RFB000002519,CUS00000690,PR032,LEND_SECURITIES_PLEDGE,LENDING,MASS_AFFLUENT,2,Low,0.6966,RM0009,NOT_RELEVANT,False,KH không có nhu cầu/đặc điểm phù hợp sản phẩm này.,False,2026-08-25
RFB000002520,CUS00024040,PR021,FD_SAV_UPFRONT,FD,MASS,2,Medium,0.7909,RM0123,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-24
RFB000002521,CUS00012727,PR005,CARD_CC_ONLINE,CARD,MASS_AFFLUENT,2,Low,0.7384,RM0131,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-20
RFB000002522,CUS00016533,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS,1,Medium,0.99,RM0134,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-07-31
RFB000002523,CUS00014204,PR014,CASA_M_FIRST,CASA,MASS_AFFLUENT,3,Low,0.7632,RM0126,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-07-26
RFB000002524,CUS00018263,PR002,CARD_DEBIT_INTL_VISA,CARD,AFFLUENT,2,Medium,0.986,RM0156,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-26
RFB000002525,CUS00022180,PR015,CASA_BIZ_MSMART,CASA,MASS_AFFLUENT,1,High,0.99,RM0068,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-03
RFB000002526,CUS00009408,PR013,CASA_PAYROLL,CASA,PRIVATE,3,Medium,0.8925,RM0080,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-27
RFB000002527,CUS00024758,PR001,CARD_DEBIT_DOMESTIC,CARD,AFFLUENT,1,High,0.99,RM0157,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-09
RFB000002528,CUS00021208,PR013,CASA_PAYROLL,CASA,MASS_AFFLUENT,1,Low,0.9028,RM0111,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-20
RFB000002529,CUS00020723,PR035,LEND_OVERDRAFT_BIZ,LENDING,SME,3,Low,0.801,RM0112,ALREADY_HAS,False,KH đã có sản phẩm tương đương ở NH khác.,False,2026-08-01
RFB000002530,CUS00005238,PR013,CASA_PAYROLL,CASA,MASS_AFFLUENT,1,Medium,0.99,RM0072,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-29
RFB000002531,CUS00000787,PR013,CASA_PAYROLL,CASA,MASS_AFFLUENT,2,Medium,0.884,RM0126,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-08
RFB000002532,CUS00022528,PR006,CARD_CC_FAMILY,CARD,MASS_AFFLUENT,3,Medium,0.7508,RM0074,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-07-19
RFB000002533,CUS00000787,PR018,FD_TD_ONLINE,FD,MASS_AFFLUENT,3,Low,0.7931,RM0104,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-18
RFB000002534,CUS00020459,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS,1,Medium,0.99,RM0044,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-24
RFB000002535,CUS00000617,PR018,FD_TD_ONLINE,FD,AFFLUENT,3,Low,0.7854,RM0043,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-07-29
RFB000002536,CUS00020546,PR025,LEND_UNSECURED_PAYROLL,LENDING,PRIVATE,2,High,0.8855,RM0065,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-19
RFB000002537,CUS00008393,PR031,LEND_AUTO_NEW,LENDING,MASS_AFFLUENT,2,Medium,0.8312,RM0146,WRONG_TIMING,False,Sản phẩm ổn nhưng chưa đúng thời điểm.,False,2026-08-15
RFB000002538,CUS00017394,PR018,FD_TD_ONLINE,FD,MASS,2,Low,0.675,RM0077,WRONG_TIMING,False,Sản phẩm ổn nhưng chưa đúng thời điểm.,False,2026-08-27
RFB000002539,CUS00014446,PR015,CASA_BIZ_MSMART,CASA,SME,3,Low,0.8307,RM0090,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-13
RFB000002540,CUS00014499,PR006,CARD_CC_FAMILY,CARD,PRIVATE,3,High,0.9003,RM0057,WRONG_TIMING,False,Sản phẩm ổn nhưng chưa đúng thời điểm.,False,2026-08-15
RFB000002541,CUS00008837,PR006,CARD_CC_FAMILY,CARD,SME,2,Medium,0.856,RM0133,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-07-30
RFB000002542,CUS00023098,PR017,FD_TD_STANDARD,FD,MASS_AFFLUENT,1,Medium,0.796,RM0120,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-04
RFB000002543,CUS00002010,PR021,FD_SAV_UPFRONT,FD,MASS_AFFLUENT,2,High,0.737,RM0137,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-07-19
RFB000002544,CUS00022846,PR010,CARD_MERCHANT_POS,CARD,MASS,3,Medium,0.7592,RM0063,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-07-29
RFB000002545,CUS00005292,PR005,CARD_CC_ONLINE,CARD,MASS_AFFLUENT,3,Do not prioritize,0.5517,RM0106,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-05
RFB000002546,CUS00004737,PR014,CASA_M_FIRST,CASA,SME,3,High,0.99,RM0141,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-06
RFB000002547,CUS00020589,PR025,LEND_UNSECURED_PAYROLL,LENDING,MASS,3,Do not prioritize,0.5899,RM0147,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-12
RFB000002548,CUS00020725,PR002,CARD_DEBIT_INTL_VISA,CARD,MASS_AFFLUENT,1,Medium,0.9185,RM0096,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-30
RFB000002549,CUS00012746,PR019,FD_SAV_MAXRATE,FD,MASS_AFFLUENT,2,Medium,0.666,RM0027,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-15
RFB000002550,CUS00006762,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS,3,Do not prioritize,0.5224,RM0011,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-12
RFB000002551,CUS00012364,PR006,CARD_CC_FAMILY,CARD,MASS,3,Medium,0.8098,RM0154,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-28
RFB000002552,CUS00019635,PR002,CARD_DEBIT_INTL_VISA,CARD,MASS,2,Do not prioritize,0.5697,RM0122,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-14
RFB000002553,CUS00003527,PR017,FD_TD_STANDARD,FD,MASS,3,Medium,0.8009,RM0065,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-15
RFB000002554,CUS00003253,PR006,CARD_CC_FAMILY,CARD,SME,2,Low,0.8156,RM0109,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-24
RFB000002555,CUS00014201,PR031,LEND_AUTO_NEW,LENDING,MASS,3,Do not prioritize,0.5022,RM0105,NOT_RELEVANT,False,KH không có nhu cầu/đặc điểm phù hợp sản phẩm này.,False,2026-07-25
RFB000002556,CUS00017569,PR003,CARD_DEBIT_PLATINUM_FCB,CARD,PRIVATE,2,High,0.9444,RM0031,WRONG_TIMING,False,Sản phẩm ổn nhưng chưa đúng thời điểm.,False,2026-08-31
RFB000002557,CUS00001601,PR016,CASA_ESCROW,CASA,SME,3,Very High,0.99,RM0104,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-22
RFB000002558,CUS00003414,PR002,CARD_DEBIT_INTL_VISA,CARD,MASS,2,Do not prioritize,0.5883,RM0137,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-05
RFB000002559,CUS00014500,PR003,CARD_DEBIT_PLATINUM_FCB,CARD,PRIVATE,1,High,0.99,RM0030,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-07
RFB000002560,CUS00009927,PR024,FD_CD,FD,AFFLUENT,2,High,0.8387,RM0083,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-07-25
RFB000002561,CUS00018216,PR013,CASA_PAYROLL,CASA,AFFLUENT,2,Low,0.8899,RM0027,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-31
RFB000002562,CUS00023491,PR005,CARD_CC_ONLINE,CARD,MASS,3,Low,0.7219,RM0138,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-31
RFB000002563,CUS00024787,PR002,CARD_DEBIT_INTL_VISA,CARD,AFFLUENT,1,High,0.99,RM0083,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-27
