policy_id,customer_id,insurance_type,provider_code,start_date,expiry_date,renewal_date,premium_amount,policy_value,payment_frequency,policy_status,insurance_product_count,active_insurance_flag,total_annual_premium,nearest_renewal_days
POL000001925,CUS00006954,MOTOR,PRV2,2024-07-07,2034-07-05,2027-07-07,4538750.13,98210679.34,ANNUAL,ACTIVE,1,True,4538750.13,310
POL000001926,CUS00006957,HEALTH,PRV3,2023-12-13,2028-12-11,2026-12-12,1062235.47,14564845.59,QUARTERLY,ACTIVE,1,True,1062235.47,103
POL000001927,CUS00006962,HOME,PRV4,2026-05-23,2031-05-22,2027-05-23,350422.35,6043799.87,ANNUAL,ACTIVE,1,True,350422.35,265
POL000001928,CUS00006965,HEALTH,PRV2,2025-04-01,2030-03-31,2027-04-01,989864.28,15699493.6,QUARTERLY,ACTIVE,1,True,989864.28,213
POL000001929,CUS00006970,MOTOR,PRV3,2024-02-20,2034-02-17,2027-02-19,1717695.37,39502800.03,ANNUAL,ACTIVE,1,True,1717695.37,172
POL000001930,CUS00006978,TRAVEL,PRV5,2022-08-09,2042-08-04,2027-08-08,3646192.35,58115044.28,ANNUAL,ACTIVE,1,True,3646192.35,342
POL000001931,CUS00006979,HEALTH,PRV3,2023-05-23,2033-05-20,2027-05-22,1870153.07,35752621.33,ANNUAL,ACTIVE,1,True,1870153.07,264
POL000001932,CUS00006986,LIFE,PRV5,2024-02-05,2025-02-04,2027-02-04,527746.36,8189575.43,QUARTERLY,LAPSED,1,False,0.0,
POL000001933,CUS00006987,HEALTH,PRV5,2025-11-18,2026-11-18,2026-11-18,1007791.57,23855003.24,QUARTERLY,ACTIVE,1,True,1007791.57,79
POL000001934,CUS00006988,MOTOR,PRV3,2026-02-28,2031-02-27,2027-02-28,118789.37,2792035.41,ANNUAL,ACTIVE,1,True,118789.37,181
POL000001935,CUS00006993,MOTOR,PRV5,2024-05-16,2025-05-16,2027-05-16,8061957.49,157527367.96,QUARTERLY,LAPSED,2,False,0.0,
POL000001936,CUS00006993,TRAVEL,PRV3,2022-11-04,2023-11-04,2026-11-03,8796327.08,190332597.52,QUARTERLY,LAPSED,2,False,0.0,
POL000001937,CUS00006996,HEALTH,PRV3,2023-05-11,2024-05-10,2027-05-10,5274353.19,108070457.64,ANNUAL,LAPSED,1,False,0.0,
POL000001938,CUS00007000,LIFE,PRV5,2026-04-13,2031-04-12,2027-04-13,19532420.51,204303979.83,QUARTERLY,ACTIVE,1,True,19532420.51,225
POL000001939,CUS00007001,HEALTH,PRV4,2022-09-14,2042-09-09,2026-09-13,4639771.5,113234188.25,MONTHLY,ACTIVE,1,True,4639771.5,13
POL000001940,CUS00007004,TRAVEL,PRV5,2025-07-13,2045-07-08,2027-07-13,20295666.94,494468543.52,MONTHLY,ACTIVE,1,True,20295666.94,316
POL000001941,CUS00007006,LIFE,PRV5,2024-09-05,2029-09-04,2026-09-05,326012.92,5050417.55,MONTHLY,ACTIVE,2,True,834327.35,5
POL000001942,CUS00007006,MOTOR,PRV3,2022-11-29,2042-11-24,2026-11-28,508314.43,6961490.87,QUARTERLY,ACTIVE,2,True,834327.35,5
POL000001943,CUS00007016,LIFE,PRV5,2023-06-13,2043-06-08,2027-06-12,330524.38,6537770.6,MONTHLY,ACTIVE,1,True,330524.38,285
POL000001944,CUS00007019,HOME,PRV2,2024-02-05,2025-02-04,2027-02-04,444048.66,10394792.63,MONTHLY,LAPSED,1,False,0.0,
POL000001945,CUS00007023,MOTOR,PRV2,2025-02-21,2026-02-21,2027-02-21,2497701.45,27144331.75,ANNUAL,LAPSED,1,False,0.0,
POL000001946,CUS00007035,HEALTH,PRV2,2022-12-16,2042-12-11,2026-12-15,384857.36,8431142.89,MONTHLY,ACTIVE,1,True,384857.36,106
POL000001947,CUS00007043,MOTOR,PRV3,2025-07-10,2045-07-05,2027-07-10,287843.76,6673039.08,MONTHLY,ACTIVE,1,True,287843.76,313
POL000001948,CUS00007045,HEALTH,PRV1,2023-08-26,2028-08-24,2027-08-25,329621.87,6317177.3,ANNUAL,ACTIVE,1,True,329621.87,359
POL000001949,CUS00007049,LIFE,PRV2,2024-12-31,2029-12-30,2026-12-31,349201.25,4278798.61,ANNUAL,ACTIVE,1,True,349201.25,122
POL000001950,CUS00007050,LIFE,PRV5,2024-12-09,2044-12-04,2026-12-09,1033383.83,18584251.05,ANNUAL,ACTIVE,1,True,1033383.83,100
POL000001951,CUS00007052,TRAVEL,PRV3,2023-11-05,2033-11-02,2026-11-04,595709.6,4943099.58,MONTHLY,ACTIVE,2,True,1143617.97,65
POL000001952,CUS00007052,LIFE,PRV4,2026-05-09,2036-05-06,2027-05-09,547908.37,5763252.52,MONTHLY,ACTIVE,2,True,1143617.97,65
POL000001953,CUS00007059,LIFE,PRV5,2025-03-20,2026-03-20,2027-03-20,129168.01,1762580.04,ANNUAL,LAPSED,1,False,0.0,
POL000001954,CUS00007072,LIFE,PRV5,2025-01-04,2030-01-03,2027-01-04,543730.94,5552176.09,ANNUAL,ACTIVE,1,True,543730.94,126
POL000001955,CUS00007074,MOTOR,PRV5,2024-03-20,2034-03-18,2027-03-20,1814066.34,26993890.79,QUARTERLY,ACTIVE,2,True,1814066.34,201
POL000001956,CUS00007074,HOME,PRV4,2023-11-26,2024-11-25,2026-11-25,1498243.79,28667506.85,MONTHLY,LAPSED,2,True,1814066.34,201
POL000001957,CUS00007075,HEALTH,PRV3,2022-10-05,2042-09-30,2026-10-04,10482040.52,99324918.92,ANNUAL,ACTIVE,1,True,10482040.52,34
POL000001958,CUS00007077,LIFE,PRV5,2024-06-05,2044-05-31,2027-06-05,2375841.08,38725216.61,MONTHLY,ACTIVE,1,True,2375841.08,278
POL000001959,CUS00007080,HOME,PRV2,2026-01-21,2046-01-16,2027-01-21,932733.12,9077189.94,MONTHLY,ACTIVE,1,True,932733.12,143
POL000001960,CUS00007081,HOME,PRV5,2025-10-20,2026-10-20,2026-10-20,2268166.97,27528947.24,ANNUAL,ACTIVE,1,True,2268166.97,50
POL000001961,CUS00007082,LIFE,PRV3,2023-02-14,2028-02-13,2027-02-13,15790655.79,342509221.86,ANNUAL,ACTIVE,1,True,15790655.79,166
POL000001962,CUS00007088,TRAVEL,PRV1,2026-06-16,2031-06-15,2027-06-16,447154.86,7935943.56,QUARTERLY,ACTIVE,1,True,447154.86,289
POL000001963,CUS00007094,MOTOR,PRV1,2026-04-29,2031-04-28,2027-04-29,198972.61,4454741.5,ANNUAL,ACTIVE,2,True,198972.61,241
POL000001964,CUS00007094,LIFE,PRV4,2024-07-24,2025-07-24,2027-07-24,268939.72,3370892.06,QUARTERLY,LAPSED,2,True,198972.61,241
POL000001965,CUS00007100,HEALTH,PRV4,2024-11-07,2044-11-02,2026-11-07,110286.64,1028704.82,ANNUAL,ACTIVE,1,True,110286.64,68
POL000001966,CUS00007104,LIFE,PRV3,2024-06-12,2025-06-12,2027-06-12,2032410.84,48067373.55,ANNUAL,LAPSED,1,False,0.0,
POL000001967,CUS00007109,TRAVEL,PRV4,2025-12-11,2030-12-10,2026-12-11,6525805.53,60293306.74,ANNUAL,ACTIVE,1,True,6525805.53,102
POL000001968,CUS00007110,HEALTH,PRV5,2022-11-08,2023-11-08,2026-11-07,10484058.02,238318886.99,MONTHLY,LAPSED,1,False,0.0,
POL000001969,CUS00007111,HEALTH,PRV3,2025-04-21,2030-04-20,2027-04-21,1099210.29,21645481.27,ANNUAL,ACTIVE,1,True,1099210.29,233
POL000001970,CUS00007116,LIFE,PRV4,2026-03-17,2036-03-14,2027-03-17,4319836.56,87854135.73,QUARTERLY,ACTIVE,1,True,4319836.56,198
POL000001971,CUS00007117,LIFE,PRV4,2023-07-01,2043-06-26,2027-06-30,1984602.28,46888567.47,MONTHLY,ACTIVE,1,True,1984602.28,303
POL000001972,CUS00007118,LIFE,PRV2,2024-11-18,2029-11-17,2026-11-18,665474.7,12083695.71,MONTHLY,ACTIVE,1,True,665474.7,79
POL000001973,CUS00007124,HEALTH,PRV1,2024-02-10,2034-02-07,2027-02-09,1436488.16,30200223.69,MONTHLY,ACTIVE,1,True,1436488.16,162
POL000001974,CUS00007136,LIFE,PRV2,2025-11-15,2035-11-13,2026-11-15,1110155.34,16724309.4,QUARTERLY,ACTIVE,1,True,1110155.34,76
POL000001975,CUS00007137,TRAVEL,PRV4,2025-03-23,2035-03-21,2027-03-23,3104456.65,58247674.24,ANNUAL,ACTIVE,1,True,3104456.65,204
POL000001976,CUS00007138,LIFE,PRV4,2025-06-12,2030-06-11,2027-06-12,2058791.56,27201067.68,MONTHLY,ACTIVE,1,True,2058791.56,285
POL000001977,CUS00007147,HEALTH,PRV3,2025-11-17,2030-11-16,2026-11-17,19820007.79,163377055.55,MONTHLY,ACTIVE,2,True,38371392.82,40
POL000001978,CUS00007147,LIFE,PRV1,2025-10-10,2030-10-09,2026-10-10,18551385.03,281936775.61,MONTHLY,ACTIVE,2,True,38371392.82,40
POL000001979,CUS00007152,LIFE,PRV1,2025-08-27,2045-08-22,2027-08-27,326080.14,3641559.23,ANNUAL,ACTIVE,1,True,326080.14,361
POL000001980,CUS00007154,TRAVEL,PRV3,2025-02-11,2045-02-06,2027-02-11,2377598.52,25310783.07,ANNUAL,ACTIVE,1,True,2377598.52,164
POL000001981,CUS00007155,HEALTH,PRV1,2023-06-14,2033-06-11,2027-06-13,3525906.77,35125367.71,MONTHLY,ACTIVE,2,True,3525906.77,286
POL000001982,CUS00007155,LIFE,PRV3,2022-11-14,2023-11-14,2026-11-13,9453559.4,177800194.67,ANNUAL,LAPSED,2,True,3525906.77,286
POL000001983,CUS00007159,MOTOR,PRV4,2023-11-23,2028-11-21,2026-11-22,166415.31,2388888.06,ANNUAL,ACTIVE,1,True,166415.31,83
POL000001984,CUS00007160,LIFE,PRV3,2025-07-08,2030-07-07,2027-07-08,1984759.43,49596193.75,ANNUAL,ACTIVE,1,True,1984759.43,311
POL000001985,CUS00007162,LIFE,PRV1,2026-06-04,2027-06-04,2027-06-04,2531253.97,37106255.53,ANNUAL,ACTIVE,1,True,2531253.97,277
POL000001986,CUS00007164,LIFE,PRV4,2023-01-24,2024-01-24,2027-01-23,1733550.36,32699948.8,MONTHLY,LAPSED,1,False,0.0,
POL000001987,CUS00007174,TRAVEL,PRV4,2022-10-28,2027-10-27,2026-10-27,831213.33,14425258.42,MONTHLY,ACTIVE,1,True,831213.33,57
POL000001988,CUS00007176,LIFE,PRV3,2023-11-06,2028-11-04,2026-11-05,1367336.65,30896477.44,QUARTERLY,ACTIVE,2,True,1982168.49,66
POL000001989,CUS00007176,LIFE,PRV2,2026-01-10,2027-01-10,2027-01-10,614831.84,14269359.55,MONTHLY,ACTIVE,2,True,1982168.49,66
POL000001990,CUS00007177,MOTOR,PRV5,2022-11-11,2027-11-10,2026-11-10,239729.3,2323130.66,MONTHLY,ACTIVE,1,True,239729.3,71
POL000001991,CUS00007180,HEALTH,PRV2,2023-06-24,2033-06-21,2027-06-23,2257210.78,29100544.77,ANNUAL,ACTIVE,1,True,2257210.78,296
POL000001992,CUS00007183,LIFE,PRV5,2026-02-02,2027-02-02,2027-02-02,7624223.33,130404342.11,ANNUAL,ACTIVE,1,True,7624223.33,155
POL000001993,CUS00007194,LIFE,PRV3,2026-05-04,2046-04-29,2027-05-04,5605943.1,76064530.19,ANNUAL,ACTIVE,1,True,5605943.1,246
POL000001994,CUS00007205,HEALTH,PRV2,2025-02-23,2045-02-18,2027-02-23,348184.14,5324588.32,ANNUAL,ACTIVE,1,True,348184.14,176
POL000001995,CUS00007218,MOTOR,PRV2,2023-10-07,2033-10-04,2026-10-06,750777.1,15057277.59,ANNUAL,ACTIVE,1,True,750777.1,36
POL000001996,CUS00007222,LIFE,PRV5,2024-04-29,2034-04-27,2027-04-29,295134.53,3821699.49,QUARTERLY,ACTIVE,1,True,295134.53,241
POL000001997,CUS00007226,LIFE,PRV3,2024-05-29,2029-05-28,2027-05-29,90572.25,788969.7,ANNUAL,ACTIVE,1,True,90572.25,271
POL000001998,CUS00007230,LIFE,PRV3,2022-08-19,2042-08-14,2027-08-18,1436628.44,35760001.19,QUARTERLY,ACTIVE,1,True,1436628.44,352
POL000001999,CUS00007242,LIFE,PRV3,2023-01-16,2033-01-13,2027-01-15,1669865.8,37611081.19,QUARTERLY,ACTIVE,1,True,1669865.8,137
POL000002000,CUS00007243,HOME,PRV2,2024-12-18,2044-12-13,2026-12-18,2593592.65,33346171.69,QUARTERLY,ACTIVE,1,True,2593592.65,109
POL000002001,CUS00007244,LIFE,PRV3,2024-04-22,2025-04-22,2027-04-22,1088522.01,9277531.06,MONTHLY,LAPSED,1,False,0.0,
POL000002002,CUS00007248,TRAVEL,PRV4,2025-07-14,2026-07-14,2027-07-14,1075505.36,18171158.35,MONTHLY,LAPSED,1,False,0.0,
POL000002003,CUS00007251,MOTOR,PRV5,2024-01-31,2034-01-28,2027-01-30,2637759.95,24939171.72,MONTHLY,ACTIVE,1,True,2637759.95,152
POL000002004,CUS00007257,LIFE,PRV1,2025-03-11,2030-03-10,2027-03-11,6495231.39,129158864.36,QUARTERLY,ACTIVE,1,True,6495231.39,192
POL000002005,CUS00007264,TRAVEL,PRV5,2025-11-14,2026-11-14,2026-11-14,690731.93,15401121.02,MONTHLY,ACTIVE,1,True,690731.93,75
POL000002006,CUS00007266,LIFE,PRV1,2024-01-09,2034-01-06,2027-01-08,81887.3,853595.53,ANNUAL,ACTIVE,1,True,81887.3,130
POL000002007,CUS00007267,LIFE,PRV2,2025-08-11,2045-08-06,2027-08-11,560888.03,10122147.68,MONTHLY,ACTIVE,1,True,560888.03,345
POL000002008,CUS00007270,LIFE,PRV3,2025-02-24,2045-02-19,2027-02-24,17615160.2,189863013.03,MONTHLY,ACTIVE,1,True,17615160.2,177
POL000002009,CUS00007274,MOTOR,PRV3,2025-08-17,2026-08-17,2027-08-17,871355.75,14298365.47,MONTHLY,LAPSED,1,False,0.0,
POL000002010,CUS00007276,LIFE,PRV4,2026-07-25,2031-07-24,2027-07-25,298152.94,3929360.43,ANNUAL,ACTIVE,1,True,298152.94,328
POL000002011,CUS00007277,LIFE,PRV2,2025-04-10,2045-04-05,2027-04-10,5417599.6,111449533.48,ANNUAL,ACTIVE,1,True,5417599.6,222
POL000002012,CUS00007292,HEALTH,PRV1,2025-09-23,2045-09-18,2026-09-23,518725.67,9795946.73,ANNUAL,ACTIVE,1,True,518725.67,23
POL000002013,CUS00007293,HOME,PRV2,2024-05-25,2034-05-23,2027-05-25,727905.73,17758421.64,ANNUAL,ACTIVE,1,True,727905.73,267
POL000002014,CUS00007297,MOTOR,PRV1,2024-12-11,2034-12-09,2026-12-11,573752.72,13986459.03,MONTHLY,ACTIVE,1,True,573752.72,102
POL000002015,CUS00007298,LIFE,PRV3,2022-09-07,2042-09-02,2026-09-06,1234010.97,10251571.84,QUARTERLY,ACTIVE,1,True,1234010.97,6
POL000002016,CUS00007311,TRAVEL,PRV5,2025-12-27,2030-12-26,2026-12-27,740134.8,11801995.84,ANNUAL,ACTIVE,1,True,740134.8,118
POL000002017,CUS00007318,MOTOR,PRV5,2025-12-08,2030-12-07,2026-12-08,814386.53,9694641.79,ANNUAL,ACTIVE,1,True,814386.53,99
POL000002018,CUS00007325,MOTOR,PRV1,2026-02-14,2036-02-12,2027-02-14,2523167.33,33928085.38,MONTHLY,ACTIVE,2,True,2523167.33,167
POL000002019,CUS00007325,LIFE,PRV4,2024-04-03,2025-04-03,2027-04-03,1777122.31,43457604.53,MONTHLY,LAPSED,2,True,2523167.33,167
POL000002020,CUS00007329,LIFE,PRV2,2023-05-16,2043-05-11,2027-05-15,1727283.4,25180225.13,ANNUAL,ACTIVE,1,True,1727283.4,257
POL000002021,CUS00007332,LIFE,PRV2,2025-05-03,2035-05-01,2027-05-03,3381808.9,59611912.42,MONTHLY,ACTIVE,1,True,3381808.9,245
POL000002022,CUS00007335,TRAVEL,PRV3,2024-10-26,2034-10-24,2026-10-26,1182731.81,28399202.26,QUARTERLY,ACTIVE,1,True,1182731.81,56
POL000002023,CUS00007336,LIFE,PRV3,2026-02-26,2031-02-25,2027-02-26,512114.89,12797874.97,ANNUAL,ACTIVE,2,True,2637191.35,140
POL000002024,CUS00007336,LIFE,PRV3,2026-01-18,2046-01-13,2027-01-18,2125076.46,46226298.53,MONTHLY,ACTIVE,2,True,2637191.35,140
POL000002025,CUS00007339,LIFE,PRV2,2024-11-25,2044-11-20,2026-11-25,12581673.64,211632434.69,ANNUAL,ACTIVE,2,True,49220894.94,86
POL000002026,CUS00007339,HEALTH,PRV4,2022-07-30,2032-07-27,2027-07-29,36639221.3,596972601.78,ANNUAL,ACTIVE,2,True,49220894.94,86
POL000002027,CUS00007340,MOTOR,PRV3,2024-12-10,2029-12-09,2026-12-10,6925361.55,124680411.88,ANNUAL,ACTIVE,2,True,9393736.91,101
POL000002028,CUS00007340,TRAVEL,PRV4,2023-07-21,2028-07-19,2027-07-20,2468375.36,19906352.29,ANNUAL,ACTIVE,2,True,9393736.91,101
POL000002029,CUS00007343,LIFE,PRV5,2025-04-11,2045-04-06,2027-04-11,5107118.12,91339518.28,MONTHLY,ACTIVE,1,True,5107118.12,223
POL000002030,CUS00007349,MOTOR,PRV2,2024-09-25,2034-09-23,2026-09-25,1873792.51,17825318.76,ANNUAL,ACTIVE,2,True,3979142.02,25
POL000002031,CUS00007349,HOME,PRV2,2023-10-22,2028-10-20,2026-10-21,2105349.51,26841950.09,ANNUAL,ACTIVE,2,True,3979142.02,25
POL000002032,CUS00007354,HOME,PRV1,2024-05-20,2025-05-20,2027-05-20,1117014.7,22595705.91,ANNUAL,LAPSED,2,True,1118717.82,42
POL000002033,CUS00007354,LIFE,PRV1,2025-10-12,2030-10-11,2026-10-12,1118717.82,13303319.3,MONTHLY,ACTIVE,2,True,1118717.82,42
POL000002034,CUS00007355,MOTOR,PRV5,2025-01-06,2045-01-01,2027-01-06,1051686.81,16231360.58,ANNUAL,ACTIVE,1,True,1051686.81,128
POL000002035,CUS00007359,LIFE,PRV5,2023-09-03,2028-09-01,2026-09-02,191050.83,4227489.08,MONTHLY,ACTIVE,2,True,739008.11,2
POL000002036,CUS00007359,HEALTH,PRV1,2022-11-12,2027-11-11,2026-11-11,547957.28,6479992.79,MONTHLY,ACTIVE,2,True,739008.11,2
POL000002037,CUS00007366,TRAVEL,PRV1,2023-07-29,2043-07-24,2027-07-28,4530301.19,56450547.47,MONTHLY,ACTIVE,1,True,4530301.19,331
POL000002038,CUS00007369,LIFE,PRV3,2025-02-26,2026-02-26,2027-02-26,484050.27,4115208.66,MONTHLY,LAPSED,1,False,0.0,
POL000002039,CUS00007376,MOTOR,PRV4,2023-06-03,2033-05-31,2027-06-02,6917517.48,146270698.82,QUARTERLY,ACTIVE,1,True,6917517.48,275
POL000002040,CUS00007377,HEALTH,PRV4,2026-03-01,2027-03-01,2027-03-01,1423117.61,26766999.34,MONTHLY,ACTIVE,1,True,1423117.61,182
POL000002041,CUS00007380,LIFE,PRV5,2025-09-02,2045-08-28,2026-09-02,208765.73,4845551.32,MONTHLY,ACTIVE,1,True,208765.73,2
POL000002042,CUS00007388,HEALTH,PRV2,2026-01-04,2036-01-02,2027-01-04,4140908.04,96132770.35,ANNUAL,ACTIVE,1,True,4140908.04,126
POL000002043,CUS00007389,HEALTH,PRV2,2023-01-06,2028-01-05,2027-01-05,11953490.99,140484794.75,ANNUAL,ACTIVE,1,True,11953490.99,127
POL000002044,CUS00007399,LIFE,PRV4,2024-01-25,2025-01-24,2027-01-24,3310838.04,55276159.62,QUARTERLY,LAPSED,1,False,0.0,
POL000002045,CUS00007403,LIFE,PRV3,2024-12-03,2025-12-03,2026-12-03,791755.69,16347728.75,MONTHLY,LAPSED,1,False,0.0,
POL000002046,CUS00007406,HOME,PRV1,2024-12-30,2029-12-29,2026-12-30,2013506.9,27624077.35,MONTHLY,ACTIVE,2,True,3700859.46,26
POL000002047,CUS00007406,MOTOR,PRV5,2023-09-27,2043-09-22,2026-09-26,1687352.56,29263288.9,QUARTERLY,ACTIVE,2,True,3700859.46,26
POL000002048,CUS00007407,LIFE,PRV1,2025-07-08,2035-07-06,2027-07-08,439018.5,8005597.34,ANNUAL,ACTIVE,2,True,776937.03,188
POL000002049,CUS00007407,HEALTH,PRV1,2025-03-07,2030-03-06,2027-03-07,337918.53,3785320.72,ANNUAL,ACTIVE,2,True,776937.03,188
POL000002050,CUS00007414,LIFE,PRV5,2026-04-09,2036-04-06,2027-04-09,1088356.69,19149271.04,ANNUAL,ACTIVE,1,True,1088356.69,221
POL000002051,CUS00007419,LIFE,PRV3,2024-10-18,2034-10-16,2026-10-18,327959.57,5022715.75,QUARTERLY,ACTIVE,1,True,327959.57,48
POL000002052,CUS00007424,LIFE,PRV1,2023-01-16,2028-01-15,2027-01-15,630674.45,10631348.0,ANNUAL,ACTIVE,1,True,630674.45,137
POL000002053,CUS00007438,HEALTH,PRV1,2024-12-25,2025-12-25,2026-12-25,1002923.13,19197565.22,ANNUAL,LAPSED,1,False,0.0,
POL000002054,CUS00007439,HEALTH,PRV4,2024-07-04,2044-06-29,2027-07-04,2351961.57,32368001.01,MONTHLY,ACTIVE,2,True,10845432.4,246
POL000002055,CUS00007439,HEALTH,PRV1,2026-05-04,2027-05-04,2027-05-04,8493470.83,107835030.41,MONTHLY,ACTIVE,2,True,10845432.4,246
POL000002056,CUS00007441,MOTOR,PRV3,2024-05-06,2044-05-01,2027-05-06,71413.93,1378935.85,MONTHLY,ACTIVE,2,True,166546.89,248
POL000002057,CUS00007441,LIFE,PRV2,2022-08-18,2027-08-17,2027-08-17,95132.96,2124965.46,QUARTERLY,ACTIVE,2,True,166546.89,248
POL000002058,CUS00007446,HEALTH,PRV5,2022-12-05,2032-12-02,2026-12-04,839375.6,13135266.43,ANNUAL,ACTIVE,1,True,839375.6,95
POL000002059,CUS00007456,LIFE,PRV4,2026-06-21,2027-06-21,2027-06-21,4411401.49,38802153.37,QUARTERLY,ACTIVE,1,True,4411401.49,294
POL000002060,CUS00007457,LIFE,PRV5,2025-10-18,2035-10-16,2026-10-18,1826764.17,35935402.27,ANNUAL,ACTIVE,1,True,1826764.17,48
POL000002061,CUS00007462,HOME,PRV3,2026-03-26,2027-03-26,2027-03-26,2168593.46,35549913.06,ANNUAL,ACTIVE,1,True,2168593.46,207
POL000002062,CUS00007463,LIFE,PRV2,2023-04-05,2043-03-31,2027-04-04,275711.08,6177104.01,QUARTERLY,ACTIVE,1,True,275711.08,216
POL000002063,CUS00007472,HEALTH,PRV1,2025-04-14,2035-04-12,2027-04-14,852192.11,17972268.24,MONTHLY,ACTIVE,1,True,852192.11,226
POL000002064,CUS00007479,LIFE,PRV2,2022-11-16,2032-11-13,2026-11-15,23391610.35,454549360.31,ANNUAL,ACTIVE,1,True,23391610.35,76
POL000002065,CUS00007481,HEALTH,PRV5,2023-02-03,2033-01-31,2027-02-02,801200.87,11226797.58,MONTHLY,ACTIVE,2,True,801200.87,155
POL000002066,CUS00007481,TRAVEL,PRV3,2023-01-14,2024-01-14,2027-01-13,317866.05,3920488.4,ANNUAL,LAPSED,2,True,801200.87,155
POL000002067,CUS00007482,HEALTH,PRV2,2023-07-03,2024-07-02,2027-07-02,914411.1,19811369.6,ANNUAL,LAPSED,1,False,0.0,
POL000002068,CUS00007483,LIFE,PRV3,2025-01-05,2030-01-04,2027-01-05,5670920.68,67695320.64,ANNUAL,ACTIVE,1,True,5670920.68,127
POL000002069,CUS00007484,HEALTH,PRV4,2026-03-05,2027-03-05,2027-03-05,142504.56,2015658.04,QUARTERLY,ACTIVE,1,True,142504.56,186
POL000002070,CUS00007489,TRAVEL,PRV5,2025-04-22,2026-04-22,2027-04-22,1075759.77,10535612.3,ANNUAL,LAPSED,1,False,0.0,
POL000002071,CUS00007499,HEALTH,PRV2,2023-01-28,2043-01-23,2027-01-27,2711090.94,33756362.9,MONTHLY,ACTIVE,1,True,2711090.94,149
POL000002072,CUS00007504,MOTOR,PRV3,2023-03-24,2043-03-19,2027-03-23,331461.01,2787273.3,ANNUAL,ACTIVE,1,True,331461.01,204
POL000002073,CUS00007508,LIFE,PRV3,2023-05-08,2033-05-05,2027-05-07,1184432.63,15000703.78,ANNUAL,ACTIVE,2,True,1761127.34,230
POL000002074,CUS00007508,TRAVEL,PRV3,2026-04-18,2027-04-18,2027-04-18,576694.71,13091844.26,MONTHLY,ACTIVE,2,True,1761127.34,230
POL000002075,CUS00007509,LIFE,PRV2,2023-10-15,2028-10-13,2026-10-14,1350220.08,13814079.83,ANNUAL,ACTIVE,1,True,1350220.08,44
POL000002076,CUS00007510,HEALTH,PRV3,2026-02-02,2036-01-31,2027-02-02,698653.1,10998296.67,ANNUAL,ACTIVE,1,True,698653.1,155
POL000002077,CUS00007514,HEALTH,PRV1,2023-10-03,2033-09-30,2026-10-02,7386106.58,90362826.31,ANNUAL,ACTIVE,1,True,7386106.58,32
POL000002078,CUS00007518,HEALTH,PRV4,2024-07-22,2025-07-22,2027-07-22,563046.08,12771399.57,ANNUAL,LAPSED,1,False,0.0,
POL000002079,CUS00007531,HEALTH,PRV4,2023-08-12,2033-08-09,2027-08-11,2175428.93,49437505.15,MONTHLY,ACTIVE,1,True,2175428.93,345
POL000002080,CUS00007543,MOTOR,PRV3,2024-04-16,2044-04-11,2027-04-16,438450.27,10121268.57,MONTHLY,ACTIVE,1,True,438450.27,228
POL000002081,CUS00007552,HEALTH,PRV1,2025-05-01,2026-05-01,2027-05-01,1282454.02,20556998.47,ANNUAL,LAPSED,1,False,0.0,
POL000002082,CUS00007558,HEALTH,PRV1,2024-12-06,2029-12-05,2026-12-06,104769.32,1990102.46,ANNUAL,ACTIVE,1,True,104769.32,97
POL000002083,CUS00007563,MOTOR,PRV2,2025-08-26,2026-08-26,2027-08-26,129565.15,2298723.89,MONTHLY,LAPSED,1,False,0.0,
POL000002084,CUS00007566,MOTOR,PRV5,2022-08-15,2042-08-10,2027-08-14,6991859.03,136714689.66,MONTHLY,ACTIVE,2,True,12123395.66,21
POL000002085,CUS00007566,HEALTH,PRV3,2024-09-21,2034-09-19,2026-09-21,5131536.63,49848742.85,ANNUAL,ACTIVE,2,True,12123395.66,21
POL000002086,CUS00007569,TRAVEL,PRV4,2024-05-26,2029-05-25,2027-05-26,1017164.62,23634054.73,MONTHLY,ACTIVE,1,True,1017164.62,268
POL000002087,CUS00007570,LIFE,PRV3,2024-05-07,2025-05-07,2027-05-07,1547739.02,27456360.23,MONTHLY,LAPSED,2,True,1680572.38,169
POL000002088,CUS00007570,HEALTH,PRV2,2026-02-16,2027-02-16,2027-02-16,1680572.38,15948170.88,QUARTERLY,ACTIVE,2,True,1680572.38,169
POL000002089,CUS00007572,LIFE,PRV3,2023-12-26,2033-12-23,2026-12-25,209700.3,3586164.52,ANNUAL,ACTIVE,1,True,209700.3,116
POL000002090,CUS00007573,HEALTH,PRV2,2023-06-27,2043-06-22,2027-06-26,3704374.97,73516241.2,MONTHLY,ACTIVE,1,True,3704374.97,299
POL000002091,CUS00007574,LIFE,PRV4,2023-05-19,2033-05-16,2027-05-18,94810.01,1019656.81,QUARTERLY,ACTIVE,1,True,94810.01,260
POL000002092,CUS00007575,HEALTH,PRV4,2023-11-24,2024-11-23,2026-11-23,13771443.5,205411897.88,QUARTERLY,LAPSED,1,False,0.0,
POL000002093,CUS00007577,TRAVEL,PRV4,2026-03-09,2027-03-09,2027-03-09,789498.0,12096200.08,ANNUAL,ACTIVE,1,True,789498.0,190
POL000002094,CUS00007581,HEALTH,PRV2,2023-10-22,2043-10-17,2026-10-21,478019.36,11380690.95,QUARTERLY,ACTIVE,2,True,478019.36,51
