customer_id,snapshot_date,txn_count_30d,txn_count_90d,total_spend_30d,total_spend_90d,avg_txn_value_30d,online_spend_30d,travel_spend_90d,dining_spend_90d,international_spend_90d,qr_txn_count_30d,credit_inflow_30d,debit_outflow_30d,spending_growth_3m
CUS00003934,2026-08-31,5,17,3777578.37,11505683.83,755515.67,1842395.69,0.0,1398934.26,0.0,0,6521682.97,3777578.37,-0.0051
CUS00003935,2026-08-31,4,9,8461327.97,18616661.86,2115331.99,4112728.36,0.0,0.0,0.0,0,11131769.22,8461327.97,0.7991
CUS00003936,2026-08-31,4,15,7721043.74,38924919.63,1930260.94,7721043.74,4345975.31,7457327.57,4345975.31,1,2319907.45,7721043.74,-0.2058
CUS00003937,2026-08-31,4,17,58683355.54,158583987.26,14670838.89,41983653.88,0.0,0.0,0.0,1,7199809.85,58683355.54,0.4857
CUS00003938,2026-08-31,12,36,13527125.87,40767294.79,1127260.49,9818098.94,3221064.98,3493697.86,3021502.85,0,4992411.93,13527125.87,0.2081
CUS00003939,2026-08-31,9,25,9608938.78,22317107.93,1067659.86,9608938.78,749105.26,2767392.15,0.0,0,3549559.14,9608938.78,1.5551
CUS00003940,2026-08-31,1,24,2716165.7,202104569.15,2716165.7,2716165.7,30575611.67,3482413.15,7112312.42,0,13039774.57,2716165.7,-0.9698
CUS00003941,2026-08-31,5,17,5728805.09,20428938.22,1145761.02,5728805.09,211370.46,1855734.83,0.0,2,18534390.45,5728805.09,-0.3189
CUS00003942,2026-08-31,13,36,12482314.13,32341368.98,960178.01,10982643.09,1314729.96,4965672.16,1314729.96,1,9779746.33,12482314.13,-0.0567
CUS00003943,2026-08-31,12,33,23293280.55,101445889.95,1941106.71,4838268.36,20281653.44,9560826.64,11386930.27,1,11524070.91,23293280.55,-0.5467
CUS00003944,2026-08-31,3,7,3198055.7,7915724.53,1066018.57,1689392.1,0.0,1770550.04,0.0,0,0.0,3198055.7,-0.3221
CUS00003945,2026-08-31,6,18,2236370.47,8914841.12,372728.41,1223364.89,0.0,1390503.81,0.0,1,805619.94,2236370.47,-0.554
CUS00003946,2026-08-31,3,10,3956465.89,14610789.83,1318821.96,3956465.89,336866.9,0.0,0.0,1,0.0,3956465.89,-0.1326
CUS00003947,2026-08-31,7,23,88836431.24,289940714.72,12690918.75,43401209.0,8843337.0,10762438.76,0.0,0,72793049.61,88836431.24,0.2187
CUS00003948,2026-08-31,7,19,7553359.17,23284129.06,1079051.31,6013427.5,2723220.37,5692865.4,2723220.37,0,4122149.47,7553359.17,2.4416
CUS00003949,2026-08-31,6,25,88735765.88,444843730.7,14789294.31,88167838.27,45978089.13,0.0,0.0,0,140407206.35,88735765.88,-0.5403
CUS00003950,2026-08-31,9,37,22489339.1,110492527.92,2498815.46,21653224.79,3159439.36,5761638.66,3159439.36,1,0.0,22489339.1,-0.5323
CUS00003951,2026-08-31,3,19,2724481.37,27003390.13,908160.46,592520.14,195146.06,4432511.11,195146.06,0,0.0,2724481.37,-0.8237
CUS00003952,2026-08-31,6,27,48629762.29,126302591.98,8104960.38,27444661.69,4471782.51,6119295.78,2946316.23,0,4310603.46,48629762.29,-0.0513
CUS00003953,2026-08-31,9,19,78463752.86,190540490.74,8718194.76,77856409.83,23131849.1,7426230.86,23131849.1,0,572812.45,78463752.86,0.1852
CUS00003954,2026-08-31,4,18,86787186.17,268927566.18,21696796.54,60122064.46,16961561.23,44577709.37,0.0,2,130882717.72,86787186.17,-0.4141
CUS00003955,2026-08-31,9,27,7383495.55,21453230.67,820388.39,6525053.32,537273.41,1960895.19,196835.53,0,9929206.55,7383495.55,0.232
CUS00003956,2026-08-31,5,15,2436927.22,11947885.02,487385.44,1428764.69,0.0,1438360.04,0.0,0,0.0,2436927.22,-0.5911
CUS00003957,2026-08-31,5,21,57930343.69,236538677.33,11586068.74,55115446.34,0.0,32130448.57,0.0,0,5182429.31,57930343.69,-0.4476
CUS00003958,2026-08-31,14,23,33583453.12,42262834.67,2398818.08,28920249.71,2864582.95,0.0,1055090.34,0,15855463.15,33583453.12,4.7169
CUS00003959,2026-08-31,9,35,3363364.28,13495220.51,373707.14,2126725.29,1928888.27,730228.17,627697.89,0,7802574.41,3363364.28,-0.5197
CUS00003960,2026-08-31,14,36,7349703.64,20192639.97,524978.83,5233728.48,831951.34,2500941.14,463161.34,0,419811.13,7349703.64,0.0496
CUS00003961,2026-08-31,3,6,2685548.23,3420497.1,895182.74,1840144.88,936743.11,0.0,91339.76,1,8704645.37,2685548.23,2.6541
CUS00003962,2026-08-31,4,16,17957407.73,66683085.98,4489351.93,4365878.75,4498386.89,5404325.78,0.0,0,31325537.97,17957407.73,-0.1578
CUS00003963,2026-08-31,5,20,10287097.35,43561332.18,2057419.47,3948270.51,5831626.24,1762653.55,3885832.98,0,0.0,10287097.35,-0.2328
CUS00003964,2026-08-31,13,32,12483650.37,30207371.02,960280.8,8450114.27,468944.14,1510175.92,0.0,0,2744088.83,12483650.37,0.3253
CUS00003965,2026-08-31,15,36,9626260.87,27495288.28,641750.72,7880469.39,3397050.15,4901191.62,2455743.68,0,1572716.79,9626260.87,-0.0615
CUS00003966,2026-08-31,7,14,3759673.74,8110965.17,537096.25,3517845.93,407081.58,311378.2,0.0,0,2051493.43,3759673.74,-0.0474
CUS00003967,2026-08-31,9,20,8821681.25,20336397.24,980186.81,5283083.09,1363979.53,1055763.73,1363979.53,0,4546261.12,8821681.25,0.4888
CUS00003968,2026-08-31,14,35,244362721.87,546431270.03,17454480.13,161833079.92,19778616.27,17177680.53,5790461.08,0,72975673.76,244362721.87,0.5435
CUS00003969,2026-08-31,3,6,9245879.27,19443037.06,3081959.76,5492736.64,3753142.63,0.0,3753142.63,0,15400844.31,9245879.27,2.1153
CUS00003970,2026-08-31,3,23,2403457.29,45598356.66,801152.43,2403457.29,0.0,6926551.19,0.0,0,25138998.9,2403457.29,-0.9135
CUS00003971,2026-08-31,11,26,13349985.03,21876030.13,1213635.0,9545135.85,0.0,1349162.73,0.0,1,504648.32,13349985.03,10.9607
CUS00003972,2026-08-31,0,4,0.0,2454879.53,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,-1.0
CUS00003973,2026-08-31,4,13,3896822.18,16668258.13,974205.54,2193259.32,0.0,2756332.71,0.0,0,2391793.15,3896822.18,-0.2807
CUS00003974,2026-08-31,6,17,68397614.29,164077778.31,11399602.38,33208660.79,0.0,9126736.71,0.0,0,19433151.57,68397614.29,0.2009
CUS00003975,2026-08-31,12,32,38795980.71,91593110.26,3232998.39,32377742.3,17412424.65,5765838.85,4041163.04,1,29296853.61,38795980.71,3.1363
CUS00003976,2026-08-31,0,3,0.0,10601794.06,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,-1.0
CUS00003977,2026-08-31,4,20,5485550.03,32368487.79,1371387.51,4279319.04,0.0,385996.59,0.0,0,4717082.07,5485550.03,-0.5771
CUS00003978,2026-08-31,10,40,63269675.15,239213866.97,6326967.52,54455301.05,115059.75,17131785.8,115059.75,0,15838483.04,63269675.15,-0.3411
CUS00003979,2026-08-31,1,3,1880817.74,2893094.78,1880817.74,0.0,0.0,0.0,0.0,0,0.0,1880817.74,0.0
CUS00003980,2026-08-31,6,13,18512335.18,45715902.94,3085389.2,6254955.35,0.0,6941535.39,0.0,0,7115317.35,18512335.18,0.0152
CUS00003981,2026-08-31,3,6,6241073.09,10345875.53,2080357.7,2873966.28,0.0,1880776.57,0.0,0,0.0,6241073.09,1.5215
CUS00003982,2026-08-31,11,30,56203956.42,200704668.17,5109450.58,49139665.17,6856783.01,19962379.07,6856783.01,0,78501491.48,56203956.42,0.3056
CUS00003983,2026-08-31,11,30,16757489.46,42090609.74,1523408.13,14516528.17,960444.06,2119376.53,960444.06,0,13371832.81,16757489.46,0.134
CUS00003984,2026-08-31,16,41,11395487.54,27924557.86,712217.97,9916674.19,2659574.09,1561011.93,2659574.09,0,4436235.56,11395487.54,-0.016
CUS00003985,2026-08-31,6,28,6111104.59,24646233.96,1018517.43,5032111.98,0.0,2916118.91,0.0,0,2355599.17,6111104.59,-0.4215
CUS00003986,2026-08-31,6,17,19177967.55,71060050.58,3196327.92,14531235.15,2207979.93,0.0,2207979.93,0,29715423.76,19177967.55,-0.1471
CUS00003987,2026-08-31,6,27,5572655.92,20217686.98,928775.99,5572655.92,0.0,1802429.08,0.0,0,1360590.16,5572655.92,-0.4309
CUS00003988,2026-08-31,8,17,79621882.7,153390575.39,9952735.34,45332954.09,19680797.91,17545132.82,0.0,1,5606450.44,79621882.7,0.8155
CUS00003989,2026-08-31,11,32,8937459.87,27441182.1,812496.35,8286856.83,3543511.43,692630.36,3543511.43,0,1847747.21,8937459.87,0.4036
CUS00003990,2026-08-31,6,24,6000548.19,22925122.11,1000091.36,3310262.31,1651252.06,2147065.75,1651252.06,0,763055.18,6000548.19,-0.3629
CUS00003991,2026-08-31,15,34,6842915.1,16605264.75,456194.34,5738747.94,261563.66,2457699.73,0.0,1,5026098.51,6842915.1,0.7048
CUS00003992,2026-08-31,10,23,5099683.44,11092390.73,509968.34,2465781.52,623000.07,1624087.24,623000.07,0,669893.03,5099683.44,0.2169
CUS00003993,2026-08-31,6,10,4268504.37,7220575.79,711417.4,4154269.95,0.0,1482681.56,0.0,0,0.0,4268504.37,0.8099
CUS00003994,2026-08-31,8,25,8299738.36,32165224.96,1037467.3,4309895.56,0.0,0.0,0.0,0,0.0,8299738.36,0.0844
CUS00003995,2026-08-31,6,17,6265746.68,23724870.34,1044291.11,4278651.73,2129207.52,749062.31,1732593.0,0,1953471.46,6265746.68,-0.5498
CUS00003996,2026-08-31,13,28,234715843.17,406928428.27,18055064.86,143166954.82,0.0,21572181.8,0.0,1,199847796.66,234715843.17,1.2564
CUS00003997,2026-08-31,5,33,18969085.81,82845745.98,3793817.16,18969085.81,4617982.67,6993503.1,2015441.88,0,18519222.89,18969085.81,-0.4526
CUS00003998,2026-08-31,4,13,3397461.39,10612571.32,849365.35,1168054.65,0.0,0.0,0.0,0,6607769.76,3397461.39,0.3322
CUS00003999,2026-08-31,9,20,6192853.06,17042844.31,688094.78,4953452.33,4262439.65,2054583.29,1239400.73,0,3647527.03,6192853.06,0.2239
CUS00004000,2026-08-31,7,24,4431226.1,14433803.84,633032.3,3311304.14,3223954.13,634992.53,464310.95,0,4943960.37,4431226.1,-0.3272
CUS00004001,2026-08-31,4,20,2338380.61,9651129.49,584595.15,2052856.69,0.0,673059.54,0.0,0,0.0,2338380.61,-0.572
CUS00004002,2026-08-31,7,12,71293968.97,116875596.44,10184852.71,56034229.13,5236003.91,34258603.01,5236003.91,0,16244321.45,71293968.97,1.5846
CUS00004003,2026-08-31,9,23,5754320.4,13786692.23,639368.93,3448035.16,559848.35,3620478.91,559848.35,1,5720261.94,5754320.4,-0.0803
CUS00004004,2026-08-31,6,24,6589595.12,28241782.99,1098265.85,3731437.97,2884530.36,868769.92,0.0,0,13607828.76,6589595.12,-0.2907
CUS00004005,2026-08-31,1,3,208637.7,1370445.5,208637.7,208637.7,0.0,0.0,0.0,0,4281244.01,208637.7,-0.8204
CUS00004006,2026-08-31,6,22,1579294.58,9980266.3,263215.76,1579294.58,659521.39,0.0,0.0,0,3911970.31,1579294.58,-0.6184
CUS00004007,2026-08-31,7,19,19032050.67,41009309.04,2718864.38,10608388.25,2134108.24,1724195.63,0.0,0,14156012.96,19032050.67,1.2059
CUS00004008,2026-08-31,4,15,5593870.71,19591342.79,1398467.68,3850155.36,1082954.5,3374283.71,0.0,0,4122731.15,5593870.71,0.228
CUS00004009,2026-08-31,11,39,18111342.4,67706795.39,1646485.67,18111342.4,2103300.09,2332564.21,2103300.09,1,5349120.58,18111342.4,-0.3164
CUS00004010,2026-08-31,0,5,0.0,2659624.15,0.0,0.0,0.0,561062.21,0.0,0,2138478.52,0.0,-1.0
CUS00004011,2026-08-31,8,20,11668543.93,45521431.67,1458567.99,10578746.67,3053049.75,0.0,3053049.75,3,11845255.39,11668543.93,-0.2115
CUS00004012,2026-08-31,3,15,3002842.98,21881295.25,1000947.66,883069.31,2565497.87,3340636.85,2565497.87,0,12435144.2,3002842.98,-0.6486
CUS00004013,2026-08-31,3,25,7675617.28,55777659.75,2558539.09,3767658.43,3986704.42,0.0,2920188.58,0,2649073.24,7675617.28,-0.5994
CUS00004014,2026-08-31,1,4,3048607.38,7264342.4,3048607.38,3048607.38,0.0,0.0,0.0,0,2835475.13,3048607.38,19.9576
CUS00004015,2026-08-31,5,22,11078971.22,39365398.31,2215794.24,4374160.66,4426534.36,3785963.43,4426534.36,0,3557256.17,11078971.22,-0.1568
CUS00004016,2026-08-31,7,14,11674823.91,23325917.66,1667831.99,9937116.0,181620.64,0.0,181620.64,0,241037.29,11674823.91,0.0256
CUS00004017,2026-08-31,2,5,1232408.36,3176931.89,616204.18,823387.83,848458.79,0.0,848458.79,0,2567625.4,1232408.36,0.4525
CUS00004018,2026-08-31,3,5,2233301.44,2897934.36,744433.81,1354632.5,0.0,1354632.5,0.0,0,460825.61,2233301.44,2.3602
CUS00004019,2026-08-31,3,32,26067849.98,622405823.24,8689283.33,26067849.98,0.0,0.0,0.0,0,210004135.03,26067849.98,-0.8618
CUS00004020,2026-08-31,8,23,11658348.53,22727536.86,1457293.57,10041817.51,2766811.92,171076.45,0.0,0,1302548.7,11658348.53,4.8866
CUS00004021,2026-08-31,10,33,16539590.51,46649327.32,1653959.05,13606652.92,3000640.18,1856815.99,384802.44,1,6675779.93,16539590.51,-0.048
CUS00004022,2026-08-31,10,36,109549770.95,469027634.74,10954977.1,71239918.68,29554498.92,0.0,29554498.92,0,144318419.53,109549770.95,-0.1652
CUS00004023,2026-08-31,4,14,35119747.22,164349923.88,8779936.8,7938785.83,7627697.99,5677967.85,0.0,0,11016407.58,35119747.22,-0.572
CUS00004024,2026-08-31,7,18,36428816.98,112911595.74,5204116.71,17275440.52,43596150.77,0.0,36936906.93,0,20868118.16,36428816.98,0.4
CUS00004025,2026-08-31,3,10,1358606.72,4700572.74,452868.91,1358606.72,0.0,794131.62,0.0,0,0.0,1358606.72,0.1219
CUS00004026,2026-08-31,2,20,4615470.32,37818635.28,2307735.16,2013215.91,2620655.43,2602254.41,607439.52,0,3209906.6,4615470.32,-0.77
CUS00004027,2026-08-31,5,18,12748828.82,31342012.46,2549765.76,12322411.58,3472641.92,0.0,0.0,0,4184317.6,12748828.82,0.0358
CUS00004028,2026-08-31,13,30,295520794.65,773871942.25,22732368.82,191100955.42,7256241.38,0.0,0.0,0,284962421.44,295520794.65,0.4152
CUS00004029,2026-08-31,2,3,1736094.08,2477042.27,868047.04,1736094.08,0.0,0.0,0.0,0,0.0,1736094.08,0.0
CUS00004030,2026-08-31,6,18,6157665.75,15850787.54,1026277.62,4971219.56,0.0,57395.39,0.0,1,165303.97,6157665.75,0.0465
CUS00004031,2026-08-31,3,14,999652.17,5562643.43,333217.39,794538.72,676743.16,735346.9,676743.16,0,593850.07,999652.17,-0.6189
CUS00004032,2026-08-31,10,19,5650621.4,10924946.18,565062.14,4694968.72,0.0,393119.99,0.0,0,2369378.27,5650621.4,0.6918
CUS00004033,2026-08-31,7,30,9345816.38,59163643.7,1335116.63,9345816.38,260602.37,4726057.21,0.0,0,15695644.89,9345816.38,-0.5162
CUS00004034,2026-08-31,10,20,40395646.95,107182045.41,4039564.69,28978451.59,0.0,16886033.74,0.0,0,0.0,40395646.95,0.3489
CUS00004035,2026-08-31,4,21,40324713.93,183391313.31,10081178.48,14655916.8,10081108.43,6403509.56,0.0,0,0.0,40324713.93,0.02
CUS00004036,2026-08-31,11,30,59906273.49,135033115.18,5446024.86,55932701.3,21873282.2,7624172.32,15896141.58,0,42142188.68,59906273.49,0.4446
CUS00004037,2026-08-31,13,19,5858941.02,8508803.54,450687.77,3969285.4,190686.46,0.0,0.0,0,289549.36,5858941.02,2.7613
CUS00004038,2026-08-31,6,29,1866369.54,7830661.39,311061.59,1238734.95,636396.4,307642.89,0.0,1,174210.47,1866369.54,-0.5092
CUS00004039,2026-08-31,6,29,10007287.41,72400754.58,1667881.24,9818717.66,182840.23,3695756.95,0.0,0,0.0,10007287.41,-0.7083
CUS00004040,2026-08-31,8,24,35396422.51,128530740.78,4424552.81,20764169.78,23581399.63,6271183.59,3833757.9,0,7982002.14,35396422.51,-0.2884
CUS00004041,2026-08-31,12,35,18156686.52,51279839.0,1513057.21,16327997.99,3757112.0,8441461.48,3757112.0,1,3903503.78,18156686.52,-0.2296
CUS00004042,2026-08-31,9,17,44787233.99,115339498.95,4976359.33,25160311.27,16274228.78,8794065.99,16274228.78,1,2482298.82,44787233.99,1.2099
CUS00004043,2026-08-31,4,18,5748067.79,50253351.51,1437016.95,3430088.29,6031822.36,4355501.09,5669087.33,0,19055914.59,5748067.79,-0.7797
CUS00004044,2026-08-31,12,32,48855306.41,143710724.75,4071275.53,30736774.34,2953686.81,276949.87,2116401.24,0,62468972.08,48855306.41,0.1786
CUS00004045,2026-08-31,7,21,5536082.6,22692727.22,790868.94,5536082.6,1889872.61,0.0,1506590.92,0,10688629.69,5536082.6,-0.0539
CUS00004046,2026-08-31,10,31,86762887.5,241668381.86,8676288.75,57288277.36,3570116.82,17024115.29,3570116.82,1,55786452.54,86762887.5,-0.1376
CUS00004047,2026-08-31,1,15,1882428.71,10526757.89,1882428.71,1882428.71,831728.2,150204.15,831728.2,0,8989797.37,1882428.71,-0.7056
CUS00004048,2026-08-31,4,13,5604919.66,25305646.71,1401229.92,3801064.85,0.0,5508516.64,0.0,0,395636.41,5604919.66,0.2814
CUS00004049,2026-08-31,5,13,18224097.32,58214559.6,3644819.46,14289687.23,9228585.67,0.0,4158613.5,0,2953554.32,18224097.32,-0.1287
CUS00004050,2026-08-31,6,16,23514624.64,62621251.49,3919104.11,13289540.27,1202786.59,3937197.06,1202786.59,1,0.0,23514624.64,1.0885
CUS00004051,2026-08-31,15,43,16504778.61,50086923.25,1100318.57,13946645.5,7306449.29,5528057.89,2827787.01,0,2375822.31,16504778.61,-0.2989
CUS00004052,2026-08-31,9,34,13070798.9,57997645.66,1452310.99,13070798.9,6513723.22,14691271.63,3872600.46,0,874954.98,13070798.9,-0.539
CUS00004053,2026-08-31,3,17,1087981.08,21141584.59,362660.36,924798.69,0.0,74786.64,0.0,0,0.0,1087981.08,-0.8113
CUS00004054,2026-08-31,7,18,9486079.75,22909436.47,1355154.25,8307724.13,822534.03,6345641.74,822534.03,1,1984800.99,9486079.75,0.5382
CUS00004055,2026-08-31,4,24,10057132.14,37716842.1,2514283.04,6087581.53,1930231.04,4663832.9,0.0,1,4392143.32,10057132.14,-0.3926
CUS00004056,2026-08-31,5,26,2389410.81,20819355.2,477882.16,1505372.18,2329127.15,738019.79,2329127.15,1,10372747.76,2389410.81,-0.5574
CUS00004057,2026-08-31,8,35,49743073.3,285177839.3,6217884.16,28135024.48,45211572.71,32454259.72,17218780.65,0,18752229.15,49743073.3,-0.3615
CUS00004058,2026-08-31,5,20,24775231.37,73578362.37,4955046.27,6970043.12,446926.3,13525990.18,446926.3,0,28953679.61,24775231.37,0.0174
CUS00004059,2026-08-31,9,18,18473389.96,31588955.43,2052598.88,14443739.93,2941693.3,159703.14,2688688.23,1,12405611.54,18473389.96,0.4362
CUS00004060,2026-08-31,6,9,2581457.44,4386326.11,430242.91,1735535.68,153584.58,0.0,0.0,0,978158.46,2581457.44,0.8215
CUS00004061,2026-08-31,9,30,108989374.94,410437735.18,12109930.55,73109102.51,19647680.46,48878389.45,4409185.51,0,136439785.97,108989374.94,-0.2816
CUS00004062,2026-08-31,4,18,8434174.38,78358841.63,2108543.59,1456321.48,8973891.91,0.0,5920267.5,0,1229989.9,8434174.38,-0.7979
CUS00004063,2026-08-31,4,17,17560652.54,53118936.5,4390163.14,7858470.78,2395912.4,1344455.38,2344596.13,0,0.0,17560652.54,0.6833
CUS00004064,2026-08-31,21,46,294691039.56,689243466.42,14032906.65,274015553.29,98327544.55,63231314.8,14430546.78,1,52847377.31,294691039.56,0.1086
CUS00004065,2026-08-31,9,27,23436246.77,96306578.91,2604027.42,23436246.77,0.0,3885658.09,0.0,0,9069133.84,23436246.77,-0.2361
CUS00004066,2026-08-31,11,20,858962943.1,1444717139.6,78087540.28,785732022.98,0.0,85122431.91,0.0,2,386762040.31,858962943.1,7.8799
CUS00004067,2026-08-31,4,17,6807749.93,25884775.4,1701937.48,4409409.32,0.0,0.0,0.0,1,587123.03,6807749.93,-0.2619
CUS00004068,2026-08-31,6,23,19947335.54,83526865.43,3324555.92,19947335.54,938253.37,16870575.41,0.0,0,28712539.52,19947335.54,-0.1654
CUS00004069,2026-08-31,4,5,1815901.16,2685832.54,453975.29,1589303.36,869931.38,741624.57,0.0,0,1153336.54,1815901.16,1.0874
CUS00004070,2026-08-31,4,8,2333947.39,3746750.69,583486.85,493698.03,661589.12,0.0,661589.12,0,186525.29,2333947.39,0.0
CUS00004071,2026-08-31,10,31,9668138.32,30787713.16,966813.83,7768119.06,2648410.43,1185422.05,0.0,0,3114717.78,9668138.32,0.2127
CUS00004072,2026-08-31,9,24,55605954.39,123214224.39,6178439.38,37994447.31,3401078.62,4979436.31,3401078.62,1,0.0,55605954.39,2.6573
CUS00004073,2026-08-31,8,27,7950610.49,29361851.32,993826.31,2724355.75,3635654.5,1512111.9,0.0,0,3087387.39,7950610.49,-0.0339
CUS00004074,2026-08-31,17,37,26717919.81,59537393.48,1571642.34,21750926.51,1933646.74,8732902.58,782872.99,0,14395704.37,26717919.81,1.4007
CUS00004075,2026-08-31,9,33,63519875.63,170856821.35,7057763.96,53924788.13,16522777.17,10471686.34,0.0,1,311002.14,63519875.63,-0.0323
CUS00004076,2026-08-31,5,22,7210156.15,31040505.67,1442031.23,7210156.15,0.0,837978.54,0.0,0,2378052.18,7210156.15,-0.6114
CUS00004077,2026-08-31,4,19,10169023.79,34945784.96,2542255.95,10169023.79,0.0,1173637.47,0.0,0,0.0,10169023.79,0.2753
CUS00004078,2026-08-31,6,20,1655335.73,8865547.91,275889.29,1326103.21,1530346.46,329232.52,177113.7,1,0.0,1655335.73,-0.5654
CUS00004079,2026-08-31,8,21,51661188.3,145709472.94,6457648.54,51661188.3,0.0,6327001.11,0.0,0,410489.74,51661188.3,-0.102
CUS00004080,2026-08-31,7,19,5075155.14,14792627.32,725022.16,2943509.15,2452270.48,0.0,1434648.26,1,452769.89,5075155.14,-0.3091
CUS00004081,2026-08-31,7,25,6224708.74,16092648.9,889244.11,3926960.77,2767020.11,1668400.56,0.0,0,0.0,6224708.74,0.1951
CUS00004082,2026-08-31,9,23,10910757.82,23312023.93,1212306.42,8465467.08,0.0,2317368.8,0.0,1,1353299.61,10910757.82,1.1746
CUS00004083,2026-08-31,14,25,35278005.21,75369197.55,2519857.52,24730542.2,570222.03,5718168.67,340699.54,0,2459218.18,35278005.21,1.6305
CUS00004084,2026-08-31,3,6,1614356.62,3165974.32,538118.87,1098110.24,544862.53,0.0,0.0,0,0.0,1614356.62,0.6428
CUS00004085,2026-08-31,7,17,27663634.51,45964192.45,3951947.79,15148588.92,360388.11,0.0,0.0,2,17836587.61,27663634.51,2.0839
CUS00004086,2026-08-31,5,16,1468269.07,4253742.17,293653.81,840278.02,258047.59,0.0,0.0,1,1398709.72,1468269.07,0.1332
CUS00004087,2026-08-31,4,14,14135649.62,40026926.3,3533912.4,10145436.29,0.0,7400523.48,0.0,0,0.0,14135649.62,-0.0017
CUS00004088,2026-08-31,6,15,1817555.49,6213811.18,302925.91,1672597.52,185330.54,0.0,0.0,1,1026293.76,1817555.49,0.2888
CUS00004089,2026-08-31,4,7,2082165.63,3982445.87,520541.41,1286476.52,0.0,0.0,0.0,0,887448.24,2082165.63,2.8153
CUS00004090,2026-08-31,8,30,19069938.99,73993045.42,2383742.37,12650404.42,1476374.05,3859270.16,0.0,0,3913572.17,19069938.99,-0.3134
CUS00004091,2026-08-31,11,31,10543733.55,24694371.96,958521.23,8156217.76,3678666.18,121650.84,1688843.44,1,14295793.55,10543733.55,1.547
CUS00004092,2026-08-31,3,5,1349997.82,3162288.79,449999.27,1349997.82,1812290.97,0.0,372036.92,0,2583871.64,1349997.82,-0.0627
CUS00004093,2026-08-31,11,37,3001464.72,12250699.81,272860.43,1634932.33,1559485.18,287629.0,835428.76,3,3903105.32,3001464.72,-0.3886
CUS00004094,2026-08-31,15,32,4621049.97,9828082.54,308070.0,3683647.36,444973.73,1218242.97,444973.73,0,151105.0,4621049.97,2.886
CUS00004095,2026-08-31,6,17,2037123.64,6649017.85,339520.61,1003527.82,0.0,762585.5,0.0,0,121275.8,2037123.64,0.0569
CUS00004096,2026-08-31,2,13,5881705.55,23715063.5,2940852.78,0.0,5297740.42,2063717.97,4786126.26,0,0.0,5881705.55,1.986
CUS00004097,2026-08-31,9,20,26999317.15,70256034.87,2999924.13,24781954.73,7382080.7,16016719.23,7382080.7,0,41863041.79,26999317.15,0.1463
CUS00004098,2026-08-31,6,29,9302402.37,55110219.21,1550400.4,7179431.0,0.0,5824906.45,0.0,0,0.0,9302402.37,-0.494
CUS00004099,2026-08-31,5,14,8170489.27,14308776.39,1634097.85,8170489.27,73858.92,655228.53,0.0,0,527283.33,8170489.27,4.7823
CUS00004100,2026-08-31,8,21,16672614.61,54092599.74,2084076.83,13111353.42,5091206.83,11556282.7,5091206.83,0,2833033.33,16672614.61,-0.4226
