customer_id,card_id,month,card_spending,transaction_count,online_spending,international_spending,utilization_rate,payment_amount,late_payment_count
CUS00003220,CARD000002723,2026-02-01,4699606.6,36,2925386.81,658773.77,0.106,4505752.63,0
CUS00003220,CARD000002723,2026-03-01,4445641.9,9,1573448.03,329900.62,0.1023,4609832.97,0
CUS00003220,CARD000002723,2026-04-01,2649546.02,7,1198040.93,537748.34,0.0927,1866821.16,0
CUS00003220,CARD000002723,2026-05-01,3012353.98,23,1772734.21,137417.95,0.1109,2333858.79,0
CUS00003220,CARD000002723,2026-06-01,3947742.91,28,2019088.57,475993.12,0.1093,3703227.83,0
CUS00003220,CARD000002723,2026-07-01,4241607.11,38,2498617.58,457280.72,0.1161,3125688.88,0
CUS00003220,CARD000002724,2026-02-01,4869727.13,5,2493067.52,440379.12,0.1128,3792779.54,1
CUS00003220,CARD000002724,2026-03-01,5842732.84,10,1733967.85,1638119.78,0.1193,5503462.9,0
CUS00003220,CARD000002724,2026-04-01,5770229.3,20,1265167.3,987385.38,0.1544,5403949.59,0
CUS00003220,CARD000002724,2026-05-01,3400186.06,16,2269236.95,1007977.39,0.1158,3055486.6,1
CUS00003220,CARD000002724,2026-06-01,4835786.12,13,3198618.19,225500.5,0.1314,3718464.86,0
CUS00003220,CARD000002724,2026-07-01,3999054.1,15,1685046.68,249249.3,0.1172,3162479.41,0
CUS00003222,CARD000002726,2026-02-01,84060303.62,33,44995940.5,18395478.97,0.1406,75061601.84,0
CUS00003222,CARD000002726,2026-03-01,54784039.19,37,34551230.5,9083708.8,0.1551,56656304.85,0
CUS00003222,CARD000002726,2026-04-01,94168114.41,37,51784926.59,26747601.73,0.1364,89754632.5,0
CUS00003222,CARD000002726,2026-05-01,87690609.63,21,54855296.74,2486553.3,0.1361,62630588.68,0
CUS00003222,CARD000002726,2026-06-01,90417628.46,20,54421957.48,6692561.45,0.1459,76789334.95,0
CUS00003222,CARD000002726,2026-07-01,96178463.38,32,28116157.34,10237888.25,0.1714,72385814.33,0
CUS00003223,CARD000002727,2026-02-01,37531236.83,12,19283748.48,7189257.38,0.1757,27520628.84,0
CUS00003223,CARD000002727,2026-03-01,46103298.33,9,26249751.11,13287346.87,0.1746,46667433.7,0
CUS00003223,CARD000002727,2026-04-01,29713100.21,12,12275053.96,1267575.32,0.1419,28006854.2,0
CUS00003223,CARD000002727,2026-05-01,34820096.41,9,13355794.81,9279490.54,0.1579,35069272.44,0
CUS00003223,CARD000002727,2026-06-01,56589793.76,8,25876299.77,15760636.4,0.1322,53282371.99,0
CUS00003223,CARD000002727,2026-07-01,32843618.6,14,14764679.3,3206200.75,0.129,27874256.77,0
CUS00003228,CARD000002728,2026-02-01,116125894.69,11,69079324.04,29216252.87,0.3943,94183547.29,0
CUS00003228,CARD000002728,2026-03-01,177646274.45,13,44959133.45,14381146.35,0.407,172249965.72,0
CUS00003228,CARD000002728,2026-04-01,190124101.62,36,93514709.3,40525515.96,0.3302,194210189.58,0
CUS00003228,CARD000002728,2026-05-01,182776234.54,23,84426441.88,30703932.32,0.3173,149862862.87,1
CUS00003228,CARD000002728,2026-06-01,206093157.07,37,64822940.11,39197772.11,0.3441,161630535.33,0
CUS00003228,CARD000002728,2026-07-01,117418980.86,14,26156209.55,34279465.9,0.4184,112919469.57,0
CUS00003233,CARD000002731,2026-02-01,75658508.09,15,30963644.27,22284238.48,0.812,62424058.06,0
CUS00003233,CARD000002731,2026-03-01,56705316.9,16,35508803.5,16801433.92,0.8264,57358851.93,0
CUS00003233,CARD000002731,2026-04-01,50970779.1,25,24551256.32,9834814.06,0.7731,45392973.27,0
CUS00003233,CARD000002731,2026-05-01,48709693.54,3,17861669.9,14040290.63,0.7997,48786288.17,0
CUS00003233,CARD000002731,2026-06-01,67307750.17,11,20229603.5,326392.18,0.7383,48793585.6,0
CUS00003233,CARD000002731,2026-07-01,64185943.29,20,29782256.22,14075774.63,0.8154,45321020.8,0
CUS00003247,CARD000002739,2026-02-01,225563098.03,17,97601850.1,13959777.54,0.7782,184605139.67,0
CUS00003247,CARD000002739,2026-03-01,201005361.42,37,65902853.06,39820903.8,0.6393,171956533.79,0
CUS00003247,CARD000002739,2026-04-01,200123691.37,10,133920793.95,57463753.43,0.6697,179553859.87,0
CUS00003247,CARD000002739,2026-05-01,151727097.58,17,89490393.48,17699330.47,0.6903,142390736.7,0
CUS00003247,CARD000002739,2026-06-01,140767128.88,15,62397250.3,31737611.16,0.6606,108514877.68,0
CUS00003247,CARD000002739,2026-07-01,216174980.79,22,147237422.28,4486408.11,0.7138,152002178.27,0
CUS00003248,CARD000002740,2026-02-01,73558326.23,14,30433333.69,20730695.91,0.4151,75414301.87,0
CUS00003248,CARD000002740,2026-03-01,49563704.44,20,15184126.26,3730153.9,0.4018,45053604.06,0
CUS00003248,CARD000002740,2026-04-01,55612210.66,8,32449873.48,13153173.41,0.4189,58141691.38,0
CUS00003248,CARD000002740,2026-05-01,52245106.07,9,18391442.8,11359182.36,0.3196,50536993.99,0
CUS00003248,CARD000002740,2026-06-01,64568071.42,38,31029968.87,14374592.37,0.3644,60144247.64,0
CUS00003248,CARD000002740,2026-07-01,43523413.08,32,11488978.81,8851778.25,0.3366,36953406.73,1
CUS00003249,CARD000002741,2026-02-01,16026577.24,39,8864953.33,1064846.22,0.6663,15727496.05,0
CUS00003249,CARD000002741,2026-03-01,15919089.89,36,11103811.57,3032881.9,0.6496,14023972.58,0
CUS00003249,CARD000002741,2026-04-01,19345518.43,14,11907597.13,3740256.48,0.6567,20111224.02,0
CUS00003249,CARD000002741,2026-05-01,10394471.38,17,2144596.64,993529.0,0.7054,9240868.33,0
CUS00003249,CARD000002741,2026-06-01,10507053.38,18,6407906.09,2913605.27,0.836,8419203.58,0
CUS00003249,CARD000002741,2026-07-01,18120795.81,15,4725219.01,2804441.42,0.645,13078778.77,0
CUS00003251,CARD000002743,2026-02-01,35996982.76,16,16212565.59,2492527.13,0.3573,35197200.44,0
CUS00003251,CARD000002743,2026-03-01,22212760.04,13,9840423.6,82636.82,0.3882,20003320.34,0
CUS00003251,CARD000002743,2026-04-01,19703222.23,33,8834987.77,5376830.26,0.389,15422443.15,0
CUS00003251,CARD000002743,2026-05-01,19549126.19,35,5889517.68,3297631.41,0.4181,18547694.14,0
CUS00003251,CARD000002743,2026-06-01,31254131.1,30,13590419.13,2584439.54,0.3945,23669197.58,0
CUS00003251,CARD000002743,2026-07-01,22824888.52,11,7162225.0,1832977.79,0.3206,16807767.82,0
CUS00003252,CARD000002744,2026-02-01,115919329.42,9,43242885.65,4655597.89,0.5631,113774606.43,1
CUS00003252,CARD000002744,2026-03-01,112524979.47,37,41904789.43,22990136.9,0.6635,88262000.31,0
CUS00003252,CARD000002744,2026-04-01,128162940.36,6,64062435.84,30349104.03,0.6867,133245734.99,0
CUS00003252,CARD000002744,2026-05-01,133660920.65,36,49300173.21,15233548.12,0.6942,134298619.76,1
CUS00003252,CARD000002744,2026-06-01,109571267.67,8,70511843.61,26101702.72,0.6584,94959595.88,0
CUS00003252,CARD000002744,2026-07-01,74966929.57,20,47910295.1,10873916.19,0.5645,53588055.21,1
CUS00003252,CARD000002745,2026-02-01,30596604.48,25,11698192.2,2303183.7,0.3465,29574948.52,0
CUS00003252,CARD000002745,2026-03-01,31726494.28,25,13828029.34,6316755.41,0.2731,32894842.07,0
CUS00003252,CARD000002745,2026-04-01,25929621.35,29,5959040.1,945619.56,0.2724,22389902.29,0
CUS00003252,CARD000002745,2026-05-01,30369239.43,35,13929617.09,8577845.13,0.2702,31325623.65,0
CUS00003252,CARD000002745,2026-06-01,19047661.94,11,13078452.08,765241.19,0.2618,13890162.72,0
CUS00003252,CARD000002745,2026-07-01,20524152.55,6,10347949.76,2851166.02,0.3421,20461625.12,0
CUS00003254,CARD000002747,2026-02-01,33438514.19,33,16695011.21,856959.39,0.2682,24749430.56,0
CUS00003254,CARD000002747,2026-03-01,20859165.73,26,10217769.75,5741875.82,0.2598,16460491.67,1
CUS00003254,CARD000002747,2026-04-01,19395519.16,25,12249735.57,1002429.76,0.1992,20086148.2,0
CUS00003254,CARD000002747,2026-05-01,18487029.54,32,11806445.07,2108666.06,0.2378,13022655.56,0
CUS00003254,CARD000002747,2026-06-01,31456223.91,9,20155417.23,2934300.05,0.2102,27995783.05,0
CUS00003254,CARD000002747,2026-07-01,17890845.39,36,7150288.54,617679.91,0.2385,13284980.09,0
CUS00003255,CARD000002749,2026-02-01,24528784.87,12,14598007.91,6692043.67,0.2575,20042459.04,1
CUS00003255,CARD000002749,2026-03-01,17675734.21,27,8603965.3,3074106.46,0.2358,15178476.91,0
CUS00003255,CARD000002749,2026-04-01,20922835.55,36,7829041.19,3974457.29,0.2869,17096119.21,0
CUS00003255,CARD000002749,2026-05-01,22031246.13,16,9741769.18,6089017.28,0.2334,16420800.29,0
CUS00003255,CARD000002749,2026-06-01,22888946.68,20,12595768.05,1342657.87,0.2513,16927111.45,0
CUS00003255,CARD000002749,2026-07-01,19076239.45,26,5568846.05,511232.47,0.2528,14020563.8,0
CUS00003259,CARD000002753,2026-02-01,232107961.76,8,85882429.9,63161056.05,0.6424,240335705.35,0
CUS00003259,CARD000002753,2026-03-01,164591321.42,3,34362509.47,26364704.75,0.6949,133784559.39,0
CUS00003259,CARD000002753,2026-04-01,139058039.76,22,43014650.87,15094906.64,0.6541,130924845.6,0
CUS00003259,CARD000002753,2026-05-01,214543915.56,10,138073694.39,25953688.05,0.6808,224169008.77,0
CUS00003259,CARD000002753,2026-06-01,133467882.85,4,58882368.79,20655675.31,0.6653,106761791.6,0
CUS00003259,CARD000002753,2026-07-01,126494706.17,21,43315934.34,34981936.06,0.539,110065012.56,0
CUS00003260,CARD000002754,2026-02-01,30990168.94,27,11422277.33,3549594.18,0.1262,25094883.64,0
CUS00003260,CARD000002754,2026-03-01,42870057.31,6,28514403.92,915471.2,0.1157,41215560.03,0
CUS00003260,CARD000002754,2026-04-01,36691712.29,6,24115592.2,3083738.68,0.1278,35135067.55,0
CUS00003260,CARD000002754,2026-05-01,39717298.43,29,11508241.13,1137869.8,0.1035,38581690.13,0
CUS00003260,CARD000002754,2026-06-01,26935462.0,34,9985479.06,3993949.64,0.1302,26189417.21,0
CUS00003260,CARD000002754,2026-07-01,27780546.45,29,18009026.08,3557742.8,0.1352,27201258.24,0
CUS00003263,CARD000002756,2026-02-01,96513595.65,11,30009662.98,11447422.86,0.6892,101128282.49,0
CUS00003263,CARD000002756,2026-03-01,91687864.65,35,27600570.99,25115557.83,0.7407,94395321.05,0
CUS00003263,CARD000002756,2026-04-01,103330560.8,32,43722879.33,4890103.27,0.6549,107261238.75,0
CUS00003263,CARD000002756,2026-05-01,71701483.69,4,16096418.45,1462767.8,0.5359,73440367.69,0
CUS00003263,CARD000002756,2026-06-01,57254739.17,23,36311259.46,15124158.54,0.5443,55731766.83,0
CUS00003263,CARD000002756,2026-07-01,62007412.63,30,21122232.96,17983546.43,0.6054,54842682.82,0
CUS00003263,CARD000002757,2026-02-01,66422978.63,15,37361576.71,12892877.23,0.5086,52304987.21,0
CUS00003263,CARD000002757,2026-03-01,85984929.74,32,30428320.79,9013982.38,0.5316,87775542.74,0
CUS00003263,CARD000002757,2026-04-01,61347618.99,12,17576215.38,18213148.16,0.589,63385527.66,0
CUS00003263,CARD000002757,2026-05-01,56531485.83,39,28485309.22,4809516.69,0.5597,44590692.82,0
CUS00003263,CARD000002757,2026-06-01,84073542.79,13,34077191.11,9204130.01,0.5064,88111327.59,0
CUS00003263,CARD000002757,2026-07-01,91539358.69,36,24058920.58,23207626.37,0.4757,73597018.68,0
CUS00003265,CARD000002758,2026-02-01,24295845.66,38,7217178.24,5533261.93,0.2131,22066247.69,0
CUS00003265,CARD000002758,2026-03-01,17603171.04,18,11198272.65,1423891.23,0.1905,16276566.07,0
CUS00003265,CARD000002758,2026-04-01,23669567.94,34,10028593.85,6576779.57,0.2233,21325966.01,0
CUS00003265,CARD000002758,2026-05-01,14506091.55,11,5730067.73,2715089.73,0.2458,14723589.87,0
CUS00003265,CARD000002758,2026-06-01,21144793.93,33,10428360.52,2758107.06,0.2379,20263883.17,0
CUS00003265,CARD000002758,2026-07-01,16753847.76,26,8013993.07,4153714.65,0.2553,15155174.32,0
CUS00003267,CARD000002759,2026-02-01,25797808.83,8,5284454.79,5395629.6,0.2426,23781487.08,0
CUS00003267,CARD000002759,2026-03-01,25639742.89,5,16087028.99,6633896.1,0.2671,17969079.93,0
CUS00003267,CARD000002759,2026-04-01,29585811.43,14,19756027.74,7333205.17,0.2527,29594125.59,0
CUS00003267,CARD000002759,2026-05-01,27167144.69,24,10258499.1,3351611.01,0.2399,21329785.59,0
CUS00003267,CARD000002759,2026-06-01,32829719.45,19,20350396.23,7059655.16,0.2973,27531186.81,0
CUS00003267,CARD000002759,2026-07-01,37781952.61,34,8037889.15,5368086.81,0.2485,36410451.98,0
CUS00003272,CARD000002763,2026-02-01,135584230.66,26,68497487.72,36808056.59,0.8121,103234905.73,0
CUS00003272,CARD000002763,2026-03-01,176427973.69,5,102017528.94,7359799.22,0.7379,169504558.04,0
CUS00003272,CARD000002763,2026-04-01,218820920.65,15,65520449.94,26119363.56,0.8015,211381601.89,0
CUS00003272,CARD000002763,2026-05-01,140012436.39,22,76705810.12,427126.42,0.6717,136059218.44,0
CUS00003272,CARD000002763,2026-06-01,147934454.37,33,68031791.48,24119944.46,0.8123,122653049.0,0
CUS00003272,CARD000002763,2026-07-01,156040082.41,7,34325612.44,35741005.88,0.7541,156900808.61,0
CUS00003274,CARD000002764,2026-02-01,29994442.41,10,10230108.25,5420542.17,0.1402,23900159.2,0
CUS00003274,CARD000002764,2026-03-01,19472405.85,15,9981734.05,3864583.72,0.1387,14312795.59,0
CUS00003274,CARD000002764,2026-04-01,22739767.67,11,10854434.92,2974081.91,0.1404,19232293.48,0
CUS00003274,CARD000002764,2026-05-01,22581944.4,21,12863754.4,6348939.28,0.1414,23481362.54,0
CUS00003274,CARD000002764,2026-06-01,25005791.04,3,10748527.42,2793960.34,0.142,25699380.73,0
CUS00003274,CARD000002764,2026-07-01,21469523.75,23,11416969.44,2041696.33,0.1356,20010866.16,0
CUS00003275,CARD000002765,2026-02-01,100667649.87,20,29751166.85,17962287.83,0.6401,96622765.66,0
CUS00003275,CARD000002765,2026-03-01,60929572.4,7,39865585.48,10217522.83,0.7588,48650659.98,1
CUS00003275,CARD000002765,2026-04-01,51983692.53,35,27720350.12,2953093.97,0.7736,46798948.1,0
CUS00003275,CARD000002765,2026-05-01,97136460.76,6,67924512.87,21201249.62,0.5991,89075074.95,0
CUS00003275,CARD000002765,2026-06-01,88058218.67,11,23758309.97,15646949.77,0.7639,64243605.77,0
CUS00003275,CARD000002765,2026-07-01,64973829.29,14,17097891.4,3075873.49,0.7232,46946676.26,0
CUS00003276,CARD000002766,2026-02-01,107291472.47,4,49390842.05,19366664.1,0.3264,96638140.98,0
CUS00003276,CARD000002766,2026-03-01,146464032.76,6,96977948.84,1661065.92,0.3844,103709444.77,0
CUS00003276,CARD000002766,2026-04-01,175980776.13,18,90613915.34,39383848.72,0.2743,184137188.86,0
CUS00003276,CARD000002766,2026-05-01,129141948.49,11,47518418.28,28711369.93,0.3385,110374794.11,0
CUS00003276,CARD000002766,2026-06-01,133966810.2,29,31015140.47,34248006.94,0.33,110423671.05,0
CUS00003276,CARD000002766,2026-07-01,149199226.91,27,72170019.77,13455900.01,0.2742,140585136.62,0
CUS00003279,CARD000002767,2026-02-01,56100119.7,39,29185125.49,870007.86,0.5811,49501500.13,0
CUS00003279,CARD000002767,2026-03-01,66455472.65,17,46395562.16,18563759.38,0.4699,65278063.62,0
CUS00003279,CARD000002767,2026-04-01,42305377.52,5,15421440.4,11085323.8,0.6003,36890700.97,0
CUS00003279,CARD000002767,2026-05-01,59093882.45,12,36496106.06,17049343.43,0.5512,60168835.46,0
CUS00003279,CARD000002767,2026-06-01,48592947.33,33,18603531.94,5211787.65,0.5983,37040912.27,0
CUS00003279,CARD000002767,2026-07-01,38934076.59,16,8996829.39,3578867.03,0.5287,34329210.69,0
CUS00003280,CARD000002768,2026-02-01,504763.67,19,304718.7,24621.03,0.0234,405858.85,0
CUS00003280,CARD000002768,2026-03-01,532875.14,10,150812.68,119590.17,0.0251,468675.79,0
CUS00003280,CARD000002768,2026-04-01,386714.31,35,250124.89,7869.04,0.02,373047.37,0
CUS00003280,CARD000002768,2026-05-01,352154.34,34,112084.63,7934.37,0.0256,316634.0,0
CUS00003280,CARD000002768,2026-06-01,350912.87,11,146978.25,75668.63,0.0204,270936.01,1
CUS00003280,CARD000002768,2026-07-01,400989.57,10,134009.82,83376.56,0.0203,284762.92,0
CUS00003281,CARD000002770,2026-02-01,29601552.96,36,18219303.38,8314284.64,0.0974,21501565.63,0
CUS00003281,CARD000002770,2026-03-01,22930925.46,8,9605161.58,5572844.91,0.0839,20002911.19,0
CUS00003281,CARD000002770,2026-04-01,39609054.5,24,21941319.19,998553.65,0.0891,33701853.27,0
CUS00003281,CARD000002770,2026-05-01,33349478.77,23,15818507.82,5480491.97,0.0821,24313102.35,0
CUS00003281,CARD000002770,2026-06-01,23174482.21,21,14707166.34,2384497.2,0.089,21275067.6,0
CUS00003281,CARD000002770,2026-07-01,31402218.02,13,14003813.65,2553487.29,0.0948,24497036.43,0
CUS00003282,CARD000002771,2026-02-01,83685656.46,25,22493919.49,4731933.1,0.6286,81133002.96,0
CUS00003282,CARD000002771,2026-03-01,100437565.06,26,57348493.81,10118153.23,0.7554,90772072.18,0
CUS00003282,CARD000002771,2026-04-01,84059769.25,23,41153031.2,20180655.6,0.7715,68489656.3,0
CUS00003282,CARD000002771,2026-05-01,115033080.31,26,58994342.89,32286452.68,0.821,110891657.07,0
CUS00003282,CARD000002771,2026-06-01,124120558.42,16,57435518.89,26943913.75,0.8079,115995046.24,0
CUS00003282,CARD000002771,2026-07-01,86152939.84,34,33045596.96,19243428.73,0.7572,88714568.29,0
CUS00003282,CARD000002772,2026-02-01,29633760.7,22,11324005.27,6264307.67,0.6375,28655103.61,0
CUS00003282,CARD000002772,2026-03-01,35512350.6,22,19403522.16,8793237.6,0.5471,29441929.99,0
CUS00003282,CARD000002772,2026-04-01,27693057.56,34,12837516.62,2912303.85,0.6777,23107380.51,0
CUS00003282,CARD000002772,2026-05-01,47644614.75,28,11742567.54,3068480.06,0.6795,42373948.15,0
CUS00003282,CARD000002772,2026-06-01,51065619.24,33,33277196.34,13965336.93,0.577,40033789.16,0
CUS00003282,CARD000002772,2026-07-01,49193700.58,6,32126256.5,9602215.21,0.6117,36009922.82,0
CUS00003286,CARD000002773,2026-02-01,14073491.27,34,9646942.98,3331602.26,0.1261,14706217.33,0
CUS00003286,CARD000002773,2026-03-01,21468051.09,28,7596448.04,5995343.9,0.1186,18212748.15,1
CUS00003286,CARD000002773,2026-04-01,20327753.54,4,9941225.64,2848532.75,0.1354,19907186.6,0
CUS00003286,CARD000002773,2026-05-01,13962749.55,10,6061589.41,1029025.97,0.1509,13829849.61,0
CUS00003286,CARD000002773,2026-06-01,16710563.03,5,8637394.57,4132309.67,0.1154,13799947.69,0
CUS00003286,CARD000002773,2026-07-01,14320803.08,4,6138054.87,2800641.71,0.1483,10848271.63,0
CUS00003288,CARD000002776,2026-02-01,13999406.65,29,5316402.88,738267.33,0.4615,11188702.46,0
CUS00003288,CARD000002776,2026-03-01,14711719.76,28,8994055.56,480232.9,0.4107,14392346.75,0
CUS00003288,CARD000002776,2026-04-01,20761217.96,20,6973042.99,1055973.39,0.5479,15243599.68,0
CUS00003288,CARD000002776,2026-05-01,23663786.49,11,9195433.42,1127812.5,0.5213,19105977.96,0
CUS00003288,CARD000002776,2026-06-01,19088871.11,33,9157567.08,4904460.18,0.4647,16807285.82,0
CUS00003288,CARD000002776,2026-07-01,25651167.2,11,7091100.32,4507315.59,0.5102,26863881.46,0
CUS00003288,CARD000002777,2026-02-01,27280280.85,33,17574871.29,4093709.0,0.8269,20285481.62,0
CUS00003288,CARD000002777,2026-03-01,35614462.89,22,12512339.2,8579218.1,0.7002,26164498.57,0
CUS00003288,CARD000002777,2026-04-01,31032672.52,28,18824078.16,4055431.5,0.7911,27724832.78,0
CUS00003288,CARD000002777,2026-05-01,45293084.15,12,18205329.54,11719251.83,0.6539,37546005.53,0
CUS00003288,CARD000002777,2026-06-01,46751130.23,31,29209258.9,2245200.74,0.6089,45159725.61,1
CUS00003288,CARD000002777,2026-07-01,32249410.86,19,22283843.34,622656.72,0.8097,26736072.25,0
CUS00003291,CARD000002780,2026-02-01,24856654.75,37,16730941.8,1035172.07,0.67,20130657.39,0
CUS00003291,CARD000002780,2026-03-01,29425460.73,11,13517376.26,7931148.27,0.6708,21903711.35,0
CUS00003291,CARD000002780,2026-04-01,33119626.13,18,14116664.34,290938.25,0.6169,31419126.87,0
CUS00003291,CARD000002780,2026-05-01,24163257.9,33,14758706.76,3954857.69,0.7622,17840666.89,0
CUS00003291,CARD000002780,2026-06-01,28094165.66,36,9819366.44,6945934.63,0.7392,24803028.83,0
CUS00003291,CARD000002780,2026-07-01,33300169.93,16,13055018.28,4154850.87,0.5873,24556678.78,0
CUS00003292,CARD000002781,2026-02-01,34576394.72,16,17079522.23,6395902.61,0.3033,36295020.1,0
CUS00003292,CARD000002781,2026-03-01,45500065.98,23,20489512.76,7383157.55,0.4287,41387571.23,0
CUS00003292,CARD000002781,2026-04-01,51591587.37,30,28712622.13,13509292.82,0.4286,38493247.76,0
CUS00003292,CARD000002781,2026-05-01,36883008.08,33,22246594.0,8505952.86,0.3695,36099591.94,0
CUS00003292,CARD000002781,2026-06-01,48562214.82,18,18530120.02,7195628.92,0.3556,50206652.5,0
CUS00003292,CARD000002781,2026-07-01,43363396.53,22,19755565.82,6756660.73,0.3925,41942580.04,0
CUS00003296,CARD000002784,2026-02-01,137831591.28,33,78539718.09,29432823.13,0.3984,109321141.98,0
CUS00003296,CARD000002784,2026-03-01,142228155.22,36,47100296.55,21647995.15,0.4203,137685421.98,0
CUS00003296,CARD000002784,2026-04-01,119447107.3,7,33913252.48,27798194.67,0.3969,93187521.16,0
CUS00003296,CARD000002784,2026-05-01,147717580.5,11,41856338.89,22493135.79,0.3484,125644545.34,0
CUS00003296,CARD000002784,2026-06-01,135680425.91,5,92403323.92,35259788.09,0.4034,108328220.82,0
CUS00003296,CARD000002784,2026-07-01,144508366.37,10,56158846.85,23653879.96,0.3971,139053360.75,0
CUS00003300,CARD000002785,2026-02-01,33139899.12,6,12398395.32,4584525.01,0.3251,29506892.53,0
CUS00003300,CARD000002785,2026-03-01,38493133.0,32,15348257.87,1470727.18,0.3331,40341269.99,0
CUS00003300,CARD000002785,2026-04-01,30981659.39,13,10993444.41,8477477.3,0.3077,25321575.27,0
CUS00003300,CARD000002785,2026-05-01,32412347.68,7,21892780.25,3612898.0,0.3107,27405319.97,0
