customer_id,cif_id,customer_type,age_group,gender_code,occupation_group,industry_group,income_band,province_code,region_code,customer_segment,relationship_start_date,relationship_years,rm_id,branch_id,kyc_status,preferred_channel,customer_active_flag,marketing_consent_flag,consent_channels,do_not_contact_flag,record_effective_from,record_effective_to,current_flag
CUS00004663,CIF000004663,INDIVIDUAL,18-25,F,OTHER,OTHER,<10M,74,SOUTH,MASS,2018-02-21,8.52,RM0002,BR001,VERIFIED,IN_APP,True,True,"APP,EMAIL,SMS,ZALO",False,2018-02-21,9999-12-31,True
CUS00004664,CIF000004664,SME,36-45,M,OTHER,IT,40-80M,01,NORTH,SME,2014-07-22,12.11,RM0137,BR016,VERIFIED,EMAIL,True,True,"EMAIL,SMS",False,2014-07-22,9999-12-31,True
CUS00004665,CIF000004665,INDIVIDUAL,46-55,F,PUBLIC_SECTOR,HEALTHCARE,10-20M,31,NORTH,MASS,2025-07-25,1.1,RM0062,BR007,VERIFIED,EMAIL,True,True,"EMAIL,SMS",False,2025-07-25,9999-12-31,True
CUS00004666,CIF000004666,INDIVIDUAL,36-45,M,BUSINESS_OWNER,HEALTHCARE,40-80M,79,SOUTH,PRIVATE,2016-05-19,10.28,RM0100,BR012,VERIFIED,IN_APP,True,True,"APP,EMAIL,SMS,ZALO",False,2016-05-19,9999-12-31,True
CUS00004667,CIF000004667,INDIVIDUAL,46-55,M,FREELANCE,HEALTHCARE,40-80M,79,SOUTH,MASS_AFFLUENT,2013-07-08,13.15,RM0111,BR013,VERIFIED,IN_APP,True,True,"EMAIL,SMS,ZALO",False,2013-07-08,9999-12-31,True
CUS00004668,CIF000004668,INDIVIDUAL,36-45,M,OTHER,HEALTHCARE,20-40M,79,SOUTH,MASS,2019-02-09,7.56,RM0012,BR002,VERIFIED,EMAIL,True,True,"APP,EMAIL,SMS,ZALO",False,2019-02-09,9999-12-31,True
CUS00004669,CIF000004669,INDIVIDUAL,46-55,F,BUSINESS_OWNER,MANUFACTURING,10-20M,01,NORTH,MASS_AFFLUENT,2013-05-18,13.29,RM0128,BR015,VERIFIED,IN_APP,True,False,,False,2013-05-18,9999-12-31,True
CUS00004670,CIF000004670,INDIVIDUAL,18-25,M,FREELANCE,LOGISTICS,40-80M,79,SOUTH,PRIVATE,2022-05-04,4.33,RM0163,BR019,VERIFIED,IN_APP,True,False,,True,2022-05-04,9999-12-31,True
CUS00004671,CIF000004671,INDIVIDUAL,46-55,M,FREELANCE,LOGISTICS,80M+,79,SOUTH,AFFLUENT,2021-12-13,4.71,RM0017,BR002,VERIFIED,EMAIL,True,True,"APP,SMS,ZALO",False,2021-12-13,9999-12-31,True
CUS00004672,CIF000004672,INDIVIDUAL,56-65,M,FREELANCE,LOGISTICS,10-20M,79,SOUTH,MASS,2023-06-09,3.23,RM0142,BR016,VERIFIED,IN_APP,True,True,EMAIL,False,2023-06-09,9999-12-31,True
CUS00004673,CIF000004673,SME,36-45,F,OTHER,MANUFACTURING,20-40M,74,SOUTH,SME,2017-06-29,9.17,RM0051,BR006,VERIFIED,SMS,True,True,"APP,EMAIL",False,2017-06-29,9999-12-31,True
CUS00004674,CIF000004674,INDIVIDUAL,26-35,F,OFFICE,RETAIL,20-40M,56,CENTRAL,MASS_AFFLUENT,2021-05-23,5.27,RM0080,BR009,VERIFIED,RM_CALL,True,False,,False,2021-05-23,9999-12-31,True
CUS00004675,CIF000004675,INDIVIDUAL,36-45,M,OTHER,FINANCE,<10M,31,NORTH,MASS,2023-11-20,2.78,RM0035,BR004,VERIFIED,RM_CALL,True,True,"EMAIL,ZALO",False,2023-11-20,9999-12-31,True
CUS00004676,CIF000004676,INDIVIDUAL,36-45,M,OTHER,EDUCATION,80M+,22,NORTH,AFFLUENT,2019-06-26,7.18,RM0173,BR020,VERIFIED,SMS,True,True,"APP,ZALO",False,2019-06-26,9999-12-31,True
CUS00004677,CIF000004677,INDIVIDUAL,26-35,F,FREELANCE,EDUCATION,20-40M,01,NORTH,MASS_AFFLUENT,2024-11-26,1.76,RM0043,BR005,VERIFIED,SMS,True,True,"EMAIL,SMS,ZALO",False,2024-11-26,9999-12-31,True
CUS00004678,CIF000004678,SME,65+,F,FREELANCE,EDUCATION,20-40M,48,CENTRAL,SME,2018-03-18,8.45,RM0031,BR004,VERIFIED,RM_CALL,True,True,"APP,EMAIL,SMS,ZALO",True,2018-03-18,9999-12-31,True
CUS00004679,CIF000004679,INDIVIDUAL,18-25,F,FREELANCE,HEALTHCARE,20-40M,75,SOUTH,MASS_AFFLUENT,2013-10-12,12.88,RM0048,BR006,VERIFIED,SMS,True,True,APP,False,2013-10-12,9999-12-31,True
CUS00004680,CIF000004680,INDIVIDUAL,46-55,F,OFFICE,EDUCATION,20-40M,79,SOUTH,MASS,2020-10-14,5.88,RM0003,BR001,VERIFIED,RM_CALL,True,True,"APP,EMAIL,SMS,ZALO",False,2020-10-14,9999-12-31,True
CUS00004681,CIF000004681,INDIVIDUAL,46-55,F,FREELANCE,HEALTHCARE,20-40M,01,NORTH,MASS_AFFLUENT,2014-10-12,11.89,RM0087,BR010,VERIFIED,SMS,True,True,SMS,False,2014-10-12,9999-12-31,True
CUS00004682,CIF000004682,INDIVIDUAL,46-55,M,OTHER,OTHER,<10M,79,SOUTH,MASS,2019-02-18,7.53,RM0038,BR005,VERIFIED,IN_APP,True,True,"APP,ZALO",False,2019-02-18,9999-12-31,True
CUS00004683,CIF000004683,INDIVIDUAL,46-55,F,PUBLIC_SECTOR,MANUFACTURING,10-20M,79,SOUTH,MASS,2019-02-15,7.54,RM0160,BR018,VERIFIED,EMAIL,True,True,"APP,EMAIL,SMS,ZALO",False,2019-02-15,9999-12-31,True
CUS00004684,CIF000004684,INDIVIDUAL,56-65,M,MANAGER,FINANCE,<10M,01,NORTH,MASS,2014-01-23,12.6,RM0129,BR015,VERIFIED,EMAIL,True,True,"APP,ZALO",False,2014-01-23,9999-12-31,True
CUS00004685,CIF000004685,INDIVIDUAL,46-55,F,MANAGER,FINANCE,20-40M,01,NORTH,MASS,2017-03-17,9.46,RM0150,BR017,VERIFIED,ZALO,True,True,"APP,SMS",False,2017-03-17,9999-12-31,True
CUS00004686,CIF000004686,INDIVIDUAL,18-25,F,PUBLIC_SECTOR,IT,10-20M,40,NORTH,MASS,2025-04-22,1.36,RM0102,BR012,VERIFIED,IN_APP,True,False,,False,2025-04-22,9999-12-31,True
CUS00004687,CIF000004687,INDIVIDUAL,46-55,F,PUBLIC_SECTOR,OTHER,10-20M,79,SOUTH,MASS,2017-06-09,9.23,RM0101,BR012,VERIFIED,SMS,True,True,"APP,EMAIL,SMS,ZALO",False,2017-06-09,9999-12-31,True
CUS00004688,CIF000004688,INDIVIDUAL,18-25,M,OFFICE,IT,10-20M,79,SOUTH,MASS_AFFLUENT,2013-03-11,13.47,RM0007,BR001,VERIFIED,RM_CALL,True,True,"APP,SMS,ZALO",False,2013-03-11,9999-12-31,True
CUS00004689,CIF000004689,INDIVIDUAL,26-35,F,MANAGER,MANUFACTURING,10-20M,92,SOUTH,MASS_AFFLUENT,2019-03-28,7.43,RM0027,BR003,EXPIRED,IN_APP,True,True,"APP,EMAIL,SMS,ZALO",False,2019-03-28,9999-12-31,True
CUS00004690,CIF000004690,INDIVIDUAL,46-55,F,FREELANCE,CONSTRUCTION,10-20M,48,CENTRAL,MASS,2021-05-20,5.28,RM0136,BR016,VERIFIED,SMS,True,True,"EMAIL,SMS,ZALO",False,2021-05-20,9999-12-31,True
CUS00004691,CIF000004691,INDIVIDUAL,26-35,M,OFFICE,RETAIL,40-80M,75,SOUTH,MASS_AFFLUENT,2015-09-10,10.97,RM0017,BR002,VERIFIED,ZALO,True,False,,True,2015-09-10,9999-12-31,True
CUS00004692,CIF000004692,SME,18-25,F,FREELANCE,LOGISTICS,40-80M,48,CENTRAL,SME,2022-04-16,4.38,RM0063,BR007,VERIFIED,SMS,True,False,,True,2022-04-16,9999-12-31,True
CUS00004693,CIF000004693,INDIVIDUAL,36-45,F,OFFICE,HEALTHCARE,10-20M,75,SOUTH,MASS,2024-04-14,2.38,RM0031,BR004,VERIFIED,SMS,True,True,"APP,SMS",False,2024-04-14,9999-12-31,True
CUS00004694,CIF000004694,SME,26-35,F,OFFICE,OTHER,40-80M,79,SOUTH,SME,2020-09-06,5.98,RM0005,BR001,VERIFIED,EMAIL,True,False,,True,2020-09-06,9999-12-31,True
CUS00004695,CIF000004695,INDIVIDUAL,26-35,M,RETIRED,CONSTRUCTION,40-80M,31,NORTH,AFFLUENT,2019-08-24,7.02,RM0030,BR004,VERIFIED,IN_APP,True,True,"APP,EMAIL,SMS,ZALO",False,2019-08-24,9999-12-31,True
CUS00004696,CIF000004696,INDIVIDUAL,46-55,M,BUSINESS_OWNER,OTHER,<10M,79,SOUTH,MASS,2012-11-08,13.81,RM0150,BR017,VERIFIED,EMAIL,True,False,,False,2012-11-08,9999-12-31,True
CUS00004697,CIF000004697,INDIVIDUAL,56-65,F,FREELANCE,EDUCATION,20-40M,79,SOUTH,MASS,2019-10-20,6.86,RM0035,BR004,VERIFIED,IN_APP,True,False,,False,2019-10-20,9999-12-31,True
CUS00004698,CIF000004698,INDIVIDUAL,56-65,M,RETIRED,OTHER,<10M,74,SOUTH,MASS,2013-06-30,13.17,RM0117,BR013,VERIFIED,EMAIL,True,False,,False,2013-06-30,9999-12-31,True
CUS00004699,CIF000004699,INDIVIDUAL,26-35,M,MANAGER,OTHER,40-80M,40,NORTH,AFFLUENT,2023-01-14,3.63,RM0137,BR016,VERIFIED,SMS,True,False,,False,2023-01-14,9999-12-31,True
CUS00004700,CIF000004700,INDIVIDUAL,36-45,F,PUBLIC_SECTOR,EDUCATION,40-80M,79,SOUTH,PRIVATE,2015-01-26,11.59,RM0008,BR001,VERIFIED,SMS,True,True,"APP,EMAIL,ZALO",False,2015-01-26,9999-12-31,True
CUS00004701,CIF000004701,INDIVIDUAL,46-55,M,FREELANCE,OTHER,20-40M,40,NORTH,MASS,2017-04-23,9.36,RM0002,BR001,VERIFIED,RM_CALL,True,True,"EMAIL,ZALO",False,2017-04-23,9999-12-31,True
CUS00004702,CIF000004702,INDIVIDUAL,56-65,M,FREELANCE,RETAIL,20-40M,01,NORTH,MASS_AFFLUENT,2026-04-18,0.37,RM0175,BR020,VERIFIED,SMS,True,True,ZALO,False,2026-04-18,9999-12-31,True
CUS00004703,CIF000004703,INDIVIDUAL,46-55,F,RETIRED,FINANCE,10-20M,01,NORTH,MASS,2018-07-23,8.11,RM0089,BR010,VERIFIED,RM_CALL,True,False,,False,2018-07-23,9999-12-31,True
CUS00004704,CIF000004704,INDIVIDUAL,18-25,M,OFFICE,FINANCE,40-80M,79,SOUTH,AFFLUENT,2019-11-18,6.78,RM0061,BR007,VERIFIED,RM_CALL,True,True,"APP,EMAIL,ZALO",False,2019-11-18,9999-12-31,True
CUS00004705,CIF000004705,INDIVIDUAL,56-65,M,OFFICE,FINANCE,10-20M,74,SOUTH,MASS,2016-04-28,10.34,RM0130,BR015,VERIFIED,RM_CALL,True,True,SMS,False,2016-04-28,9999-12-31,True
CUS00004706,CIF000004706,INDIVIDUAL,46-55,F,OFFICE,OTHER,40-80M,31,NORTH,MASS_AFFLUENT,2020-03-25,6.43,RM0090,BR010,VERIFIED,SMS,True,True,"APP,EMAIL,SMS,ZALO",False,2020-03-25,9999-12-31,True
CUS00004707,CIF000004707,INDIVIDUAL,26-35,M,OTHER,LOGISTICS,40-80M,75,SOUTH,AFFLUENT,2023-10-22,2.86,RM0059,BR007,VERIFIED,IN_APP,True,True,"SMS,ZALO",False,2023-10-22,9999-12-31,True
CUS00004708,CIF000004708,INDIVIDUAL,36-45,M,FREELANCE,OTHER,20-40M,01,NORTH,MASS_AFFLUENT,2019-10-12,6.89,RM0056,BR007,VERIFIED,RM_CALL,True,True,"APP,EMAIL,ZALO",False,2019-10-12,9999-12-31,True
CUS00004709,CIF000004709,INDIVIDUAL,36-45,M,FREELANCE,OTHER,20-40M,01,NORTH,MASS_AFFLUENT,2024-12-07,1.73,RM0116,BR013,VERIFIED,EMAIL,True,True,"APP,ZALO",False,2024-12-07,9999-12-31,True
CUS00004710,CIF000004710,INDIVIDUAL,36-45,F,OTHER,FINANCE,40-80M,79,SOUTH,AFFLUENT,2014-03-20,12.45,RM0029,BR004,VERIFIED,IN_APP,True,True,EMAIL,False,2014-03-20,9999-12-31,True
CUS00004711,CIF000004711,INDIVIDUAL,36-45,M,MANAGER,MANUFACTURING,20-40M,01,NORTH,MASS_AFFLUENT,2017-05-31,9.25,RM0122,BR014,EXPIRED,IN_APP,True,False,,False,2017-05-31,9999-12-31,True
CUS00004712,CIF000004712,INDIVIDUAL,56-65,M,RETIRED,CONSTRUCTION,40-80M,79,SOUTH,PRIVATE,2016-11-04,9.82,RM0167,BR019,VERIFIED,RM_CALL,True,True,EMAIL,False,2016-11-04,9999-12-31,True
CUS00004713,CIF000004713,INDIVIDUAL,56-65,M,OTHER,EDUCATION,10-20M,79,SOUTH,MASS,2018-09-28,7.92,RM0047,BR006,VERIFIED,RM_CALL,False,False,,True,2018-09-28,9999-12-31,True
CUS00004714,CIF000004714,INDIVIDUAL,56-65,M,OTHER,FINANCE,10-20M,74,SOUTH,MASS,2023-09-23,2.94,RM0110,BR013,VERIFIED,ZALO,True,True,ZALO,False,2023-09-23,9999-12-31,True
CUS00004715,CIF000004715,INDIVIDUAL,18-25,F,FREELANCE,EDUCATION,10-20M,40,NORTH,MASS,2026-04-28,0.34,RM0122,BR014,VERIFIED,SMS,True,True,"APP,EMAIL,ZALO",False,2026-04-28,9999-12-31,True
CUS00004716,CIF000004716,INDIVIDUAL,26-35,M,MANAGER,FINANCE,40-80M,48,CENTRAL,MASS_AFFLUENT,2023-12-02,2.75,RM0042,BR005,VERIFIED,IN_APP,True,True,"APP,EMAIL,SMS,ZALO",False,2023-12-02,9999-12-31,True
CUS00004717,CIF000004717,INDIVIDUAL,56-65,F,BUSINESS_OWNER,OTHER,10-20M,75,SOUTH,MASS_AFFLUENT,2023-09-30,2.92,RM0069,BR008,VERIFIED,IN_APP,True,False,,False,2023-09-30,9999-12-31,True
CUS00004718,CIF000004718,INDIVIDUAL,46-55,F,FREELANCE,FINANCE,20-40M,79,SOUTH,MASS_AFFLUENT,2023-01-16,3.62,RM0065,BR008,VERIFIED,IN_APP,True,True,"APP,EMAIL,SMS,ZALO",False,2023-01-16,9999-12-31,True
CUS00004719,CIF000004719,INDIVIDUAL,65+,M,RETIRED,OTHER,80M+,31,NORTH,PRIVATE,2014-06-29,12.17,RM0018,BR002,VERIFIED,ZALO,True,True,EMAIL,False,2014-06-29,9999-12-31,True
CUS00004720,CIF000004720,INDIVIDUAL,26-35,M,OTHER,IT,80M+,79,SOUTH,PRIVATE,2023-03-11,3.47,RM0174,BR020,VERIFIED,IN_APP,True,True,"EMAIL,SMS,ZALO",False,2023-03-11,9999-12-31,True
CUS00004721,CIF000004721,INDIVIDUAL,46-55,M,RETIRED,FINANCE,40-80M,31,NORTH,PRIVATE,2024-09-16,1.95,RM0031,BR004,VERIFIED,SMS,True,True,ZALO,False,2024-09-16,9999-12-31,True
CUS00004722,CIF000004722,INDIVIDUAL,18-25,F,OFFICE,OTHER,20-40M,92,SOUTH,MASS_AFFLUENT,2024-06-07,2.23,RM0171,BR019,VERIFIED,RM_CALL,True,True,"APP,SMS,ZALO",False,2024-06-07,9999-12-31,True
CUS00004723,CIF000004723,INDIVIDUAL,56-65,F,MANAGER,RETAIL,10-20M,56,CENTRAL,MASS,2017-07-18,9.12,RM0158,BR018,VERIFIED,IN_APP,True,True,ZALO,False,2017-07-18,9999-12-31,True
CUS00004724,CIF000004724,SME,56-65,M,OFFICE,LOGISTICS,40-80M,74,SOUTH,SME,2025-11-18,0.78,RM0155,BR018,VERIFIED,ZALO,True,True,"APP,SMS,ZALO",False,2025-11-18,9999-12-31,True
CUS00004725,CIF000004725,INDIVIDUAL,26-35,M,MANAGER,IT,20-40M,92,SOUTH,AFFLUENT,2017-03-31,9.42,RM0091,BR011,VERIFIED,SMS,True,True,"APP,EMAIL,SMS,ZALO",False,2017-03-31,9999-12-31,True
CUS00004726,CIF000004726,SME,46-55,M,MANAGER,FINANCE,80M+,74,SOUTH,SME,2018-02-21,8.52,RM0036,BR004,VERIFIED,SMS,True,False,,False,2018-02-21,9999-12-31,True
CUS00004727,CIF000004727,INDIVIDUAL,56-65,F,RETIRED,MANUFACTURING,10-20M,79,SOUTH,MASS,2020-12-14,5.71,RM0002,BR001,VERIFIED,SMS,True,True,"APP,EMAIL,SMS,ZALO",False,2020-12-14,9999-12-31,True
CUS00004728,CIF000004728,SME,46-55,M,MANAGER,HEALTHCARE,20-40M,56,CENTRAL,SME,2020-09-29,5.92,RM0146,BR017,VERIFIED,IN_APP,True,True,EMAIL,False,2020-09-29,9999-12-31,True
CUS00004729,CIF000004729,INDIVIDUAL,36-45,M,MANAGER,IT,10-20M,48,CENTRAL,MASS,2026-04-20,0.36,RM0042,BR005,VERIFIED,IN_APP,True,True,EMAIL,False,2026-04-20,9999-12-31,True
CUS00004730,CIF000004730,INDIVIDUAL,46-55,M,MANAGER,HEALTHCARE,40-80M,79,SOUTH,MASS_AFFLUENT,2026-01-19,0.61,RM0041,BR005,VERIFIED,ZALO,True,True,"APP,EMAIL,SMS,ZALO",False,2026-01-19,9999-12-31,True
CUS00004731,CIF000004731,INDIVIDUAL,46-55,M,PUBLIC_SECTOR,IT,40-80M,79,SOUTH,AFFLUENT,2017-12-30,8.67,RM0043,BR005,VERIFIED,ZALO,True,True,"APP,EMAIL,SMS,ZALO",False,2017-12-30,9999-12-31,True
CUS00004732,CIF000004732,INDIVIDUAL,56-65,F,BUSINESS_OWNER,LOGISTICS,20-40M,22,NORTH,MASS,2019-01-30,7.58,RM0060,BR007,VERIFIED,SMS,True,True,"APP,SMS,ZALO",False,2019-01-30,9999-12-31,True
CUS00004733,CIF000004733,INDIVIDUAL,65+,M,PUBLIC_SECTOR,FINANCE,20-40M,79,SOUTH,MASS,2019-02-08,7.56,RM0128,BR015,VERIFIED,EMAIL,True,True,SMS,False,2019-02-08,9999-12-31,True
CUS00004734,CIF000004734,INDIVIDUAL,56-65,F,MANAGER,HEALTHCARE,20-40M,79,SOUTH,MASS,2014-11-05,11.82,RM0129,BR015,VERIFIED,IN_APP,True,True,APP,False,2014-11-05,9999-12-31,True
CUS00004735,CIF000004735,INDIVIDUAL,46-55,F,PUBLIC_SECTOR,FINANCE,40-80M,92,SOUTH,AFFLUENT,2020-01-11,6.64,RM0061,BR007,VERIFIED,ZALO,True,False,,False,2020-01-11,9999-12-31,True
CUS00004736,CIF000004736,SME,26-35,F,MANAGER,LOGISTICS,80M+,01,NORTH,SME,2022-01-16,4.62,RM0082,BR010,VERIFIED,IN_APP,True,True,"APP,EMAIL,SMS,ZALO",False,2022-01-16,9999-12-31,True
CUS00004737,CIF000004737,SME,26-35,M,RETIRED,FINANCE,80M+,56,CENTRAL,SME,2021-07-29,5.09,RM0145,BR017,VERIFIED,IN_APP,True,False,,False,2021-07-29,9999-12-31,True
CUS00004738,CIF000004738,SME,18-25,F,RETIRED,OTHER,40-80M,79,SOUTH,SME,2014-06-27,12.18,RM0029,BR004,VERIFIED,SMS,True,True,"APP,SMS,ZALO",False,2014-06-27,9999-12-31,True
CUS00004739,CIF000004739,INDIVIDUAL,36-45,F,PUBLIC_SECTOR,FINANCE,10-20M,01,NORTH,MASS,2014-07-30,12.09,RM0083,BR010,VERIFIED,IN_APP,True,True,"EMAIL,SMS",False,2014-07-30,9999-12-31,True
CUS00004740,CIF000004740,INDIVIDUAL,36-45,F,BUSINESS_OWNER,OTHER,80M+,31,NORTH,PRIVATE,2021-03-27,5.43,RM0081,BR009,VERIFIED,SMS,True,True,"APP,EMAIL,SMS,ZALO",False,2021-03-27,9999-12-31,True
CUS00004741,CIF000004741,SME,26-35,M,PUBLIC_SECTOR,MANUFACTURING,20-40M,48,CENTRAL,SME,2014-12-04,11.74,RM0155,BR018,VERIFIED,IN_APP,True,True,"EMAIL,ZALO",False,2014-12-04,9999-12-31,True
CUS00004742,CIF000004742,INDIVIDUAL,46-55,M,OFFICE,MANUFACTURING,20-40M,01,NORTH,AFFLUENT,2017-06-07,9.23,RM0022,BR003,VERIFIED,IN_APP,True,True,EMAIL,False,2017-06-07,9999-12-31,True
CUS00004743,CIF000004743,INDIVIDUAL,46-55,F,PUBLIC_SECTOR,EDUCATION,40-80M,74,SOUTH,MASS_AFFLUENT,2020-03-12,6.47,RM0177,BR020,VERIFIED,ZALO,True,True,"APP,EMAIL,SMS,ZALO",False,2020-03-12,9999-12-31,True
CUS00004744,CIF000004744,SME,26-35,F,BUSINESS_OWNER,CONSTRUCTION,20-40M,79,SOUTH,SME,2022-02-12,4.55,RM0105,BR012,EXPIRED,RM_CALL,True,True,"APP,SMS",False,2022-02-12,9999-12-31,True
CUS00004745,CIF000004745,INDIVIDUAL,65+,F,MANAGER,HEALTHCARE,40-80M,01,NORTH,MASS_AFFLUENT,2017-11-21,8.77,RM0009,BR001,VERIFIED,IN_APP,True,True,ZALO,False,2017-11-21,9999-12-31,True
CUS00004746,CIF000004746,INDIVIDUAL,18-25,M,FREELANCE,FINANCE,80M+,79,SOUTH,AFFLUENT,2020-07-29,6.09,RM0095,BR011,VERIFIED,EMAIL,True,False,,False,2020-07-29,9999-12-31,True
CUS00004747,CIF000004747,INDIVIDUAL,36-45,M,FREELANCE,EDUCATION,40-80M,92,SOUTH,MASS_AFFLUENT,2022-12-01,3.75,RM0017,BR002,VERIFIED,IN_APP,True,True,"APP,SMS,ZALO",False,2022-12-01,9999-12-31,True
CUS00004748,CIF000004748,INDIVIDUAL,26-35,F,RETIRED,IT,20-40M,79,SOUTH,MASS,2023-01-26,3.59,RM0126,BR014,VERIFIED,IN_APP,True,True,"APP,SMS,ZALO",False,2023-01-26,9999-12-31,True
CUS00004749,CIF000004749,INDIVIDUAL,46-55,M,OTHER,FINANCE,10-20M,75,SOUTH,MASS,2018-04-25,8.35,RM0081,BR009,VERIFIED,SMS,True,True,"APP,EMAIL,SMS",False,2018-04-25,9999-12-31,True
CUS00004750,CIF000004750,INDIVIDUAL,56-65,M,FREELANCE,OTHER,20-40M,74,SOUTH,AFFLUENT,2022-06-15,4.21,RM0006,BR001,VERIFIED,SMS,True,False,,False,2022-06-15,9999-12-31,True
CUS00004751,CIF000004751,INDIVIDUAL,65+,F,PUBLIC_SECTOR,FINANCE,10-20M,79,SOUTH,MASS_AFFLUENT,2024-10-05,1.9,RM0012,BR002,VERIFIED,SMS,True,True,"APP,EMAIL,SMS,ZALO",False,2024-10-05,9999-12-31,True
CUS00004752,CIF000004752,INDIVIDUAL,26-35,F,RETIRED,LOGISTICS,10-20M,79,SOUTH,MASS,2021-06-09,5.23,RM0128,BR015,VERIFIED,EMAIL,True,True,"EMAIL,ZALO",False,2021-06-09,9999-12-31,True
CUS00004753,CIF000004753,INDIVIDUAL,56-65,F,FREELANCE,EDUCATION,80M+,79,SOUTH,PRIVATE,2019-07-15,7.13,RM0154,BR018,VERIFIED,EMAIL,True,False,,True,2019-07-15,9999-12-31,True
CUS00004754,CIF000004754,INDIVIDUAL,46-55,M,OFFICE,OTHER,80M+,56,CENTRAL,AFFLUENT,2016-05-05,10.32,RM0132,BR015,VERIFIED,RM_CALL,True,False,,True,2016-05-05,9999-12-31,True
CUS00004755,CIF000004755,INDIVIDUAL,26-35,F,BUSINESS_OWNER,CONSTRUCTION,10-20M,48,CENTRAL,MASS,2013-03-16,13.46,RM0144,BR016,VERIFIED,IN_APP,True,True,"APP,EMAIL,SMS,ZALO",False,2013-03-16,9999-12-31,True
CUS00004756,CIF000004756,INDIVIDUAL,36-45,M,MANAGER,IT,20-40M,79,SOUTH,MASS_AFFLUENT,2014-04-18,12.37,RM0010,BR002,VERIFIED,RM_CALL,True,False,,False,2014-04-18,9999-12-31,True
CUS00004757,CIF000004757,INDIVIDUAL,36-45,F,MANAGER,FINANCE,10-20M,79,SOUTH,MASS_AFFLUENT,2025-02-18,1.53,RM0159,BR018,VERIFIED,IN_APP,True,True,EMAIL,False,2025-02-18,9999-12-31,True
CUS00004758,CIF000004758,SME,56-65,F,BUSINESS_OWNER,MANUFACTURING,20-40M,31,NORTH,SME,2024-12-21,1.69,RM0148,BR017,VERIFIED,ZALO,True,True,SMS,False,2024-12-21,9999-12-31,True
CUS00004759,CIF000004759,INDIVIDUAL,56-65,F,PUBLIC_SECTOR,RETAIL,20-40M,79,SOUTH,AFFLUENT,2020-02-28,6.51,RM0099,BR011,VERIFIED,EMAIL,True,False,,True,2020-02-28,9999-12-31,True
CUS00004760,CIF000004760,SME,36-45,F,RETIRED,IT,80M+,48,CENTRAL,SME,2025-06-29,1.17,RM0074,BR009,VERIFIED,SMS,True,True,"APP,EMAIL,ZALO",False,2025-06-29,9999-12-31,True
CUS00004761,CIF000004761,INDIVIDUAL,26-35,M,MANAGER,MANUFACTURING,20-40M,79,SOUTH,MASS,2019-11-07,6.81,RM0063,BR007,VERIFIED,EMAIL,True,True,"APP,EMAIL,SMS,ZALO",True,2019-11-07,9999-12-31,True
CUS00004762,CIF000004762,SME,26-35,M,RETIRED,MANUFACTURING,20-40M,01,NORTH,SME,2013-11-26,12.76,RM0168,BR019,PENDING,SMS,True,True,ZALO,False,2013-11-26,9999-12-31,True
CUS00004763,CIF000004763,INDIVIDUAL,56-65,F,PUBLIC_SECTOR,OTHER,40-80M,31,NORTH,AFFLUENT,2017-11-15,8.79,RM0053,BR006,VERIFIED,SMS,True,True,SMS,False,2017-11-15,9999-12-31,True
CUS00004764,CIF000004764,INDIVIDUAL,36-45,M,FREELANCE,FINANCE,20-40M,79,SOUTH,MASS_AFFLUENT,2017-08-16,9.04,RM0136,BR016,VERIFIED,SMS,True,True,"EMAIL,SMS,ZALO",False,2017-08-16,9999-12-31,True
CUS00004765,CIF000004765,INDIVIDUAL,18-25,F,OFFICE,EDUCATION,10-20M,01,NORTH,MASS_AFFLUENT,2023-11-02,2.83,RM0119,BR014,VERIFIED,SMS,True,True,"EMAIL,ZALO",False,2023-11-02,9999-12-31,True
CUS00004766,CIF000004766,INDIVIDUAL,56-65,M,MANAGER,OTHER,20-40M,79,SOUTH,MASS_AFFLUENT,2020-07-07,6.15,RM0061,BR007,VERIFIED,SMS,True,False,,False,2020-07-07,9999-12-31,True
CUS00004767,CIF000004767,INDIVIDUAL,36-45,F,RETIRED,EDUCATION,<10M,01,NORTH,MASS,2015-03-10,11.48,RM0147,BR017,VERIFIED,EMAIL,False,False,,False,2015-03-10,9999-12-31,True
CUS00004768,CIF000004768,INDIVIDUAL,46-55,M,OFFICE,EDUCATION,40-80M,75,SOUTH,AFFLUENT,2024-10-12,1.88,RM0176,BR020,PENDING,SMS,True,True,APP,False,2024-10-12,9999-12-31,True
CUS00004769,CIF000004769,INDIVIDUAL,18-25,F,PUBLIC_SECTOR,FINANCE,10-20M,79,SOUTH,MASS,2021-05-29,5.26,RM0053,BR006,VERIFIED,SMS,True,True,EMAIL,False,2021-05-29,9999-12-31,True
CUS00004770,CIF000004770,INDIVIDUAL,36-45,F,RETIRED,CONSTRUCTION,20-40M,31,NORTH,MASS_AFFLUENT,2013-12-30,12.67,RM0110,BR013,VERIFIED,SMS,True,True,"APP,EMAIL,SMS",False,2013-12-30,9999-12-31,True
CUS00004771,CIF000004771,INDIVIDUAL,46-55,F,RETIRED,LOGISTICS,20-40M,56,CENTRAL,AFFLUENT,2018-01-16,8.62,RM0009,BR001,PENDING,RM_CALL,True,True,"APP,EMAIL,SMS,ZALO",False,2018-01-16,9999-12-31,True
