case_id,customer_id,created_timestamp,closed_timestamp,channel,case_type,issue_category,product_code,complaint_flag,severity,case_status,resolution_time_hours,csat_score,complaint_count_30d,complaint_count_90d,serious_complaint_7d,days_since_last_complaint,avg_csat,open_case_count
CASE0000005765,CUS00004922,2026-03-18 22:52:10,2026-03-21 00:58:00.870295,BRANCH,DISPUTE,LOAN,LOAN_PERSONAL,True,MEDIUM,CLOSED,50.1,2,0,0,False,165,2.0,1
CASE0000005766,CUS00004923,2026-06-26 06:14:46,,EMAIL,COMPLAINT,APP,CC_STANDARD,True,HIGH,OPEN,,,0,1,False,66,5.0,1
CASE0000005767,CUS00004923,2026-03-17 00:56:17,2026-03-18 11:23:38.178972,APP,COMPLAINT,CARD,LOAN_PERSONAL,True,MEDIUM,RESOLVED,34.46,5,0,1,False,66,5.0,1
CASE0000005768,CUS00004926,2026-08-11 05:19:19,2026-08-11 18:07:17.814473,EMAIL,DISPUTE,APP,CC_PLATINUM,False,LOW,CLOSED,12.8,1,0,0,False,,1.0,0
CASE0000005769,CUS00004926,2026-08-04 23:15:12,,BRANCH,COMPLAINT,CARD,INVEST_BOND,False,MEDIUM,IN_PROGRESS,,,0,0,False,,1.0,1
CASE0000005770,CUS00004927,2026-06-27 13:28:25,2026-06-28 16:40:43.364194,HOTLINE,REQUEST,OTHER,INVEST_BOND,False,MEDIUM,RESOLVED,27.21,4,0,0,False,,4.0,0
CASE0000005771,CUS00004928,2026-08-29 17:42:34,2026-08-30 05:35:23.449522,BRANCH,COMPLAINT,OTHER,CC_GOLD,False,MEDIUM,RESOLVED,11.88,5,0,0,False,,5.0,0
CASE0000005772,CUS00004928,2026-07-10 00:16:32,,HOTLINE,INQUIRY,LOAN,LOAN_PERSONAL,False,HIGH,IN_PROGRESS,,,0,0,False,,5.0,1
CASE0000005773,CUS00004929,2026-04-13 14:20:27,2026-04-13 17:57:44.243556,APP,INQUIRY,ACCOUNT,INVEST_FUND,True,LOW,RESOLVED,3.62,1,0,0,False,140,1.0,0
CASE0000005774,CUS00004929,2026-03-15 09:56:24,2026-03-16 02:31:04.483679,EMAIL,DISPUTE,ACCOUNT,LOAN_HOME,True,MEDIUM,RESOLVED,16.58,1,0,0,False,140,1.0,0
CASE0000005775,CUS00004931,2026-06-27 12:22:25,2026-06-28 00:24:18.667098,HOTLINE,INQUIRY,APP,TD_FLEXI,True,LOW,RESOLVED,12.03,1,0,1,False,65,1.0,0
CASE0000005776,CUS00004933,2026-06-28 00:16:56,,CHATBOT,REQUEST,OTHER,TD_FLEXI,True,LOW,IN_PROGRESS,,,0,1,False,64,,1
CASE0000005777,CUS00004934,2026-05-30 02:22:13,2026-05-30 04:34:10.008860,HOTLINE,INQUIRY,CARD,LOAN_PERSONAL,False,MEDIUM,CLOSED,2.2,4,0,0,False,,4.0,0
CASE0000005778,CUS00004936,2026-04-11 14:26:58,,EMAIL,COMPLAINT,LOAN,CC_PLATINUM,False,CRITICAL,IN_PROGRESS,,,0,0,False,,,1
CASE0000005779,CUS00004937,2026-05-28 06:23:32,2026-05-28 14:40:13.348090,EMAIL,REQUEST,CARD,CC_GOLD,True,LOW,CLOSED,8.28,1,0,0,False,95,3.0,0
CASE0000005780,CUS00004937,2026-05-22 03:33:54,2026-05-22 14:52:18.620535,CHATBOT,REQUEST,APP,CC_GOLD,True,LOW,CLOSED,11.31,5,0,0,False,95,3.0,0
CASE0000005781,CUS00004941,2026-06-28 18:19:28,2026-06-29 03:03:34.721864,CHATBOT,DISPUTE,LOAN,TD_FLEXI,True,MEDIUM,CLOSED,8.74,2,0,1,False,63,2.0,0
CASE0000005782,CUS00004943,2026-05-04 05:11:46,2026-05-04 16:17:16.687314,EMAIL,COMPLAINT,FEE,CC_PLATINUM,False,LOW,RESOLVED,11.09,5,0,0,False,,4.33,0
CASE0000005783,CUS00004943,2026-04-14 15:59:20,2026-04-15 00:05:50.949021,BRANCH,REQUEST,OTHER,INVEST_FUND,False,LOW,CLOSED,8.11,3,0,0,False,,4.33,0
CASE0000005784,CUS00004943,2026-03-08 09:39:53,2026-03-08 21:13:27.549010,APP,COMPLAINT,APP,TD_FLEXI,False,MEDIUM,CLOSED,11.56,5,0,0,False,,4.33,0
CASE0000005785,CUS00004944,2026-06-10 10:03:44,,HOTLINE,COMPLAINT,CARD,LOAN_HOME,False,LOW,OPEN,,,0,0,False,,4.0,1
CASE0000005786,CUS00004944,2026-03-06 10:09:34,2026-03-08 08:09:56.894674,BRANCH,COMPLAINT,OTHER,INVEST_FUND,False,LOW,CLOSED,46.01,4,0,0,False,,4.0,1
CASE0000005787,CUS00004945,2026-08-20 00:57:46,2026-08-20 15:06:48.120629,HOTLINE,COMPLAINT,OTHER,,False,HIGH,RESOLVED,14.15,5,0,0,False,,5.0,0
CASE0000005788,CUS00004948,2026-08-19 06:27:16,2026-08-19 16:24:10.333381,HOTLINE,REQUEST,APP,,True,MEDIUM,CLOSED,9.95,1,1,2,False,12,2.67,0
CASE0000005789,CUS00004948,2026-07-04 06:19:46,2026-07-04 09:05:20.865978,CHATBOT,INQUIRY,APP,CC_STANDARD,True,MEDIUM,CLOSED,2.76,2,1,2,False,12,2.67,0
CASE0000005790,CUS00004948,2026-05-20 10:20:31,2026-05-21 08:46:56.703148,HOTLINE,COMPLAINT,CARD,TD_FLEXI,False,HIGH,CLOSED,22.44,5,1,2,False,12,2.67,0
CASE0000005791,CUS00004948,2026-05-03 00:38:52,,HOTLINE,DISPUTE,LOAN,TD_FLEXI,False,LOW,IN_PROGRESS,,,1,2,False,12,2.67,1
CASE0000005792,CUS00004949,2026-08-13 07:16:53,2026-08-13 13:28:16.250435,HOTLINE,INQUIRY,ACCOUNT,CC_PLATINUM,True,MEDIUM,RESOLVED,6.19,2,1,1,False,18,2.0,0
CASE0000005793,CUS00004950,2026-05-28 15:30:54,2026-05-28 23:22:55.710727,HOTLINE,INQUIRY,APP,TD_STANDARD,False,MEDIUM,RESOLVED,7.87,2,0,0,False,,2.0,0
CASE0000005794,CUS00004951,2026-06-25 22:59:20,2026-06-26 21:19:35.689536,BRANCH,REQUEST,LOAN,LOAN_AUTO,False,MEDIUM,RESOLVED,22.34,1,0,0,False,,1.0,0
CASE0000005795,CUS00004951,2026-05-03 12:38:16,2026-05-03 23:30:53.799095,CHATBOT,COMPLAINT,CARD,INVEST_BOND,False,LOW,RESOLVED,10.88,1,0,0,False,,1.0,0
CASE0000005796,CUS00004953,2026-05-13 07:23:19,,CHATBOT,DISPUTE,APP,INVEST_FUND,False,MEDIUM,OPEN,,,0,0,False,,,1
CASE0000005797,CUS00004953,2026-04-30 20:27:43,,BRANCH,COMPLAINT,CARD,,False,MEDIUM,IN_PROGRESS,,,0,0,False,,,2
CASE0000005798,CUS00004954,2026-08-05 00:08:42,2026-08-06 07:25:18.835060,APP,INQUIRY,LOAN,,True,LOW,RESOLVED,31.28,2,1,1,False,26,2.0,0
CASE0000005799,CUS00004954,2026-05-22 13:24:42,2026-05-23 07:51:47.093488,BRANCH,INQUIRY,LOAN,TD_STANDARD,True,MEDIUM,RESOLVED,18.45,2,1,1,False,26,2.0,0
CASE0000005800,CUS00004955,2026-04-23 06:27:25,2026-04-23 09:41:14.756583,EMAIL,DISPUTE,LOAN,LOAN_AUTO,False,MEDIUM,RESOLVED,3.23,1,0,0,False,,2.0,0
CASE0000005801,CUS00004955,2026-04-16 20:58:43,2026-04-17 07:06:40.613574,BRANCH,COMPLAINT,CARD,,False,LOW,CLOSED,10.13,3,0,0,False,,2.0,0
CASE0000005802,CUS00004956,2026-08-28 08:53:18,2026-08-28 21:32:55.314349,EMAIL,DISPUTE,ACCOUNT,TD_FLEXI,False,LOW,CLOSED,12.66,5,0,0,False,132,2.67,0
CASE0000005803,CUS00004956,2026-08-17 16:33:56,2026-08-18 18:29:34.159233,HOTLINE,DISPUTE,CARD,TD_FLEXI,False,MEDIUM,RESOLVED,25.93,2,0,0,False,132,2.67,0
CASE0000005804,CUS00004956,2026-04-21 04:09:30,2026-04-21 14:20:21.421916,BRANCH,COMPLAINT,OTHER,LOAN_AUTO,True,LOW,RESOLVED,10.18,1,0,0,False,132,2.67,0
CASE0000005805,CUS00004957,2026-03-24 20:11:37,2026-03-26 19:40:01.710109,HOTLINE,DISPUTE,OTHER,INVEST_FUND,True,MEDIUM,CLOSED,47.47,5,0,0,False,159,5.0,0
CASE0000005806,CUS00004959,2026-06-23 14:04:42,2026-06-23 14:47:59.310278,EMAIL,COMPLAINT,CARD,,False,MEDIUM,CLOSED,0.72,2,0,0,False,,2.0,0
CASE0000005807,CUS00004961,2026-07-04 18:21:33,2026-07-05 23:01:06.266496,HOTLINE,DISPUTE,LOAN,TD_STANDARD,False,HIGH,RESOLVED,28.66,5,0,0,False,,5.0,0
CASE0000005808,CUS00004961,2026-05-25 11:42:54,,APP,DISPUTE,CARD,INVEST_BOND,False,MEDIUM,OPEN,,,0,0,False,,5.0,1
CASE0000005809,CUS00004962,2026-07-23 02:22:14,2026-07-23 08:52:21.634792,EMAIL,COMPLAINT,APP,LOAN_HOME,True,MEDIUM,RESOLVED,6.5,5,0,1,False,39,5.0,0
CASE0000005810,CUS00004963,2026-08-09 22:29:18,2026-08-10 01:48:52.549310,CHATBOT,INQUIRY,APP,,False,LOW,CLOSED,3.33,2,0,0,False,107,2.67,0
CASE0000005811,CUS00004963,2026-05-15 18:04:43,,CHATBOT,DISPUTE,APP,,True,HIGH,OPEN,,,0,0,False,107,2.67,1
CASE0000005812,CUS00004963,2026-05-13 19:39:23,2026-05-14 08:36:48.271125,CHATBOT,INQUIRY,ACCOUNT,LOAN_AUTO,True,MEDIUM,RESOLVED,12.96,3,0,0,False,107,2.67,1
CASE0000005813,CUS00004963,2026-04-05 04:47:09,2026-04-05 16:43:55.606311,APP,INQUIRY,OTHER,CC_PLATINUM,False,CRITICAL,RESOLVED,11.95,3,0,0,False,107,2.67,1
CASE0000005814,CUS00004964,2026-08-31 00:26:59,2026-08-31 18:41:43.878483,HOTLINE,DISPUTE,CARD,LOAN_PERSONAL,True,LOW,RESOLVED,18.25,1,1,1,False,0,1.0,0
CASE0000005815,CUS00004965,2026-07-20 18:44:07,2026-07-21 01:29:06.148024,HOTLINE,DISPUTE,FEE,TD_FLEXI,False,MEDIUM,CLOSED,6.75,2,0,0,False,,3.5,0
CASE0000005816,CUS00004965,2026-04-02 13:46:00,2026-04-02 21:10:22.182462,CHATBOT,REQUEST,APP,INVEST_FUND,False,LOW,RESOLVED,7.41,5,0,0,False,,3.5,0
CASE0000005817,CUS00004968,2026-06-14 10:20:04,2026-06-14 16:04:02.843748,HOTLINE,REQUEST,APP,INVEST_FUND,True,MEDIUM,RESOLVED,5.73,3,0,1,False,78,2.33,0
CASE0000005818,CUS00004968,2026-06-11 19:39:05,2026-06-12 13:57:16.122648,APP,DISPUTE,APP,CC_STANDARD,False,CRITICAL,RESOLVED,18.3,2,0,1,False,78,2.33,0
CASE0000005819,CUS00004968,2026-05-15 18:43:35,2026-05-16 01:24:59.320153,CHATBOT,DISPUTE,OTHER,TD_STANDARD,False,MEDIUM,CLOSED,6.69,2,0,1,False,78,2.33,0
CASE0000005820,CUS00004969,2026-07-17 06:30:11,2026-07-17 15:43:53.154141,EMAIL,DISPUTE,LOAN,TD_FLEXI,True,MEDIUM,RESOLVED,9.23,2,0,1,False,45,2.0,0
CASE0000005821,CUS00004969,2026-04-05 18:12:42,,EMAIL,DISPUTE,FEE,INVEST_BOND,True,HIGH,IN_PROGRESS,,,0,1,False,45,2.0,1
CASE0000005822,CUS00004970,2026-08-08 22:04:11,,APP,COMPLAINT,FEE,INVEST_FUND,True,HIGH,OPEN,,,1,1,False,22,4.0,1
CASE0000005823,CUS00004970,2026-05-29 01:27:45,2026-05-29 12:17:14.117479,APP,INQUIRY,APP,TD_STANDARD,False,HIGH,RESOLVED,10.82,4,1,1,False,22,4.0,1
CASE0000005824,CUS00004971,2026-07-29 12:12:01,2026-07-29 21:45:01.925401,APP,COMPLAINT,ACCOUNT,TD_FLEXI,False,LOW,RESOLVED,9.55,2,0,0,False,,2.0,0
CASE0000005825,CUS00004971,2026-06-16 12:35:12,,APP,INQUIRY,APP,LOAN_HOME,False,MEDIUM,IN_PROGRESS,,,0,0,False,,2.0,1
CASE0000005826,CUS00004972,2026-08-30 10:53:11,2026-09-01 16:20:11.798415,CHATBOT,REQUEST,ACCOUNT,LOAN_AUTO,False,MEDIUM,RESOLVED,53.45,5,0,0,False,,3.5,0
CASE0000005827,CUS00004972,2026-04-02 18:54:34,2026-04-03 15:51:48.473173,HOTLINE,INQUIRY,FEE,INVEST_FUND,False,LOW,RESOLVED,20.95,2,0,0,False,,3.5,0
CASE0000005828,CUS00004973,2026-06-26 11:39:55,2026-06-28 05:20:47.650653,HOTLINE,DISPUTE,CARD,INVEST_BOND,False,MEDIUM,RESOLVED,41.68,1,0,0,False,160,2.33,0
CASE0000005829,CUS00004973,2026-03-24 12:23:51,2026-03-24 17:06:41.893938,APP,REQUEST,LOAN,TD_FLEXI,True,HIGH,RESOLVED,4.71,4,0,0,False,160,2.33,0
CASE0000005830,CUS00004973,2026-03-19 23:59:47,2026-03-21 00:50:29.643625,BRANCH,REQUEST,ACCOUNT,TD_FLEXI,False,LOW,RESOLVED,24.85,2,0,0,False,160,2.33,0
CASE0000005831,CUS00004974,2026-04-02 05:00:44,2026-04-02 21:31:15.838337,HOTLINE,COMPLAINT,LOAN,CC_PLATINUM,False,LOW,RESOLVED,16.51,5,0,0,False,,5.0,0
CASE0000005832,CUS00004975,2026-03-30 13:19:49,2026-03-31 23:33:09.943799,EMAIL,COMPLAINT,APP,CC_GOLD,False,MEDIUM,RESOLVED,34.22,4,0,0,False,,4.0,0
CASE0000005833,CUS00004976,2026-04-20 19:37:43,2026-04-21 04:06:29.139120,APP,INQUIRY,APP,CC_GOLD,True,MEDIUM,RESOLVED,8.48,1,0,0,False,132,2.5,0
CASE0000005834,CUS00004976,2026-03-17 18:14:03,2026-03-17 20:48:17.514946,EMAIL,REQUEST,OTHER,CC_GOLD,True,LOW,RESOLVED,2.57,4,0,0,False,132,2.5,0
CASE0000005835,CUS00004977,2026-07-27 19:46:35,,BRANCH,DISPUTE,CARD,INVEST_BOND,False,MEDIUM,IN_PROGRESS,,,0,1,False,52,4.0,1
CASE0000005836,CUS00004977,2026-07-10 04:45:42,2026-07-10 11:58:10.224460,CHATBOT,DISPUTE,ACCOUNT,TD_FLEXI,True,HIGH,RESOLVED,7.21,3,0,1,False,52,4.0,1
CASE0000005837,CUS00004977,2026-05-22 08:15:25,2026-05-22 11:06:49.473999,HOTLINE,DISPUTE,APP,CC_STANDARD,False,LOW,RESOLVED,2.86,5,0,1,False,52,4.0,1
CASE0000005838,CUS00004978,2026-08-18 09:00:58,2026-08-18 13:03:40.575248,CHATBOT,COMPLAINT,CARD,LOAN_PERSONAL,False,LOW,RESOLVED,4.05,2,0,0,False,,2.0,0
CASE0000005839,CUS00004980,2026-08-16 13:59:40,2026-08-17 10:36:08.521626,BRANCH,DISPUTE,CARD,INVEST_BOND,True,LOW,RESOLVED,20.61,5,1,1,False,15,4.0,0
CASE0000005840,CUS00004980,2026-05-14 18:03:11,2026-05-15 01:38:24.284091,HOTLINE,REQUEST,LOAN,LOAN_HOME,True,LOW,CLOSED,7.59,3,1,1,False,15,4.0,0
CASE0000005841,CUS00004983,2026-08-06 00:52:25,2026-08-07 02:20:51.868033,APP,REQUEST,OTHER,CC_GOLD,True,MEDIUM,CLOSED,25.47,1,1,1,False,25,1.0,0
CASE0000005842,CUS00004984,2026-06-03 22:43:37,2026-06-04 03:54:01.216635,BRANCH,COMPLAINT,ACCOUNT,TD_FLEXI,False,LOW,RESOLVED,5.17,3,0,0,False,,3.0,0
CASE0000005843,CUS00004985,2026-08-20 20:42:38,2026-08-22 10:34:59.970108,CHATBOT,COMPLAINT,FEE,CC_GOLD,True,HIGH,CLOSED,37.87,4,1,1,False,10,4.0,0
CASE0000005844,CUS00004987,2026-08-01 17:04:30,2026-08-01 23:32:33.178022,BRANCH,INQUIRY,ACCOUNT,CC_GOLD,True,MEDIUM,RESOLVED,6.47,3,1,1,False,30,3.0,0
CASE0000005845,CUS00004988,2026-03-26 05:54:56,2026-03-26 17:20:35.270428,CHATBOT,COMPLAINT,ACCOUNT,TD_STANDARD,False,HIGH,RESOLVED,11.43,4,0,0,False,,4.0,0
CASE0000005846,CUS00004989,2026-08-20 18:04:05,2026-08-21 05:06:13.601332,BRANCH,DISPUTE,CARD,CC_PLATINUM,True,MEDIUM,RESOLVED,11.04,3,1,1,False,10,3.0,0
CASE0000005847,CUS00004990,2026-08-21 14:22:40,2026-08-22 02:57:13.448239,CHATBOT,COMPLAINT,APP,INVEST_FUND,True,CRITICAL,CLOSED,12.58,1,1,1,False,10,1.0,0
CASE0000005848,CUS00004991,2026-07-30 17:47:26,2026-07-31 21:23:33.490239,APP,DISPUTE,LOAN,TD_FLEXI,False,LOW,RESOLVED,27.6,4,0,1,False,69,2.67,0
CASE0000005849,CUS00004991,2026-06-23 12:53:15,2026-06-24 05:20:43.317956,APP,INQUIRY,OTHER,LOAN_HOME,True,MEDIUM,RESOLVED,16.46,3,0,1,False,69,2.67,0
CASE0000005850,CUS00004991,2026-03-12 05:44:44,2026-03-12 11:28:06.486106,HOTLINE,INQUIRY,FEE,INVEST_FUND,False,MEDIUM,CLOSED,5.72,1,0,1,False,69,2.67,0
CASE0000005851,CUS00004992,2026-03-27 19:38:18,2026-03-28 01:48:37.350056,EMAIL,DISPUTE,APP,LOAN_PERSONAL,False,MEDIUM,CLOSED,6.17,5,0,0,False,,5.0,0
CASE0000005852,CUS00004994,2026-06-15 16:55:45,2026-06-16 11:52:28.074658,EMAIL,REQUEST,FEE,,False,LOW,RESOLVED,18.95,4,0,0,False,91,2.33,0
CASE0000005853,CUS00004994,2026-06-01 12:54:10,2026-06-03 07:13:11.823892,HOTLINE,COMPLAINT,APP,LOAN_HOME,True,LOW,CLOSED,42.32,2,0,0,False,91,2.33,0
CASE0000005854,CUS00004994,2026-04-26 02:53:01,2026-04-26 11:48:07.644751,EMAIL,INQUIRY,FEE,TD_FLEXI,False,LOW,CLOSED,8.92,1,0,0,False,91,2.33,0
CASE0000005855,CUS00004995,2026-08-13 09:36:07,,EMAIL,REQUEST,APP,LOAN_AUTO,False,MEDIUM,IN_PROGRESS,,,0,0,False,,,1
CASE0000005856,CUS00004995,2026-08-06 21:05:28,,HOTLINE,COMPLAINT,LOAN,LOAN_AUTO,False,MEDIUM,IN_PROGRESS,,,0,0,False,,,2
CASE0000005857,CUS00004996,2026-04-07 09:24:18,2026-04-07 12:55:39.912549,APP,INQUIRY,FEE,INVEST_BOND,False,MEDIUM,RESOLVED,3.52,4,0,0,False,,4.0,0
CASE0000005858,CUS00004998,2026-07-22 07:22:26,2026-07-22 18:23:29.422339,EMAIL,INQUIRY,FEE,LOAN_HOME,True,HIGH,RESOLVED,11.02,2,0,1,False,40,2.0,0
CASE0000005859,CUS00005000,2026-08-29 19:54:16,2026-08-31 02:46:52.842283,BRANCH,DISPUTE,APP,LOAN_AUTO,True,MEDIUM,RESOLVED,30.88,5,1,1,False,1,5.0,0
CASE0000005860,CUS00005000,2026-05-11 20:54:22,2026-05-12 15:23:33.463407,HOTLINE,COMPLAINT,FEE,INVEST_FUND,False,HIGH,CLOSED,18.49,5,1,1,False,1,5.0,0
CASE0000005861,CUS00005001,2026-07-29 05:22:39,2026-07-30 11:27:34.921504,CHATBOT,REQUEST,FEE,TD_STANDARD,True,CRITICAL,CLOSED,30.08,4,0,1,False,33,4.5,0
CASE0000005862,CUS00005001,2026-03-15 19:59:29,2026-03-15 21:45:24.155568,HOTLINE,COMPLAINT,CARD,INVEST_BOND,True,LOW,CLOSED,1.77,5,0,1,False,33,4.5,0
CASE0000005863,CUS00005002,2026-07-21 12:21:24,2026-07-21 13:57:58.262713,APP,INQUIRY,ACCOUNT,INVEST_FUND,True,MEDIUM,RESOLVED,1.61,2,0,1,False,41,1.33,0
CASE0000005864,CUS00005002,2026-04-01 14:42:39,2026-04-01 23:53:06.839867,HOTLINE,COMPLAINT,OTHER,LOAN_AUTO,False,LOW,RESOLVED,9.17,1,0,1,False,41,1.33,0
CASE0000005865,CUS00005002,2026-03-27 09:25:48,2026-03-27 17:04:57.572720,HOTLINE,INQUIRY,ACCOUNT,CC_PLATINUM,False,MEDIUM,RESOLVED,7.65,1,0,1,False,41,1.33,0
CASE0000005866,CUS00005007,2026-06-04 01:46:24,,CHATBOT,REQUEST,ACCOUNT,TD_STANDARD,True,LOW,IN_PROGRESS,,,0,1,False,88,4.0,1
CASE0000005867,CUS00005007,2026-03-26 17:30:33,2026-03-26 18:58:30.735050,EMAIL,DISPUTE,LOAN,LOAN_AUTO,True,LOW,RESOLVED,1.47,4,0,1,False,88,4.0,1
CASE0000005868,CUS00005008,2026-04-30 23:09:22,,APP,COMPLAINT,ACCOUNT,INVEST_FUND,False,MEDIUM,IN_PROGRESS,,,0,0,False,,,1
CASE0000005869,CUS00005009,2026-04-16 17:01:16,2026-04-16 18:16:11.148816,CHATBOT,INQUIRY,OTHER,LOAN_PERSONAL,False,MEDIUM,CLOSED,1.25,3,0,0,False,,3.0,0
CASE0000005870,CUS00005010,2026-05-11 02:38:53,2026-05-12 20:01:47.015136,HOTLINE,DISPUTE,OTHER,TD_FLEXI,True,LOW,RESOLVED,41.38,5,0,0,False,112,5.0,0
CASE0000005871,CUS00005011,2026-05-23 17:36:31,2026-05-24 03:02:09.992625,BRANCH,DISPUTE,FEE,,True,MEDIUM,CLOSED,9.43,3,0,0,False,100,3.0,0
CASE0000005872,CUS00005012,2026-07-09 10:43:54,,EMAIL,DISPUTE,CARD,TD_FLEXI,True,LOW,IN_PROGRESS,,,0,1,False,53,,1
CASE0000005873,CUS00005013,2026-08-02 18:00:38,2026-08-03 00:44:03.151671,BRANCH,COMPLAINT,FEE,LOAN_AUTO,False,MEDIUM,RESOLVED,6.72,5,0,0,False,,5.0,0
CASE0000005874,CUS00005014,2026-05-01 19:14:40,2026-05-02 12:17:13.337767,HOTLINE,DISPUTE,OTHER,CC_GOLD,False,LOW,RESOLVED,17.04,2,0,0,False,,1.67,0
CASE0000005875,CUS00005014,2026-04-27 18:53:59,2026-04-27 22:24:07.486977,APP,INQUIRY,CARD,CC_GOLD,False,CRITICAL,CLOSED,3.5,2,0,0,False,,1.67,0
CASE0000005876,CUS00005014,2026-03-08 18:37:46,2026-03-10 23:41:09.405373,BRANCH,COMPLAINT,OTHER,INVEST_BOND,False,MEDIUM,RESOLVED,53.06,1,0,0,False,,1.67,0
CASE0000005877,CUS00005015,2026-05-28 22:41:18,2026-05-30 12:38:28.512437,APP,DISPUTE,OTHER,TD_STANDARD,False,HIGH,RESOLVED,37.95,4,0,0,False,,4.0,0
CASE0000005878,CUS00005015,2026-05-21 15:12:25,2026-05-23 05:17:14.316300,CHATBOT,REQUEST,ACCOUNT,,False,HIGH,CLOSED,38.08,3,0,0,False,,4.0,0
CASE0000005879,CUS00005015,2026-04-12 16:55:52,2026-04-12 23:00:12.636500,APP,COMPLAINT,LOAN,LOAN_HOME,False,LOW,CLOSED,6.07,5,0,0,False,,4.0,0
CASE0000005880,CUS00005017,2026-06-18 02:46:15,2026-06-18 22:20:08.308024,BRANCH,COMPLAINT,ACCOUNT,,True,HIGH,CLOSED,19.56,5,0,1,False,74,4.5,0
CASE0000005881,CUS00005017,2026-05-02 19:25:47,2026-05-03 15:12:16.714876,BRANCH,INQUIRY,CARD,,True,CRITICAL,CLOSED,19.77,4,0,1,False,74,4.5,0
CASE0000005882,CUS00005018,2026-03-29 07:51:27,2026-03-30 04:43:42.356157,EMAIL,COMPLAINT,FEE,CC_GOLD,False,LOW,RESOLVED,20.87,3,0,0,False,,3.0,0
CASE0000005883,CUS00005018,2026-03-06 19:25:01,,HOTLINE,REQUEST,LOAN,LOAN_AUTO,False,HIGH,IN_PROGRESS,,,0,0,False,,3.0,1
CASE0000005884,CUS00005018,2026-03-04 22:19:52,2026-03-05 13:47:23.766779,HOTLINE,REQUEST,FEE,LOAN_AUTO,False,LOW,RESOLVED,15.46,3,0,0,False,,3.0,1
CASE0000005885,CUS00005021,2026-04-20 11:43:46,2026-04-21 13:32:31.717479,APP,INQUIRY,APP,LOAN_AUTO,False,LOW,RESOLVED,25.81,3,0,0,False,,3.0,0
CASE0000005886,CUS00005021,2026-03-12 20:38:12,,CHATBOT,COMPLAINT,OTHER,TD_STANDARD,False,LOW,OPEN,,,0,0,False,,3.0,1
CASE0000005887,CUS00005022,2026-06-21 02:13:04,2026-06-21 05:18:55.231916,HOTLINE,REQUEST,APP,CC_STANDARD,True,MEDIUM,CLOSED,3.1,5,0,1,False,71,3.5,0
CASE0000005888,CUS00005022,2026-06-01 17:33:00,2026-06-01 18:13:50.285072,APP,DISPUTE,APP,,False,MEDIUM,RESOLVED,0.68,3,0,1,False,71,3.5,0
CASE0000005889,CUS00005022,2026-05-16 21:19:44,2026-05-17 07:51:02.695326,APP,COMPLAINT,LOAN,INVEST_FUND,False,LOW,RESOLVED,10.52,4,0,1,False,71,3.5,0
CASE0000005890,CUS00005022,2026-03-21 02:48:08,2026-03-21 07:45:57.308743,EMAIL,DISPUTE,CARD,LOAN_AUTO,False,MEDIUM,CLOSED,4.96,2,0,1,False,71,3.5,0
CASE0000005891,CUS00005024,2026-04-08 03:40:12,2026-04-08 06:12:19.276316,HOTLINE,DISPUTE,CARD,CC_PLATINUM,False,HIGH,CLOSED,2.54,4,0,0,False,,4.0,0
CASE0000005892,CUS00005025,2026-05-18 16:17:53,,CHATBOT,DISPUTE,APP,LOAN_AUTO,False,LOW,IN_PROGRESS,,,0,0,False,151,5.0,1
CASE0000005893,CUS00005025,2026-04-01 21:41:57,2026-04-03 01:15:09.966513,HOTLINE,COMPLAINT,LOAN,LOAN_AUTO,True,MEDIUM,RESOLVED,27.55,5,0,0,False,151,5.0,1
CASE0000005894,CUS00005028,2026-07-24 21:04:02,2026-07-25 14:27:50.916963,APP,DISPUTE,OTHER,,False,LOW,RESOLVED,17.4,2,0,0,False,,2.0,0
CASE0000005895,CUS00005029,2026-06-24 23:30:53,2026-06-25 11:49:03.646503,HOTLINE,DISPUTE,OTHER,TD_STANDARD,False,LOW,CLOSED,12.3,1,0,0,False,,1.0,0
CASE0000005896,CUS00005031,2026-07-03 02:49:29,2026-07-03 07:21:10.382366,HOTLINE,DISPUTE,CARD,CC_PLATINUM,False,HIGH,CLOSED,4.53,5,0,1,False,90,3.0,0
CASE0000005897,CUS00005031,2026-06-02 02:22:26,2026-06-02 11:52:59.322442,APP,REQUEST,OTHER,LOAN_AUTO,True,CRITICAL,CLOSED,9.51,1,0,1,False,90,3.0,0
CASE0000005898,CUS00005031,2026-04-04 16:19:18,2026-04-04 16:59:26.055467,APP,REQUEST,LOAN,CC_PLATINUM,False,MEDIUM,CLOSED,0.67,3,0,1,False,90,3.0,0
CASE0000005899,CUS00005032,2026-03-04 20:41:11,2026-03-05 01:28:34.740791,BRANCH,REQUEST,LOAN,LOAN_AUTO,False,MEDIUM,CLOSED,4.79,1,0,0,False,,1.0,0
CASE0000005900,CUS00005036,2026-08-24 19:20:40,,BRANCH,COMPLAINT,OTHER,TD_STANDARD,False,HIGH,IN_PROGRESS,,,0,0,False,,4.0,1
CASE0000005901,CUS00005036,2026-05-31 20:02:17,2026-06-02 06:45:10.117951,BRANCH,DISPUTE,APP,INVEST_FUND,False,LOW,CLOSED,34.71,4,0,0,False,,4.0,1
