interaction_id,customer_id,rm_id,interaction_timestamp,interaction_type,channel,product_code,interaction_reason,lead_status,opportunity_stage,customer_response,next_followup_date,reason_lost,campaign_id,days_since_last_contact,contact_count_30d,contact_count_90d,last_customer_response,previous_product_interest,recent_rejection_flag
CRM0000012266,CUS00007304,RM0016,2026-08-21 23:59:23,OUTBOUND_CALL,APP,CC_GOLD,ONBOARDING,OPEN,NEW,CONVERTED,,,CMP06,193,2,2,NOT_INTERESTED,,False
CRM0000012272,CUS00007305,RM0178,2026-06-10 12:31:53,EMAIL,EMAIL,INVEST_BOND,SERVICE,OPEN,LOST,NO_RESPONSE,,TIMING,CMP01,82,1,3,NO_RESPONSE,,False
CRM0000012271,CUS00007305,RM0178,2026-07-15 11:13:28,APP_MESSAGE,BRANCH,CC_PLATINUM,ADVISORY,OPEN,CONTACTED,INTERESTED,,,CMP02,35,1,3,NO_RESPONSE,,False
CRM0000012270,CUS00007305,RM0178,2026-08-01 04:21:38,INBOUND_CALL,PHONE,INVEST_FUND,PRODUCT_OFFER,OPEN,CONTACTED,INTERESTED,,,CMP02,52,1,3,NO_RESPONSE,INVEST_FUND,False
CRM0000012274,CUS00007306,RM0135,2025-10-16 15:24:37,OUTBOUND_CALL,APP,LOAN_PERSONAL,ONBOARDING,CLOSED,CONTACTED,NOT_INTERESTED,,,CMP12,319,0,0,NOT_INTERESTED,,False
CRM0000012273,CUS00007306,RM0135,2026-02-20 20:49:40,INBOUND_CALL,PHONE,CC_PLATINUM,PRODUCT_OFFER,CLOSED,QUALIFIED,CALLBACK,2026-03-14,,CMP05,128,0,0,NOT_INTERESTED,CC_PLATINUM,False
CRM0000012278,CUS00007307,RM0066,2025-10-07 16:23:10,INBOUND_CALL,PHONE,TD_STANDARD,PRODUCT_OFFER,WORKING,NEW,NOT_INTERESTED,,,CMP06,328,0,1,NOT_INTERESTED,TD_STANDARD,False
CRM0000012277,CUS00007307,RM0066,2025-12-12 03:52:07,MEETING,BRANCH,LOAN_PERSONAL,ONBOARDING,WORKING,LOST,CALLBACK,2025-12-23,,CMP02,66,0,1,NOT_INTERESTED,,False
CRM0000012276,CUS00007307,RM0066,2026-01-22 23:29:35,INBOUND_CALL,APP,INVEST_BOND,ADVISORY,CLOSED,CONTACTED,INTERESTED,,,CMP06,108,0,1,NOT_INTERESTED,,False
CRM0000012275,CUS00007307,RM0066,2026-07-29 15:05:20,INBOUND_CALL,PHONE,CC_PLATINUM,ONBOARDING,CLOSED,CONTACTED,INTERESTED,,,CMP05,295,0,1,NOT_INTERESTED,,False
CRM0000012279,CUS00007308,RM0137,2026-04-15 22:01:33,OUTBOUND_CALL,BRANCH,CC_PLATINUM,ADVISORY,OPEN,QUALIFIED,NO_RESPONSE,,,CMP03,137,0,0,NO_RESPONSE,,False
CRM0000012281,CUS00007311,RM0167,2025-10-06 11:57:20,INBOUND_CALL,APP,INVEST_FUND,ONBOARDING,CLOSED,QUALIFIED,CALLBACK,2025-10-26,,CMP02,329,0,1,CALLBACK,,False
CRM0000012280,CUS00007311,RM0167,2026-07-12 10:13:53,APP_MESSAGE,PHONE,INVEST_BOND,PRODUCT_OFFER,WORKING,NEW,INTERESTED,,,,279,0,1,CALLBACK,INVEST_BOND,False
CRM0000012282,CUS00007313,RM0049,2026-08-03 09:06:35,INBOUND_CALL,BRANCH,TD_STANDARD,SERVICE,OPEN,CONTACTED,NO_RESPONSE,,,CMP06,28,1,1,NO_RESPONSE,,False
CRM0000012284,CUS00007315,RM0081,2025-12-25 10:57:13,EMAIL,PHONE,CC_PLATINUM,SERVICE,WORKING,NEW,NOT_INTERESTED,,,CMP08,249,0,0,NOT_INTERESTED,,False
CRM0000012283,CUS00007315,RM0081,2026-02-10 08:56:13,OUTBOUND_CALL,EMAIL,LOAN_HOME,PRODUCT_OFFER,CLOSED,PROPOSAL,NOT_INTERESTED,,,CMP10,47,0,0,NOT_INTERESTED,LOAN_HOME,False
CRM0000012285,CUS00007316,RM0165,2026-06-23 01:36:16,APP_MESSAGE,PHONE,TD_STANDARD,SERVICE,OPEN,CONTACTED,NO_RESPONSE,,,CMP02,69,0,1,NO_RESPONSE,,False
CRM0000012286,CUS00007317,RM0031,2026-06-04 18:58:36,OUTBOUND_CALL,BRANCH,LOAN_HOME,PRODUCT_OFFER,WORKING,LOST,NOT_INTERESTED,,TIMING,CMP08,87,0,1,NOT_INTERESTED,LOAN_HOME,False
CRM0000012288,CUS00007319,RM0030,2026-01-22 03:49:13,EMAIL,APP,CC_PLATINUM,PRODUCT_OFFER,CLOSED,WON,NOT_INTERESTED,,,CMP12,221,0,1,NOT_INTERESTED,CC_PLATINUM,False
CRM0000012287,CUS00007319,RM0030,2026-07-13 11:49:54,OUTBOUND_CALL,PHONE,CC_PLATINUM,RETENTION,OPEN,PROPOSAL,NO_RESPONSE,,,CMP03,172,0,1,NOT_INTERESTED,,False
CRM0000012292,CUS00007320,RM0168,2025-09-15 22:32:16,EMAIL,PHONE,TD_STANDARD,RETENTION,WORKING,CONTACTED,INTERESTED,,,CMP06,349,0,0,INTERESTED,,False
CRM0000012291,CUS00007320,RM0168,2025-12-01 07:01:36,OUTBOUND_CALL,BRANCH,CC_STANDARD,RETENTION,OPEN,WON,NOT_INTERESTED,,,CMP08,76,0,0,INTERESTED,,False
CRM0000012290,CUS00007320,RM0168,2025-12-11 20:55:56,OUTBOUND_CALL,BRANCH,LOAN_HOME,RETENTION,CLOSED,QUALIFIED,INTERESTED,,,CMP06,87,0,0,INTERESTED,,False
CRM0000012289,CUS00007320,RM0168,2026-04-21 20:44:37,EMAIL,BRANCH,CC_STANDARD,PRODUCT_OFFER,OPEN,PROPOSAL,NO_RESPONSE,,,,218,0,0,INTERESTED,CC_STANDARD,False
CRM0000012294,CUS00007321,RM0147,2026-05-17 13:37:04,APP_MESSAGE,BRANCH,CC_PLATINUM,PRODUCT_OFFER,WORKING,QUALIFIED,NOT_INTERESTED,,,CMP02,106,0,0,NOT_INTERESTED,CC_PLATINUM,False
CRM0000012293,CUS00007321,RM0147,2026-05-17 14:47:41,INBOUND_CALL,BRANCH,INVEST_FUND,ADVISORY,CLOSED,NEW,INTERESTED,,,CMP08,0,0,0,NOT_INTERESTED,,False
CRM0000012295,CUS00007324,RM0086,2026-03-18 10:25:14,OUTBOUND_CALL,BRANCH,INVEST_BOND,PRODUCT_OFFER,WORKING,NEW,NOT_INTERESTED,,,,166,0,0,NOT_INTERESTED,INVEST_BOND,False
CRM0000012296,CUS00007325,RM0150,2026-01-16 21:01:15,EMAIL,EMAIL,LOAN_AUTO,PRODUCT_OFFER,CLOSED,LOST,CALLBACK,2026-02-03,TIMING,CMP11,226,0,0,CALLBACK,LOAN_AUTO,False
CRM0000012299,CUS00007326,RM0115,2025-10-19 10:37:51,OUTBOUND_CALL,PHONE,INVEST_FUND,SERVICE,OPEN,QUALIFIED,NOT_INTERESTED,,,CMP11,316,1,1,NOT_INTERESTED,,False
CRM0000012298,CUS00007326,RM0115,2025-12-24 19:07:37,EMAIL,PHONE,CC_GOLD,PRODUCT_OFFER,OPEN,NEW,NO_RESPONSE,,,CMP10,67,1,1,NOT_INTERESTED,CC_GOLD,False
CRM0000012297,CUS00007326,RM0115,2026-08-16 20:02:33,OUTBOUND_CALL,BRANCH,INVEST_FUND,RETENTION,CLOSED,CONTACTED,NOT_INTERESTED,,,CMP03,302,1,1,NOT_INTERESTED,,True
CRM0000012300,CUS00007327,RM0104,2025-12-17 00:16:20,OUTBOUND_CALL,PHONE,LOAN_HOME,ONBOARDING,WORKING,QUALIFIED,NO_RESPONSE,,,CMP11,257,0,0,NO_RESPONSE,,False
CRM0000012301,CUS00007329,RM0152,2025-09-20 14:33:54,APP_MESSAGE,PHONE,CC_PLATINUM,RETENTION,CLOSED,PROPOSAL,CONVERTED,,,CMP10,345,0,0,CONVERTED,,False
CRM0000012303,CUS00007330,RM0082,2026-05-17 15:57:21,MEETING,EMAIL,TD_STANDARD,PRODUCT_OFFER,WORKING,QUALIFIED,NOT_INTERESTED,,,CMP11,106,1,1,NOT_INTERESTED,TD_STANDARD,False
CRM0000012302,CUS00007330,RM0082,2026-08-24 04:27:39,EMAIL,EMAIL,LOAN_PERSONAL,PRODUCT_OFFER,CLOSED,QUALIFIED,NO_RESPONSE,,,CMP04,99,1,1,NOT_INTERESTED,LOAN_PERSONAL,False
CRM0000012304,CUS00007331,RM0027,2026-07-04 11:16:33,OUTBOUND_CALL,EMAIL,INVEST_FUND,PRODUCT_OFFER,OPEN,WON,NO_RESPONSE,,,CMP09,58,0,1,NO_RESPONSE,INVEST_FUND,False
CRM0000012305,CUS00007332,RM0143,2026-02-08 09:53:29,MEETING,EMAIL,INVEST_BOND,RETENTION,OPEN,WON,NOT_INTERESTED,,,CMP03,204,0,0,NOT_INTERESTED,,False
CRM0000012306,CUS00007333,RM0111,2025-11-10 05:02:07,APP_MESSAGE,EMAIL,INVEST_FUND,PRODUCT_OFFER,WORKING,LOST,CALLBACK,2025-11-16,,CMP05,294,0,0,CALLBACK,INVEST_FUND,False
CRM0000012308,CUS00007334,RM0004,2026-02-04 08:29:49,APP_MESSAGE,BRANCH,LOAN_AUTO,PRODUCT_OFFER,OPEN,CONTACTED,NO_RESPONSE,,,CMP05,208,0,0,NO_RESPONSE,LOAN_AUTO,False
CRM0000012307,CUS00007334,RM0004,2026-04-01 11:57:37,APP_MESSAGE,BRANCH,LOAN_HOME,RETENTION,CLOSED,WON,CALLBACK,2026-04-14,,CMP01,56,0,0,NO_RESPONSE,,False
CRM0000012309,CUS00007335,RM0060,2025-11-25 19:20:48,INBOUND_CALL,PHONE,LOAN_PERSONAL,RETENTION,WORKING,WON,NOT_INTERESTED,,,CMP08,278,0,0,NOT_INTERESTED,,False
CRM0000012311,CUS00007336,RM0052,2025-12-18 03:16:10,INBOUND_CALL,EMAIL,LOAN_HOME,SERVICE,WORKING,CONTACTED,NO_RESPONSE,,,CMP10,256,0,0,NO_RESPONSE,,False
CRM0000012310,CUS00007336,RM0052,2026-03-13 21:50:01,APP_MESSAGE,EMAIL,TD_STANDARD,PRODUCT_OFFER,CLOSED,NEW,NO_RESPONSE,,,CMP05,86,0,0,NO_RESPONSE,TD_STANDARD,False
CRM0000012312,CUS00007339,RM0070,2026-05-06 20:03:33,OUTBOUND_CALL,BRANCH,CC_PLATINUM,ADVISORY,OPEN,NEW,NO_RESPONSE,,,CMP08,116,0,0,NO_RESPONSE,,False
CRM0000012313,CUS00007340,RM0164,2026-05-06 16:13:10,INBOUND_CALL,BRANCH,INVEST_FUND,PRODUCT_OFFER,CLOSED,WON,NO_RESPONSE,,,CMP11,117,0,0,NO_RESPONSE,INVEST_FUND,False
CRM0000012314,CUS00007341,RM0090,2026-05-19 05:06:59,APP_MESSAGE,EMAIL,INVEST_BOND,ONBOARDING,CLOSED,CONTACTED,INTERESTED,,,CMP08,104,0,0,INTERESTED,,False
CRM0000012315,CUS00007342,RM0164,2026-04-05 16:08:42,MEETING,APP,LOAN_PERSONAL,SERVICE,CLOSED,NEW,NO_RESPONSE,,,CMP03,148,0,0,NO_RESPONSE,,False
CRM0000012317,CUS00007343,RM0131,2025-12-02 11:32:01,OUTBOUND_CALL,BRANCH,CC_GOLD,PRODUCT_OFFER,OPEN,CONTACTED,NO_RESPONSE,,,CMP06,272,0,0,NO_RESPONSE,CC_GOLD,False
CRM0000012316,CUS00007343,RM0131,2026-01-06 17:53:57,OUTBOUND_CALL,BRANCH,LOAN_PERSONAL,PRODUCT_OFFER,WORKING,LOST,NOT_INTERESTED,,TIMING,CMP08,35,0,0,NO_RESPONSE,LOAN_PERSONAL,False
CRM0000012320,CUS00007344,RM0021,2026-01-22 15:27:04,OUTBOUND_CALL,APP,LOAN_HOME,ONBOARDING,WORKING,WON,INTERESTED,,,CMP07,221,0,0,INTERESTED,,False
CRM0000012319,CUS00007344,RM0021,2026-01-29 22:47:21,OUTBOUND_CALL,BRANCH,LOAN_AUTO,RETENTION,CLOSED,NEW,CALLBACK,2026-02-05,,CMP05,8,0,0,INTERESTED,,False
CRM0000012318,CUS00007344,RM0021,2026-05-28 01:45:17,APP_MESSAGE,APP,CC_GOLD,ADVISORY,WORKING,QUALIFIED,INTERESTED,,,CMP05,126,0,0,INTERESTED,,False
CRM0000012322,CUS00007345,RM0123,2026-04-15 00:15:04,EMAIL,PHONE,TD_STANDARD,SERVICE,CLOSED,QUALIFIED,INTERESTED,,,CMP01,138,0,1,INTERESTED,,False
CRM0000012321,CUS00007345,RM0123,2026-07-27 09:23:12,APP_MESSAGE,PHONE,CC_PLATINUM,PRODUCT_OFFER,OPEN,CONTACTED,CONVERTED,,,CMP01,103,0,1,INTERESTED,CC_PLATINUM,False
CRM0000012325,CUS00007346,RM0091,2026-01-30 16:11:36,MEETING,BRANCH,CC_STANDARD,PRODUCT_OFFER,OPEN,WON,CALLBACK,2026-02-10,,CMP10,213,0,0,CALLBACK,CC_STANDARD,False
CRM0000012324,CUS00007346,RM0091,2026-03-18 01:51:05,APP_MESSAGE,EMAIL,LOAN_PERSONAL,PRODUCT_OFFER,WORKING,WON,CALLBACK,2026-04-11,,CMP01,47,0,0,CALLBACK,LOAN_PERSONAL,False
CRM0000012323,CUS00007346,RM0091,2026-04-20 10:54:43,OUTBOUND_CALL,BRANCH,LOAN_HOME,RETENTION,CLOSED,QUALIFIED,NO_RESPONSE,,,CMP05,80,0,0,CALLBACK,,False
CRM0000012326,CUS00007348,RM0070,2026-06-26 06:55:46,OUTBOUND_CALL,BRANCH,CC_PLATINUM,RETENTION,OPEN,PROPOSAL,NO_RESPONSE,,,CMP08,66,0,1,NO_RESPONSE,,False
CRM0000012327,CUS00007349,RM0093,2026-08-04 21:53:30,OUTBOUND_CALL,BRANCH,CC_STANDARD,ADVISORY,CLOSED,LOST,INTERESTED,,NO_NEED,CMP04,26,1,1,INTERESTED,,False
CRM0000012329,CUS00007350,RM0102,2025-10-28 20:55:44,INBOUND_CALL,PHONE,TD_STANDARD,PRODUCT_OFFER,WORKING,NEW,NOT_INTERESTED,,,CMP09,306,0,0,NOT_INTERESTED,TD_STANDARD,False
CRM0000012328,CUS00007350,RM0102,2026-01-10 11:57:22,OUTBOUND_CALL,PHONE,LOAN_HOME,SERVICE,OPEN,NEW,NOT_INTERESTED,,,,73,0,0,NOT_INTERESTED,,False
CRM0000012331,CUS00007351,RM0073,2025-12-02 07:14:23,OUTBOUND_CALL,APP,TD_STANDARD,PRODUCT_OFFER,WORKING,NEW,NOT_INTERESTED,,,CMP12,272,0,0,NOT_INTERESTED,TD_STANDARD,False
CRM0000012330,CUS00007351,RM0073,2026-04-28 02:14:10,OUTBOUND_CALL,PHONE,TD_STANDARD,ADVISORY,CLOSED,NEW,CALLBACK,2026-05-19,,CMP10,147,0,0,NOT_INTERESTED,,False
CRM0000012333,CUS00007352,RM0034,2025-11-11 09:31:22,APP_MESSAGE,APP,CC_PLATINUM,SERVICE,OPEN,LOST,INTERESTED,,TIMING,,293,0,0,INTERESTED,,False
CRM0000012332,CUS00007352,RM0034,2025-11-11 10:05:11,OUTBOUND_CALL,PHONE,CC_PLATINUM,PRODUCT_OFFER,CLOSED,PROPOSAL,INTERESTED,,,CMP06,0,0,0,INTERESTED,CC_PLATINUM,False
CRM0000012335,CUS00007354,RM0152,2025-08-31 22:51:53,INBOUND_CALL,PHONE,LOAN_PERSONAL,PRODUCT_OFFER,CLOSED,NEW,NOT_INTERESTED,,,CMP01,364,0,0,NOT_INTERESTED,LOAN_PERSONAL,False
CRM0000012334,CUS00007354,RM0152,2025-09-20 22:35:21,OUTBOUND_CALL,PHONE,CC_STANDARD,PRODUCT_OFFER,CLOSED,PROPOSAL,NOT_INTERESTED,,,CMP01,20,0,0,NOT_INTERESTED,CC_STANDARD,False
CRM0000012338,CUS00007355,RM0161,2025-09-18 01:26:13,OUTBOUND_CALL,APP,CC_PLATINUM,PRODUCT_OFFER,WORKING,NEW,INTERESTED,,,CMP12,347,0,0,INTERESTED,CC_PLATINUM,False
CRM0000012337,CUS00007355,RM0161,2025-09-20 17:19:58,EMAIL,EMAIL,CC_GOLD,SERVICE,WORKING,LOST,NOT_INTERESTED,,,CMP09,2,0,0,INTERESTED,,False
CRM0000012336,CUS00007355,RM0161,2026-05-21 12:24:21,INBOUND_CALL,BRANCH,TD_FLEXI,SERVICE,CLOSED,NEW,NOT_INTERESTED,,,,245,0,0,INTERESTED,,False
CRM0000012343,CUS00007356,RM0047,2026-01-08 15:26:01,OUTBOUND_CALL,PHONE,CC_PLATINUM,RETENTION,OPEN,CONTACTED,NO_RESPONSE,,,CMP10,235,0,2,NO_RESPONSE,,False
CRM0000012342,CUS00007356,RM0047,2026-02-06 09:27:41,MEETING,BRANCH,TD_FLEXI,PRODUCT_OFFER,CLOSED,QUALIFIED,NO_RESPONSE,,,,29,0,2,NO_RESPONSE,TD_FLEXI,False
CRM0000012341,CUS00007356,RM0047,2026-02-07 05:18:52,OUTBOUND_CALL,BRANCH,CC_STANDARD,SERVICE,CLOSED,WON,NO_RESPONSE,,,CMP07,30,0,2,NO_RESPONSE,,False
CRM0000012340,CUS00007356,RM0047,2026-06-07 12:47:29,OUTBOUND_CALL,EMAIL,LOAN_HOME,ADVISORY,WORKING,QUALIFIED,NO_RESPONSE,,,CMP01,150,0,2,NO_RESPONSE,,False
CRM0000012339,CUS00007356,RM0047,2026-06-20 04:45:55,APP_MESSAGE,BRANCH,CC_STANDARD,RETENTION,OPEN,WON,INTERESTED,,,CMP04,163,0,2,NO_RESPONSE,,False
CRM0000012347,CUS00007357,RM0148,2025-11-08 22:51:11,APP_MESSAGE,PHONE,TD_FLEXI,ONBOARDING,CLOSED,LOST,NOT_INTERESTED,,,CMP09,295,2,2,NOT_INTERESTED,,False
CRM0000012346,CUS00007357,RM0148,2026-05-16 09:36:20,EMAIL,APP,LOAN_PERSONAL,RETENTION,CLOSED,NEW,NOT_INTERESTED,,,CMP06,188,2,2,NOT_INTERESTED,,False
CRM0000012345,CUS00007357,RM0148,2026-08-11 21:04:54,OUTBOUND_CALL,EMAIL,CC_STANDARD,SERVICE,OPEN,LOST,NO_RESPONSE,,NO_NEED,CMP09,276,2,2,NOT_INTERESTED,,False
CRM0000012344,CUS00007357,RM0148,2026-08-22 12:27:10,OUTBOUND_CALL,EMAIL,CC_PLATINUM,PRODUCT_OFFER,OPEN,QUALIFIED,NO_RESPONSE,,,CMP01,286,2,2,NOT_INTERESTED,CC_PLATINUM,False
CRM0000012349,CUS00007358,RM0071,2025-11-14 21:51:31,EMAIL,PHONE,TD_FLEXI,RETENTION,CLOSED,CONTACTED,NOT_INTERESTED,,,CMP02,289,0,0,NOT_INTERESTED,,False
CRM0000012348,CUS00007358,RM0071,2026-02-15 02:00:27,INBOUND_CALL,BRANCH,CC_GOLD,RETENTION,OPEN,QUALIFIED,NOT_INTERESTED,,,CMP04,92,0,0,NOT_INTERESTED,,False
CRM0000012350,CUS00007359,RM0071,2026-01-20 19:04:35,OUTBOUND_CALL,BRANCH,LOAN_HOME,ONBOARDING,WORKING,CONTACTED,NOT_INTERESTED,,,CMP09,222,0,0,NOT_INTERESTED,,False
CRM0000012351,CUS00007360,RM0177,2026-06-02 17:15:01,OUTBOUND_CALL,PHONE,TD_FLEXI,ONBOARDING,WORKING,QUALIFIED,NOT_INTERESTED,,,CMP10,90,0,1,NOT_INTERESTED,,False
CRM0000012352,CUS00007362,RM0130,2026-01-27 05:55:30,OUTBOUND_CALL,EMAIL,CC_GOLD,PRODUCT_OFFER,CLOSED,PROPOSAL,INTERESTED,,,CMP07,216,0,0,INTERESTED,CC_GOLD,False
CRM0000012353,CUS00007363,RM0109,2026-06-07 03:56:21,INBOUND_CALL,EMAIL,CC_GOLD,PRODUCT_OFFER,CLOSED,NEW,NOT_INTERESTED,,,CMP02,85,0,1,NOT_INTERESTED,CC_GOLD,False
CRM0000012358,CUS00007364,RM0093,2025-12-31 09:40:39,APP_MESSAGE,PHONE,TD_STANDARD,PRODUCT_OFFER,CLOSED,WON,INTERESTED,,,CMP11,243,1,1,INTERESTED,TD_STANDARD,False
CRM0000012357,CUS00007364,RM0093,2026-04-29 13:27:06,OUTBOUND_CALL,BRANCH,TD_STANDARD,PRODUCT_OFFER,OPEN,PROPOSAL,INTERESTED,,,CMP01,119,1,1,INTERESTED,TD_STANDARD,False
CRM0000012356,CUS00007364,RM0093,2026-05-30 23:18:26,OUTBOUND_CALL,EMAIL,INVEST_FUND,PRODUCT_OFFER,OPEN,QUALIFIED,NOT_INTERESTED,,,CMP09,151,1,1,INTERESTED,INVEST_FUND,False
CRM0000012355,CUS00007364,RM0093,2026-05-31 21:08:45,OUTBOUND_CALL,APP,LOAN_HOME,PRODUCT_OFFER,CLOSED,PROPOSAL,NO_RESPONSE,,,,152,1,1,INTERESTED,LOAN_HOME,False
CRM0000012354,CUS00007364,RM0093,2026-08-16 17:57:38,MEETING,BRANCH,INVEST_BOND,RETENTION,WORKING,CONTACTED,NO_RESPONSE,,,CMP02,228,1,1,INTERESTED,,False
CRM0000012359,CUS00007365,RM0015,2026-04-03 15:58:44,OUTBOUND_CALL,APP,CC_STANDARD,RETENTION,OPEN,CONTACTED,NO_RESPONSE,,,CMP05,150,0,0,NO_RESPONSE,,False
CRM0000012362,CUS00007366,RM0058,2025-09-25 01:29:30,INBOUND_CALL,APP,CC_GOLD,PRODUCT_OFFER,WORKING,WON,NO_RESPONSE,,,CMP10,340,0,0,NO_RESPONSE,CC_GOLD,False
CRM0000012361,CUS00007366,RM0058,2025-10-19 12:12:59,OUTBOUND_CALL,APP,LOAN_PERSONAL,PRODUCT_OFFER,CLOSED,PROPOSAL,CONVERTED,,,CMP11,24,0,0,NO_RESPONSE,LOAN_PERSONAL,False
CRM0000012360,CUS00007366,RM0058,2025-11-10 18:20:14,OUTBOUND_CALL,BRANCH,INVEST_FUND,PRODUCT_OFFER,WORKING,NEW,NO_RESPONSE,,,CMP11,47,0,0,NO_RESPONSE,INVEST_FUND,False
CRM0000012363,CUS00007368,RM0021,2026-08-20 21:35:46,INBOUND_CALL,PHONE,CC_PLATINUM,SERVICE,OPEN,QUALIFIED,NOT_INTERESTED,,,,10,1,1,NOT_INTERESTED,,True
CRM0000012365,CUS00007369,RM0052,2026-03-13 02:05:28,INBOUND_CALL,APP,TD_STANDARD,PRODUCT_OFFER,CLOSED,QUALIFIED,CALLBACK,2026-04-07,,CMP02,171,1,1,CALLBACK,TD_STANDARD,False
CRM0000012364,CUS00007369,RM0052,2026-08-19 08:05:20,INBOUND_CALL,APP,LOAN_PERSONAL,PRODUCT_OFFER,OPEN,LOST,CALLBACK,2026-09-17,PRICE,CMP06,159,1,1,CALLBACK,LOAN_PERSONAL,False
CRM0000012366,CUS00007370,RM0009,2026-01-08 10:13:40,EMAIL,EMAIL,CC_PLATINUM,PRODUCT_OFFER,CLOSED,PROPOSAL,CALLBACK,2026-01-25,,CMP01,235,0,0,CALLBACK,CC_PLATINUM,False
CRM0000012370,CUS00007373,RM0171,2025-12-31 17:10:18,INBOUND_CALL,EMAIL,CC_PLATINUM,ADVISORY,CLOSED,NEW,INTERESTED,,,CMP02,243,0,0,INTERESTED,,False
CRM0000012369,CUS00007373,RM0171,2026-01-16 03:31:30,APP_MESSAGE,BRANCH,LOAN_PERSONAL,SERVICE,CLOSED,PROPOSAL,INTERESTED,,,CMP05,16,0,0,INTERESTED,,False
CRM0000012368,CUS00007373,RM0171,2026-01-28 01:48:10,MEETING,EMAIL,LOAN_PERSONAL,PRODUCT_OFFER,WORKING,QUALIFIED,INTERESTED,,,,28,0,0,INTERESTED,LOAN_PERSONAL,False
CRM0000012367,CUS00007373,RM0171,2026-05-09 03:27:06,OUTBOUND_CALL,APP,CC_GOLD,PRODUCT_OFFER,CLOSED,CONTACTED,NO_RESPONSE,,,CMP11,129,0,0,INTERESTED,CC_GOLD,False
CRM0000012372,CUS00007374,RM0009,2025-09-21 01:07:58,INBOUND_CALL,PHONE,LOAN_PERSONAL,PRODUCT_OFFER,OPEN,NEW,NO_RESPONSE,,,CMP02,344,0,0,NO_RESPONSE,LOAN_PERSONAL,False
CRM0000012371,CUS00007374,RM0009,2026-02-20 19:26:45,EMAIL,APP,CC_PLATINUM,SERVICE,WORKING,PROPOSAL,NO_RESPONSE,,,CMP03,153,0,0,NO_RESPONSE,,False
CRM0000012375,CUS00007375,RM0014,2025-12-03 23:02:06,APP_MESSAGE,APP,TD_STANDARD,RETENTION,OPEN,LOST,NO_RESPONSE,,,CMP02,270,1,1,NO_RESPONSE,,False
CRM0000012374,CUS00007375,RM0014,2026-01-29 00:38:08,INBOUND_CALL,BRANCH,CC_STANDARD,ADVISORY,OPEN,NEW,INTERESTED,,,CMP08,56,1,1,NO_RESPONSE,,False
CRM0000012373,CUS00007375,RM0014,2026-08-09 07:26:35,EMAIL,APP,INVEST_BOND,ONBOARDING,OPEN,QUALIFIED,INTERESTED,,,CMP01,248,1,1,NO_RESPONSE,,False
CRM0000012376,CUS00007377,RM0037,2026-07-29 11:43:09,INBOUND_CALL,BRANCH,CC_STANDARD,SERVICE,WORKING,CONTACTED,NO_RESPONSE,,,CMP03,33,0,1,NO_RESPONSE,,False
CRM0000012377,CUS00007379,RM0177,2026-05-28 13:16:27,MEETING,APP,INVEST_FUND,PRODUCT_OFFER,OPEN,LOST,NO_RESPONSE,,NO_NEED,CMP11,95,0,0,NO_RESPONSE,INVEST_FUND,False
CRM0000012378,CUS00007380,RM0100,2026-07-23 16:14:04,APP_MESSAGE,BRANCH,CC_STANDARD,SERVICE,CLOSED,QUALIFIED,NO_RESPONSE,,,CMP10,39,0,1,NO_RESPONSE,,False
CRM0000012379,CUS00007381,RM0073,2026-03-17 19:03:21,EMAIL,APP,LOAN_AUTO,PRODUCT_OFFER,OPEN,QUALIFIED,NO_RESPONSE,,,,166,0,0,NO_RESPONSE,LOAN_AUTO,False
CRM0000012380,CUS00007382,RM0130,2026-08-30 12:00:24,EMAIL,APP,TD_FLEXI,RETENTION,CLOSED,PROPOSAL,INTERESTED,,,CMP06,1,1,1,INTERESTED,,False
CRM0000012382,CUS00007383,RM0125,2025-09-09 00:21:35,INBOUND_CALL,EMAIL,INVEST_BOND,RETENTION,CLOSED,CONTACTED,CONVERTED,,,CMP09,356,0,0,CONVERTED,,False
CRM0000012381,CUS00007383,RM0125,2026-03-29 13:39:17,OUTBOUND_CALL,EMAIL,CC_STANDARD,RETENTION,OPEN,WON,NO_RESPONSE,,,CMP03,201,0,0,CONVERTED,,False
CRM0000012383,CUS00007384,RM0147,2025-10-15 07:16:34,APP_MESSAGE,PHONE,TD_FLEXI,SERVICE,CLOSED,QUALIFIED,INTERESTED,,,CMP08,320,0,0,INTERESTED,,False
CRM0000012384,CUS00007385,RM0163,2026-01-29 21:37:40,EMAIL,BRANCH,LOAN_PERSONAL,PRODUCT_OFFER,CLOSED,CONTACTED,NOT_INTERESTED,,,CMP07,213,0,0,NOT_INTERESTED,LOAN_PERSONAL,False
CRM0000012387,CUS00007386,RM0028,2026-04-13 13:35:30,INBOUND_CALL,EMAIL,CC_STANDARD,RETENTION,CLOSED,NEW,NO_RESPONSE,,,CMP04,140,1,2,NO_RESPONSE,,False
CRM0000012386,CUS00007386,RM0028,2026-06-13 01:28:39,OUTBOUND_CALL,BRANCH,LOAN_HOME,PRODUCT_OFFER,OPEN,NEW,CALLBACK,2026-07-02,,CMP06,61,1,2,NO_RESPONSE,LOAN_HOME,False
CRM0000012385,CUS00007386,RM0028,2026-08-06 00:08:21,OUTBOUND_CALL,EMAIL,CC_GOLD,PRODUCT_OFFER,CLOSED,NEW,NO_RESPONSE,,,CMP12,115,1,2,NO_RESPONSE,CC_GOLD,False
